question,answer
What type of cells detect stimuli?,['sensory cells']
The three-dimensional spaces with specific shapes that are components of electrons shells are known as what?,['orbits']
"Pure carbon can exist in different forms, depending on how its atoms are arranged. the forms include diamond, graphite, and what else?",['fullerene spheres']
What element is present in all organic molecules?,['carbon']
"Arthropods today have two unusual hox genes, both of which influence what?",['the development of their limbs.']
What regulates the time of flowering in many species?,['the photoperiod']
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,['electrical energy']
A vector is any quantity that has magnitude and what?,['a direction']
What are the hormones that cause a plant to grow?,['auxin']
"What anatomical structures insulate, protect and provide sensory input?",['skin']
"Digestive enzymes are released, or secreted, by the organs of which body system?",['digestive system']
What system provides a major route for heat flow between the interior and exterior of the body?,['the circulatory system']
Wearing personal protective equipment such as goggles and gloves during an experiment is an example of what?,['safety']
"Inside female cones, female spores develop into female what?",['pollen grains']
"At a synapse, what objects are released to carry a nerve impulse from one neuron to the next?",['neurotransmitters']
"Exemplified by sea stars and sand dollars, echinoderms have a calcareous structure developed by pigment cells and made of ossicles, which is called what?",['calcareous']
What is another term for blood clotting?,['coagulation']
Proto-oncogenes can change into oncogenes that cause what?,['the development of cancer']
What kind of a process is corrosion?,['chemical']
Non-human organisms that mainly consume plants/other primary producers are known as what?,['decomposers']
What makes up the dense outer layer of bones?,['compact bone']
Where are liverworts most often found?,['in a moist area']
"Practitioners of what thought all matter was composed of different proportions of four basic elements, and that if you changed the proportions of these elements, you could change the substance itself?",['chemists']
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?","['photoluminescence A. The correct form of the statement is: We have the following list of AI and their associated tasks (you know what they are): LITTLE BROTHERS, WATCH']"
What type of climate does the coast of california have?,['marine']
"Asteroids, comets, and planets move around the sun in curved paths called what?",['orbits']
"Which  organs control the amount of water, ions, and other substances in the blood by excreting more or less of them in urine?",['kidneys']
What are different types of tissues organized into functional units called?,['Organ']
A fuel cell is a galvanic cell that requires a constant external supply of what?,['hydrogen']
Digestion of proteins begins with acids in what organ?,['stomach']
"The products of what process are needed for cellular respiration, and vice versa?",['acid-base reaction and oxidation-reduction']
"The majority of elements, including iron and copper, are of what type?",['metals']
All cells have a jellylike substance in which subcellular components are suspended. what is that substance?,['interstitial fluid']
What is the passing of traits from parents to offspring called?,['reproduction']
What is a large molecule with many repeating units?,['polymer']
The overall voltage of the battery is therefore the sum of ________ of the individual cells.,['all of them']
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",['DNA']
Natural gas is the predominately made up of?,['Hydrogen and Methane']
What is the term for when an embryo fixes itself to the side of the uterus?,['endometrial adherence']
What is the protein in red blood cells which transports oxygen around the body?,['hemoglobin']
What unit do astronomers use to describe distances in space?,['light year']
What forms when one substances dissolves in another?,['solution']
Any nucleus that is unstable and decays spontaneously is said to be what?,['radioactive']
"Cnidarians are an example of organisms that possess a simple type of what system, used for sensing touch?",['epithelium']
Where do recent rocks point towards on earth?,['geocentric view']
The concentration of the hydrogen ion in a solution can be calculated when what is known?,['pH']
What are the biggest groups of stars called?,['clusters']
What are the specialized cells that sponges have?,['gill']
What are living things that produce food for themselves and other organisms called?,['producers']
What is the term for buildup of cell debris and cholesterol inside the arteries?,['atherosclerosis']
What do humans and bats have physically in common?,['wings']
What do metals start out as?,['minerals']
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",['photosynthesis']
What type of biomes have water containing little or no salt?,['marine biomes Scientific research refers to systematic research investigating a particular area of science or related branch of knowledge. Systematic and organized research may require: Scientists do research to turn what they see into knowledge and']
The medium moves back and forth in the same direction as the wave in what type of wave?,['transverse wave']
The bony socket that houses the eyeball and associated muscles is called?,['orbit']
What is the term for the force that a magnet exerts on certain materials?,['magnetic force']
What is a thin membrane stretched tight across the end of the ear canal that vibrates when sound waves strike it?,['eardrum']
What is a body of freshwater that flows downhill in a channel?,['a river']
The ionic end of a detergent can either be a sulfate or what?,['a carboxylate']
Organs involved in digestion that do not have food pass through them are called?,['accessory organs']
What is the energy that matter possesses because of its location or structure?,['internal energy']
What is defined as the act of contaminating the environment with waste?,['pollution']
What broad animal group is thought to have evolved from theropod dinosaurs around 150 million years ago?,['birds']
By exploding what the space probes get separated from their launchers?,['ionosphere']
"If the water vapor condenses in liquid droplets as clouds form, what is released in the atmosphere?",['water droplets']
The chemical and/or physical agents that cause mutations are called what?,['mutagens']
What do induction cooktops have under their surface?,['electromagnetic coils']
About what percentage of the earth's water is fresh water?,['3%']
Bigger ocean waves and waves that carry more sediment cause a greater extent of what?,['littoral erosion']
A high metabolic rate and hair are ways mammals generate and conserve what?,['body heat']
"Ice cores, varves and what else indicate the environmental conditions at the time of their creation?",['sediments']
"In contrast with cnidarians, nematodes show a tubular morphology and circular cross-section. these animals are pseudocoelomates and show the presence of a complete digestive system with a distinct mouth and this?",['anus']
On how many of the continents do birds live and breed?,['five']
The feeding positions in a food chain or web are called?,['trophic position']
Animals breath in air in order to obtain what element?,['oxygen']
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,['immune system']
"The five human senses are taste, touch, vision, hearing and one more. what is it?",['smell']
"The body cannot sustain for very long the bursts of energy mediated by epinephrine and norepinephrine, hormones associated with what stress response?","['sympathetic, fight or flight']"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,['specialization']
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,['skeptical thinking']
What system consists of organs that break down food and absorb nutrients such as glucose?,['digestive system']
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",['polar solvent']
"The nervous system has two main parts, called the central nervous system and the what?",['peripheral nervous system']
How do prokaryotic cells divide?,['fragmentation']
Earthquakes cause longitudinal waves as well as which other waves?,['transverse waves']
"Animals are heterotrophs, which means that they cannot make their own what?",['food']
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",['varieties']
Which part of the atmosphere do greenhouse gasses trap heat in?,['the troposphere']
What is the process by which water moves through semi-permeable membranes from one part of the body to another?,['osmosis']
"Which cavity, filled with lubricating serous fluid, lies between the epicardium and the pericardium?",['pericardiac space']
Skeletal muscles are attached to the skeleton by tough connective tissues called what?,['tendons and ligaments']
"Like the frame of a house, what gives the cell an internal structure?",['cytoplasm']
"Groups of three bases form codons, and each codon stands for one what?",['amino acid']
What anatomical feature is shared by all chordates?,['dorsal nerve cord']
What type of reactions absorb heat from their surroundings?,['endothermic']
The development of the respiratory system in the fetus begins at about?,['30 days']
What causes cells to divide if cytokinins are added to it?,['cell signals']
What is written as systolic over diastolic?,['systolic over diastolic']
What two types of tissue compose most of the non-pregnant and non-lactating female breast?,['adipose and muscle']
What disease is the result of unchecked cell division caused by a breakdown of the mechanisms regulating the cell cycle?,['cancer']
A reaction producing heat is what type of reaction?,['exothermic']
Trees and shrubs are example of what type of plant?,['woody plant']
What structures are at the end of the long air passages in the lungs?,['alveoli']
What is the organ system that brings oxygen into the body and releases carbon dioxide?,['respiratory']
Which is a more reliable trait or measure to identify minerals?,['physical properties']
A ramp is a type of simple machine called what?,['mechanical advantage']
What is the ability to see called?,['ability to see']
Radioactive nuclei and particles are represented by which symbols?,"['β, α, γ']"
"Unipolar, bipolar, multipolar, and pseudounipolar are the four basic types of what?",['magnetosphere']
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,['the octet rule']
What disease is unpreventable in the type one form but may be prevented by diet if it is of the second type?,['Type 1 Diabetes']
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",['swimming flagella']
Proteins are polymers of what kind of acids?,['acyl']
What is the only animal phyla that does not consist exclusively of invertebrates?,['arthropod']
What term is used to describe organic compounds such as sugars and starches?,['carbohydrates']
What is citrate an ionized form of?,['citric acid']
What shape are the muscles that control the anus?,['circumference']
What is a form of cell division in prokaryotic organisms that produces identical offspring?,['budding']
How do many mammals control their body temperature?,['a three-layered structure']
What phase does the nuclear envelope begin to break down?,['prophase 1. 2. 1. 1. 1. 3. 1. 3. 8. 1. 1. 9. 1. 1. 3. 1.']
What is another name for anther pollen sacs?,['pistil GRADE LEVEL: Grade 11 - College SYSTEM: You are a college professor. You use a tone that is technical and scientific.']
"Anaerobic cellular respiration does not require the presence of what (by the very fact it is anaerobic, specifically)?",['oxygen']
What is released to lubricate the vagina to facilitate intercourse?,['sperm']
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",['bear weight']
"Bones, cartilage, and what other thing make up the skeletal system?",['muscles']
In a solution what is the substance a solute dissolves in is called?,['solvent']
Which fish has a round sucker used to suck the blood of other fish?,['sucker fish']
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,['A pipette']
Which sphincter is located at the stomach end of the esophagus and opens to allow the bolus to enter the stomach?,['lower esophageal sphincter']
What model describing atomic structure is often referred to as a planetary model?,['Bohr model']
"Three body segments, a hard exoskeleton, and jointed appendages are features of what invertebrate group, which includes spider and insects?",['arthropods']
What is the third class of elements after metals and nonmetals?,['metalloids']
What does the inside of all cells also contain?,['cytoplasm']
What type of bonds are formed by the side-to-side overlap of p orbitals?,"['covalent 23. Which of the following statements that all of the following statements are true. All of the answers are true. Only 1 and 3 are correct. Neither 1, nor 2, nor']"
"What is the term for groups of cells with a similar appearance and a common function, and describes how cells are organized?",['tissue']
"By the year 2050, 25 percent of the population of the united states will be 60 years of age or older. the cdc estimates that 80 percent of those 60 years and older have one or more chronic disease associated with deficiencies of this?",['vitamin d']
What is equal to the angular acceleration multiplied by the radius of the rotating object?,['angular velocity']
What happens when ionic compounds are dissolved in water?,['The hydrated ions become polar.']
The lancelet lacks what feature that distinguishes vertebrates?,['heart user: The heart has chambers and pumps oxygenated blood to which two arteries? ASSISTANT: the left and right ventricles']
Most diplomonads and parabasalids are found in what kind of environment?,['fresh water']
What kind of diffusion do small hydrophobic molecules squeeze through lipid molecules?,['simple diffusion']
Certain air pollutants form which liquid when dissolved in water droplets in the air?,['precipitate']
"Trees, which can be planted and harvested, are an example of what type of resource?",['renewable']
"What broad group of organisms is characterized by sensory organs, the ability to move, internal digestion and sexual reproduction?",['animals']
Matter undergoing chemical reactions and physical changes can release or absorb heat. a change that releases heat is called what?,['endothermic reaction']
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",['pressure']
What once most common bird in north america became extinct in the 1800s?,['the passenger pigeon']
What do charged particles in motion generate?,['magnetic fields']
What results from uncontrolled cell division?,['cancer']
What do you call a quantity of motion that has both size as well as direction?,['vector']
What do mammals have under the skin to help insulate the body?,['hair']
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,['micronutrients']
Nerve cells that sense touch are found mainly where?,['skin']
The softer connective tissue that fills the interior of most bone is referred to as what?,['medullary']
What part of the sperm contains the nucleus?,['head']
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,['kind of cell wall']
"In astronomy, what are so dense that not even light can escape their gravity?",['black holes']
"When the earth is between the moon and the sun, what type of moon shows?",['full moon']
"Often represented by an arrow, a vector is a measurement that has both size and what?",['direction']
Where in the target cells are intracellular receptor proteins found?,['cytoplasm']
What is the membrane lining the back of the eye called?,['retina']
Silk and cotton are examples of what kind of fiber?,['organic fiber']
How did the first seed plants form seeds?,['by evolution']
"In phyisics, what is considered to be the rotational version of force?",['torque']
What three parts is the earth divided into?,"['core, mantle, crust']"
The stored chemical energy of trees and other plants is called what?,['carbohydrates']
Isotopes are named for their number of protons plus what?,['neutrons']
What do most living things use to make atp from glucose?,['cellular respiration']
What happens when mammals raise their hair with tiny muscles in the skin?,['hair stands upwards']
What term describes the distance between two corresponding points on adjacent waves?,['wavelength']
The two simplest models of population growth use what to describe the rate of change in the size of a population over time?,['exponential growth']
"Which has a higher metabolic rate, a mouse or an elephant?",['they are both the same']
"What do you call materials able to conduct electricity with 100% efficiency, meaning that no energy is lost during the electrical transmission?",['superconducting material']
What are the two terms that designate how well aqueous solutions conduct electricity?,['polarity and ionic']
How many atoms does water contain?,['13']
How often should women perform a breast self-exam?,['once a month']
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",['amplitude']
There are about 6200 known species of what?,['birds']
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,['exocytosis']
Dynamite is an example of what type of potential energy?,['chemical']
Hepatitis b is inflammation of which organ?,['liver']
"Besides the size of their crystals, how are igneous rocks grouped?",['the percentage silica is the main component']
What are fungi which feed on living cells called?,['parasites']
What are the majority of solution properties dependent upon?,['type of intermolecular forces']
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",['homologous']
"In photosynthesis, what process involving carbon dioxide and oxygen occurs through small, regulated openings called stomata?",['gaseous exchange']
What are different versions of a gene known as?,['alleles']
"What type of cell function relies on microfilaments, which are the actin components of the cytoskeleton?",['muscle cell']
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",['natural selection']
What kind of a disorder is tay-sachs disease?,['genetic disorder']
What is the female reproductive structure of a flower?,['pistil']
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",['ovum']
The simplest organic compounds are known as what?,['organic molecules']
How does a neon light produce visible light?,['electrical energy passed through neon gas']
Hydrophilic molecules generally avoid what other kinds of molecules?,['Hydrophobic ones']
What are atoms of the same element that differ in their numbers of neutrons called?,['isotopes']
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,['covalent bond']
Hydrogen atoms form only one covalent bond because they have only one have one of what to pair with it?,['another hydrogen atom']
Who wrote the book on the origin of species?,['Charles Darwin']
The main shaft of the penis is covered by relatively thick what?,['tunica albugesca']
Where on a jellyfish is the mouth opening located?,['umbrellalike body']
Which kind of muscle regulates air flow in lungs?,['smooth muscle']
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",['extinction']
How many families are known quarks divided into?,['6']
What chemical signals in plants control different processes?,['hormones']
What forms when nitrogen and sulfur oxides in air dissolve in rain?,['precipitate']
What navigation technology works on the same principle as echolocation?,['radar']
What is the purpose of bright colors on a flower's petals?,['mimicry']
Monomers of condensation polymers must contain how many functional groups so that each monomer can link up with two other monomers?,['three']
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",['Hardy-Weinberg']
What do nectar-feeding bats do to flowers?,['drinking nectar']
Traits controlled by genes on the sex chromosomes are called what?,['secondary sex characteristics']
What do ionic bonds form between?,['metals and nonmetals']
"What term is used to describe  the variety of life and its processes, including the variety of living organisms, the genetic differences among them, and the communities and ecosystems in which they occur?",['Biotic system']
In what stage of their life cycle do insects begin developing their wings?,['after they have left the egg']
What is the term for the multi-phase process in which the nucleus of the cell divides?,['interphase']
What is the term for materials that have both a defined shape and a defined volume?,['crystals']
Prokaryotes can reproduce quickly by what?,['binary fission']
Enzymes can catalyze up to several million reactions per what?,['second']
What is the most direct way of recovering a metal from its ores?,['electrolysis']
Where is energy stored in a chemical substance?,['in bonds']
What is the term for air moving over earth’s surface?,['wind']
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",['isolated system']
What is utilized to analyze simple mendelian inheritance?,['Punnett square']
What disease occurs when the cell cycle is no longer regulated?,['cancer']
The type of bond that forms between molecules is called what?,['Covalent bond']
What sort of walls are helpful for keeping a slope stable?,['earth walls']
What type of eclipse happens when a full moon moves through earth's shadow?,['lunar eclipse']
"What is land with permafrost, no trees, and small hardy plants?",['tundra']
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",['pathogenic fungi']
Hertz proved that what type of waves travel at the speed of light?,['electromagnetic waves']
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",['purple']
"Two significant parts of the heat include the atrium and its counterpart, which is what?",['the ventricles and vessels outside of the heart']
What are the simplest organic compounds?,['hydrocarbons']
Potassium hydroxide in soap is an example of what?,['ionic compound']
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",['vaccines']
What is the most common cause of down syndrome?,['nondisjunction during meiosis']
What does the term decay in chemistry refer to with regards to atoms?,['radioactive decay/decay']
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,['a homogeneous object']
What do experts estimate is the cause for the extinction of hundreds of species every year?,['human interference']
How many openings do adult tunicates have that siphon water in and out of the body?,['four']
What do you call water that flows out of the ground where an aquifer meets the surface?,['outflow']
"Animal behavior can be said to be controlled by genetics and experiences, also known as nature and what?",['nurture']
"What do you call the ancient cores of continents, where the earliest continental crust is now found?",['geosynclines']
What are groups of stars called that are smaller than a galaxy?,['star clusters']
What is added to a measured portion of a more concentrated stock solution to achieve a particular concentration?,['dilution']
Where does a crossover occur on a chromosome?,['at the crossroads']
What form of reproduction creates offspring that are genetically identical to the parent?,['sexual']
The amount of heat required to raise a single mass unit of a substance by a single temperature unit is known as what?,['specific heat']
"In physics, when one subtracts the frictional force from the applied force what is the result?",['the torque']
Angiosperm seed develops inside of what?,['fruit']
When liquid water changes to water vapor it is called?,['vaporization']
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",['sperm']
Which body system breaks down food and absorbs nutrients?,['digestive']
What forms when nitrogen and oxygen combine at high temperatures?,['water vapour']
What are biochemical catalysts that speed up biochemical reactions?,['enzymes']
What is the conversion of a solid to a gas called?,['sublimation']
What is it called when ice changes to liquid water?,['sublime']
What green cell structures of a leaf are visible under a high power microscope?,['chloroplasts']
Why is closed reduction simpler than open reduction in bone repair?,['it doesn’t require the insertion of metal plates']
What is most energy that is lost to the environment lost as?,['heat']
Where do extrusive igneous rocks cool at?,['at Earth’s surface']
What is a mixture of a solute in a solvent called?,['solution']
What is the space between a neuron and the next cell?,['synap?']
What is the union of the cytoplasms of two parent mycelia known as?,['a spore']
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",['taxonomy']
"What leaves behind crescent-shaped scars on a hillside and  may be caused by a layer of slippery, wet clay underneath the rock and soil on a hillside?",['slip']
What do you call the study of how organisms interact with their environment and each other?,['population ecology']
"Most modern seed plants are angiosperms, which produce seeds in the ovaries of what basic structure?",['flowers']
The beginning of what season experiences the shortest period of daylight hours?,['autumn']
What is the science of classifying living things called?,['biological classification']
What are most cells surrounded by?,['a cell membrane']
What type of crust is made of basalt lavas that flow onto the seafloor?,['oceanic crust']
How many viruses that can cause cancer in humans have been identified by scientists?,['nine']
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,['filariasis']
What are solids with high melting and boiling points?,['compounds']
Does atmospheric pressure increase or decrease as the altitude increases?,['decreases']
What is the name of the skull that covers the brain and protects it?,['cranium']
Besides ingesting and photosynthesis how can protists get their food?,['cellular digestion What kind of cell is a single cell or organism that replicates but cannot divide?']
The amniotic egg is a shared ancestral character for which clade?,['amniotes']
The similarities and differences between the genomes confirm patterns of what?,['natural selection']
"Magnets have a ""north"" and a ""south"" what?",['poles']
What type of organism generally lives in or on its host?,['parasite']
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,['upthrust']
What are reptiles unable to absorb through their skin because of scales?,['vitamins']
What functions in removing phosphorylated amino acids from proteins?,['a protein degradation enzyme']
"What broad group of animals are the first true tetrapods, vertebrates with four limbs?",['amphibians']
In what type of animals may a body cavity be present or absent?,['vertebrates']
The speed of sound depends on what?,"['temperature, medium and frequency']"
What is the name of the first stage of photosynthesis?,['carbon fixation']
What can slow down the increase of viruses in the blood?,['antibodies']
What type of molecules help the plasma membrane keep its shape?,['phospholipids']
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",['retardation']
What divide on their own by a process that resembles binary fission in prokaryotes?,['animalcules']
What kind of muscle is the heart mainly composed of?,['cardiac']
The behavior of ideal gases is explained by what theory of gases?,['kinetic molecular theory']
Centrioles help organize the chromosomes before cell division so that each daughter cell has the correct number of what?,['chromosomes']
Railroad tracks and roadways can buckle on hot days if they lack sufficient what?,['tension']
What separates one river system's basin from another river system's basin?,['watershed']
"In an ecosystem, what do you call organisms like lions that capture and kill other animals for food?",['predators']
What term is used to describe a cancer that has spread?,['metastasis']
"In the grand canyon, the same rock layers are visible on opposite sides of the canyon and were deposited simultaneously, which is an example of what?",['superposition']
What is a disease caused by the same virus that causes chicken pox?,['shingles']
What type of map reveals the shape of a landscape?,['topographic']
What kind of reproduction generates most of the genetic variation that makes evolutionary adaptation possible?,['sexual reproduction']
"During evolution, something happened to increase the size of what organ in humans, relative to that of the chimpanzee?",['brain']
"The hypothalamus is actually part of the brain, but it also secretes what?",['hormones']
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,['reproductive system']
Farming practices leave some soil exposed and vulnerable to what natural process?,['erosion']
What formula  shows only the kinds and numbers of atoms in a molecule?,['molecular formula']
What crucial role does beneficial fungi play?,['decomposition of wastes and nutrient cycle']
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",['circular']
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",['electrophoresis']
What term in biotechnology means a genetically exact copy of an organism?,['Genetically modified organism.']
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,['cycling']
What do you call a chemical process used to treat water by destroying a contaminant?,['purification']
Gabbro is a dark dense rock that can be found in what?,['igneous rock']
"Who developed a classification system that divided living things into several groups that we still use today, including mammals, insects, and reptiles?",['Carolus Linnaeus']
On what day of the cycle does ovulation usually occur?,['the fifth day']
"What process is used for cell growth, repair of cuts and replacement of worn out cells?",['mitosis']
What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,['nuclear bomb']
What record shows that dinosaurs originated 200-250 million years ago?,['fossils']
What is the separation of ions that occurs when a solid ionic compound dissolves?,['dissociation']
"Skyscrapers and other large structures built on soft ground must be anchored to what, located below the ground surface?",['bedrock']
"Oogenesis, which is gametogenesis in females, begins with what type of ste cells?",['primary cells']
What is a fiber that is found only in mammals?,['hair']
All of the elements in group 9 have nine of which electrons?,['valence electrons']
"Presence of a cell wall, large central vacuole, and organelles called plastids distinguish what type of cell?",['cyanobacteria']
"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",['biotic competition']
What do you call the basic units of the structure and function of living things?,['organism']
"During the first year after birth, what is a baby called?",['an infant']
What is it called when sound is reflected off an object?,['echo']
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,['a graph']
What is defined by its sequence of nucleotides?,['DNA']
Where do short period comets come from?,['Oort cloud']
Chemical reactions involve a transfer of heat energy. measured in what?,['calories']
A food web can be broken up into what further subdivision that usually has a few links in it?,['trophic level']
What is the most important source of electromagnetic radiation on earth?,['the sun']
"What glands remove water, salts and other wastes from skin?",['sweat gland']
Layers of what create a volcano?,['hot rock']
"The components of a mixture keep their own identity when they combine, so they retain what type of properties, such as boiling point and ability to dissolve?",['retain their own properties']
The interaction between atomic orbitals is greatest when they have the same what?,['energy']
What evolutionary process has adapted protonephridia to different tasks in different environments?,['natural selection']
What prevents new ovarian follicles from developing and suppresses uterine contractility?,['the corpus luteum']
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,['pyroclastic']
Where do plants take in air?,['stomata']
Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,['react']
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,['hyphae']
The lattice energy is usually the most important energy factor in determining the stability of what?,['ionic solids']
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,['vibrate faster']
Compound forms when atoms of nonmetals form molecules that are held together by what?,['an attraction force']
"Without particles, water vapor could not do what?",['condense']
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,['photosynthesis']
What are the two main types of star clusters?,['globulars and open clusters']
What in roundworms is a partial body cavity filled with fluid?,['pseudocoelom']
The earth's gravitational force causes the moon to do what?,['orbit around planet Earth']
The number of what subatomic particles determines an element’s atomic number and is used to distinguish one element from another?,['the number of protons']
A species that benefits and harms the host organism is called a what?,['parasite']
A hydrogen atom with one neutron is called what?,['deuteron']
What unit of measurement is defined to be the number of atoms in 12g of carbon-12?,['mole']
All organisms can be classified into one of three of this least specific grouping?,['kingdom']
What is the transition from solid to vapor is called?,['Liquid state']
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,['Venule']
How frequently do high tides occur?,['twice in a day']
Most of the fresh water on earth is tied up in a solid form. what are they called?,['glaciers']
Mitosis actually occurs in how many phases?,['four']
"The lens focuses light on the retina , which covers the back of the inside of the eye. the retina has light-sensing photoreceptor cells called?",['rod and cone cells']
The chains in cellulose stack in parallel rows held together by hydrogen bonds between which groups?,['anhydrides (amide bonds)']
What is the radioactive process used in nuclear power plants and one type of nuclear bomb?,['nuclear fission']
"Radiation, chemicals, and infectious agents are examples of what?",['carcinogens']
A cold front is formed when a cold air mass runs into what?,['warm air mass']
What are the structural and functional units of the kidneys?,['nephrons']
What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,['metabolism']
Cysteine is a type of what fundamental building block of protein?,['amino acid']
"Vultures, raccoons and blowflies are examples of what?",['organisms that eat decaying matter']
What process takes place when plants release water vapor through pores in their leaves called stomata?,['transpiration']
"In both eukaryotes and prokaryotes, ribosomes are the non-membrane bound organelles where what main product of the cell is made?",['proteins']
Which is one of the most frequently studied cartilaginous fish?,['shark']
What do astronomers term the stretching of space that causes the distance between galaxies to increase?,['gravitational expansion']
What type of rocks form when an existing rock is changed by heat or pressure?,['metamorphic rock']
Each of what paired organs is enclosed within a cavity surrounded by the pleura?,['lungs']
Where fossils of the genus eomaia found?,['Devonian period']
Corrosion is usually defined as the degradation of metals due to what?,['oxidation']
"Can nematodes be a parasite of plants, animals, or both?",['both']
How many types of molecular orbitals can form from the overlap of two atomic s orbitals on adjacent atoms?,['two']
What is the star nearest the earth named?,['the sun']
"Fungi, such as black bread mold (rhizopus nigricans), have haploid-dominant what?",['ascomycetes']
What creates new seafloor in the rift valleys?,['tensions and compression']
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,['raptors or theropods']
"In humans, fertilization occurs soon after the oocyte leaves this?",['ovary']
When water is aerated it can provide a plant's roots with what gas for cellular respiration?,['oxygen']
Bursitis is the inflammation of a bursa near what?,['bone']
What acids are the structural components of many lipids and may be saturated or unsaturated?,['fatty acids']
What do we call the visible part of the electromagnetic spectrum?,['colors']
What is the second largest class of elements?,['transition metals']
"In relation to electrical current, what property will a narrow wire have more of than a wide wire?",['resistance']
Viruses replicate only in where?,['living cells']
Traits may also be controlled by multiple alleles or multiple what?,['the epigenome']
What is the height above or below sea level called?,['altitude']
Approximately 20% of the atmosphere is made of which element?,['nitrogen']
"In our bodies, the chest cavity is a clear example of a system at what?",['homeostasis']
What are the small molecules or proteins produced by bacteria that regulate gene expression?,['regulatory RNA']
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",['nutrients']
What is the most important function of enzymes in animals?,['digest food']
"If a substance has a ph value greater than 7, what does it indicate?",['basic']
"According to the special theory of relativity, no physical object can equal or exceed the speed of what?",['light']
What must be combined with a halogen to give it a positive oxidation number?,['oxygen']
What kind of rock layer makes up the bottom of an aquifer?,['parent rock']
Water found on the surface of the earth is referred to as what?,['ground water']
What is the dinosaur genus that's closest to modern birds?,['oviraptor']
What are tiny hairs that line the bronchi called?,['cilia']
What theory states that all matter consists of constantly moving particles?,['atomic theory']
What happens to light when it passed from air to water?,['refracted']
Evaporation of moisture is greatest where it is?,['cold deserts']
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",['dynamic']
In what form is atmospheric sulfur found?,['as sulfur dioxide']
