question,answer
An action potential that starts at the axon hillock moves along the axon only toward what?,['the synaptic terminals']
Fission is a type of radioactivity in which large nuclei spontaneously break apart into what?,['smaller nuclei']
"Bones are the main organs of what system, which also includes cartilage and ligaments?",['skeletal system']
Most waves strike the shore at an angle. this causes what?,['longshore drift']
What is the difference between the daily high and the daily low?,['tidal change']
Spermatogonia are the stem cells of what male sex organs?,['testes']
Sensory neurons transmit nerve impulses from sense organs and internal organs to the brain via the?,['spinal cord']
Sexually reproducing organisms alternate between which stages?,['haploid and diploid']
Acids turn blue litmus paper which color?,['red']
The development of a head region is called what?,['cephalization']
Which hormone helps cells absorb sugar from the blood?,['insulin']
What is the number of electrons equal to in every electrically neutral atom?,['protons']
Does climate change have a positive or negative effect on reproductive success?,['negative']
What is the most common form of dwarfism in humans?,['achondroplasia']
What is the term for groups of three successive nucleotide bases in dna?,['triplets']
"The coccyx, or tailbone, results from the fusion of four small what?",['coccygeal vertebrae']
What is a pure substance that cannot be separated into any other substances called?,['element']
How many different types of stresses are there?,['four']
A molecule has two structures that can be generated. what is this called?,['isomerism']
An antigen is a molecule that reacts with some component of the what response?,['immune']
What bodily system is primarily responsible for fighting pathogens in the body?,['immune']
"Displacement, velocity, acceleration, and force are examples of what type of quantity that has magnitude and direction?",['vector']
"Gases such as co2 and methane can trap what energy in earth's atmosphere, before radiating it into space?",['thermal energy']
What happens when heated water is released into a body of water?,['thermal pollution']
What term is used to describe a chemical released by an animal that affects the behavior or physiology of animals of the same species?,['pheromone']
Producers at the base of ecological food webs are also known as?,['autotrophic']
What is the term for the gas in smog that can damage plants?,['ozone']
What must happen for two ions to form an ionic bond?,['two ions need to have opposite charges']
What is the study of the similarities and differences in the embryos of different species?,['comparative embryology']
What are the main organs of the respiratory system?,['lungs']
"What do you call the traits that allow a plant, animal, or other organism to survive and reproduce in its environment?",['adaptations']
The products of photosynthesis are glucose and what else?,['oxygen']
In what way do bacteria reproduce?,['binary fission']
What type of fibers are made mostly of protein in living things?,['muscle fibers']
What force is responsible for erosion by flowing water and glaciers?,['gravity']
"Nearly all protists exist in some type of aquatic environment, including freshwater and marine environments, damp soil, and even snow. several protist species are parasites that infect animals or plants. a few protist species live on dead organisms or their wastes, and contribute to what?",['their decay']
What type of rocks form from cooled magma or lava?,['igneous']
"What kind of cells have positive cell potentials, and all the reduction reactions are reversible?",['galvanic cells']
A fish's stream-lined body that reduces water resistance is an example of what kind of response to an aquatic lifestyle?,['adaptation']
Emissions of what gas into the atmosphere from fossil fuel burning have been rising for the past several decades?,['carbon dioxide']
Gymnosperms have seeds but do not have what?,['flowers']
Modern members of what broad animal group live in many different habitats and are found on every continent except antarctica?,['reptiles']
The right ventricle pumps what type of blood toward the lungs?,['oxygen-poor']
Some 96% of the dry mass consists of organic compounds produced by what?,['photosynthesis']
What is it called when something is unable to move from place to place?,['sessile']
What waves are the broad range of electromagnetic waves with the longest wavelengths and lowest frequencies?,['radio']
What are the two main types of sedimentary rocks?,['clastic and chemical']
Light waves which interfere with themselves after interaction with a small aperture or target are said to what?,['diffract']
"Distance traveled divided by time yields what measurement, which is another word used to describe the speed of a chemical reaction?",['rate']
"Beryllium, magnesium, calcium, strontium, and barium are classified as what type of metals?",['alkaline earth metals']
"Common among mammals and insects, pheromones are often related to what type of behavior?",['reproductive']
Neutron stars are the corpses of left over what?,['supernova explosions']
"In recent years, however, researchers have discovered that microsporidia actually have tiny organelles derived from what?",['mitochondria']
The negative logarithm of the hydroxide-ion concentration of a solution is called?,['the poh']
What is the greatest contribution of arthropods to human food supply?,['pollination']
What kind of weather change do la nina years usually bring?,['drought']
"In physics, _______ is defined as the average kinetic energy of the particles in an object?",['temperature']
What are proteins encoded by?,['genes']
"In alcoholic fermentation , which acid changes to alcohol and carbon dioxide?",['pyruvic']
What is another term for scale worms?,['halkieria']
What type of device do scientist use to determine wind speed?,['anemometer']
Which constellation looks like a rectangle high in winter's south-southeastern sky?,['orion']
What mammal is often a pollinator of nocturnal flowers?,['bat']
What can reproduce by infecting the cell of a living host?,['virus']
The theory that establishes the concepts of atoms and how they compose matter is called what?,['modern atomic theory']
How does the heart transport blood?,['blood vessels']
The gender of a baby is determined by what special pair of chromosomes?,['sex chromosomes']
What does the activity of an organism depend on the totality of?,['independent cells']
What is solid water that forms when water vapor undergoes deposition?,['frost']
What gets released into the atmosphere when fossil fuels are burned?,['carbon dioxide']
What is the term for the measure of a fluid's thickness?,['viscosity']
Plant cells have structures that animal cells?,['lack']
What reduces the need for pesticides and other toxic chemicals?,['fungi']
Matter can be described with what two encompassing types of properties?,['physical and chemical']
"When the number of active receptors falls below that threshold, what happens to the cellular response?",['it ceases']
"Types of neurons include sensory neurons, motor neurons, and?",['interneurons']
Active and passive forms of what enable the body to resist damage from pathogens?,['immunity']
What is the energy of motion called?,['kinetic energy']
What is the term for an infection caused by a fungal parasite?,['mycosis']
What do you call the ability to sense sound energy and perceive sound?,['hearing']
Some plants can detect increased levels of what when reflected from leaves of encroaching neighbors?,['light']
What are the  high points of a transverse wave called?,['crests']
What is the transfer of heat by a current?,['convection']
"When acellular slime molds swarm, they fuse together to form a single cell with many what?",['nuclei']
"Potential energy is not only associated with the location of matter, but also with the structure of matter. even a spring on the ground has potential energy if it is what?",['compressed']
What is the name of film that polyester fibers form?,['mylar']
Where do germline mutations occur in?,['in gametes']
What a mixture of nitric acid and hydrochloric acid?,['aqua regia']
"Most members of what kingdom of spore-making organisms grow on the forest floor, where the dark and damp environment is rich?",['fungi']
What results when the water vapor from a hot shower contacts the cooler surface of a mirror?,['foggy mirror']
What type of vascular plants produce seeds in cones?,['gymnosperms']
"In fruit flies, all homeotic genes are found on one what?",['chromosome']
Certain medications can suppress the immune system. this is an intended effect of drugs given to people with what?,['transplanted organs']
The geometry of the bf 3 molecule is called what?,['trigonal planar']
"In multicellular organisms, mutations can be subdivided into germline mutations and?",['somatic mutations']
What is the name for a biologist who studies fungi?,['mycologists']
How many different kinds of ions are produced when sodium chloride dissociates ?,['two']
What mineral is made of one silicon atom and two oxygen atoms?,['quartz']
How many cycles do cells have?,['four']
Gas particles can move randomly in what directions?,['all directions']
The total number of protons and neutorns in an atom is called what?,['mass number']
All matter is composed of tiny indivisible particles called atoms. all atoms of an element are identical in mass and this?,['chemical properties']
Where do lightnings build up?,['clouds']
What do we call zeros that appear after nonzero digits?,['right-end zeros']
"What term is used to describe a bond formed by the overlap of orbitals in an end-to-end fashion, with the electron density concentrated between the nuclei of the bonding atoms?",['sigma bond']
"According to count rumford, which two are equivalent ways of transferring energy?",['heat and work']
What type of radio waves exist in the 540 to 1600 khz frequency range?,['am radio waves']
What type of cells make up about one quarter of all white blood cells?,['lymphocytes']
The mass of the objects and the distance between them affect the strength of what universal force?,['gravity']
"Without the dominant disturbance, the fire-adapted species are usually outcompeted and biodiversity is what?",['reduced']
Constantly going through some form of growth and repair is a characteristic of all what?,['living things']
Positive charges move in the direction of the electric field and the same direction as what current?,['conventional current']
"Redox reactions, like other chemical reactions, begin with a product and end with what?",['reactant']
How does alcohol expand over a wide range of temperatures?,['uniformly']
How many years ago may the earliest fungi have evolved?,['600 million']
What are the bones in partly movable joints held in place by?,['cartilage']
"Sepals, petals, stamens, and carpels are what kind of organs?",['floral']
How do most growing plant cells expand?,['through water uptake']
What is the common term for the chemical formula h 2 0?,['water']
What kind of reaction is needed to prepare amides?,['carboxylic acid reaction']
What is the process by which the egg is fertilized by the pollen of the same flower?,['self pollination']
"In moss, what becomes elongated to elevate the capsule to enhance spore dispersal?",['seta']
What is the base unit that frequency is typically measured in?,['hertz']
Controlling muscles and maintaining balance are just two of the roles of what system?,['nervous system']
Displacement divided by time is equal to the average what?,['velocity']
The complete hydrolysis of starch yields what?,['glucose']
What term describes an imbalance of attractive forces between liquid molecules at the surface of a liquid?,['surface tension']
"In mammals, four specialized types of what serve to cut, tear, and grind food?",['teeth']
Atherosclerosis and coronary heart disease are examples of what type of body system disease?,['cardiovascular system']
"When cats mark their territory by rubbing their face against an object, they deposit chemicals released by what structures?",['scent glands']
"Like other bryophytes, moss plants spend most of their life cycle as?",['gametophytes']
What is a benefit of low sulfur coal over high sulfur coal?,['less pollution']
Wings of bats and birds serve the same function. which body part should you study to understand ancestral differences?,['bones inside wings']
"The best thermal conductors are also the best conductors of what, which is also related to the density of free electrons in them?",['electricity']
What tissue do clubmosses have that mosses do not?,['vascular tissue']
"The average human body contains 5,830 g of what?",['blood']
What type of speciation occurs when groups from the same species are geographically isolated for long periods?,['allopatric']
What can damage the hair cells lining the cochlea of the inner ear?,['loud sounds']
"The boiling point of a solution is higher than the boiling point of the pure solvent, but the opposite occurs with this?",['freezing point']
What is the network of vessels and tissues that carry a clear fluid called lymph called?,['lymphatic system']
What is defined as the change of water from its liquid phase to its gaseous phase?,['evaporation']
"Radiation, chemicals, and infectious agents are types of what?",['mutagens']
What type of matter transmits light without scattering it?,['transparent']
Steam actually consists of tiny droplets of liquid what?,['water']
What mammalian class has the greatest ability to learn?,['humans']
"What is the part of the cardiovascular system that carries oxygen-rich blood away from the heart, to the body, and returns oxygen-poor blood back to the heart?",['systemic circulation']
What causes polarization in a neutral object?,['separation of charges']
"Cells in blood include red blood cells, white blood cells, and what?",['platelets']
What substance is created when a copper turns from reddish brown to greenish brown?,['copper oxide']
The egg shell membrane encloses the nucleus containing the genetic material and what?,['cytoplasm']
"According to dalton's law, unless they chemically react with each other, individual gases in a mixture of gases do not affect each other’s what?",['pressure']
How many mass distinctions have radically altered the history of life?,['five']
The vector sum of all the torques acting on an object is called what?,['net torque']
What determines how strongly an atom attracts electrons to itself?,['electronegativity']
Looking directly at what celestial object can cause blindness?,['sun']
The amount of kinetic energy in a moving object depends directly on what two factors?,['mass and velocity']
What is the movement of fluid out of the capillaries called?,['filtration']
The prevalence of cervical cancer in the united states is very low because of regular screening exams called what?,['pap smears']
There is a predictable amount of solute that can be dissolved at what?,['specific temperature']
Carrier proteins bind and carry the molecules across what cell structure?,['cell membrane']
"As per hutton's unconformity, what happened to the intermediate layers of rock?",['they eroded away']
What kind of summers do humid continental climates have?,['cold summers']
"Compared to others, what type of liquid has a relatively high surface tension and heat capacity?",['water']
Cilia and flagella are extensions of what?,['plasma membrane']
"Mercury and lead, which was once widely used in paint and gasoline, are examples of what type of metals?",['toxic heavy metals']
"During karyogamy, the haploid nuclei contributed by the two parents fuse, which produces what?",['diploid cells']
What is polyisoprene better known as?,['rubber']
Every chemical reaction occurs with a concurrent change in what?,['energy']
What receives blood in the heart?,['the atria']
"Fatty acids, triglycerides, phospholipids, and steroids are examples of what?",['lipids']
Where in the cell does photosynthesis occur?,['chloroplast']
"Sympathetic stimulation also triggers the release of epinephrine and norepinephrine, which enhance both cardiac output and what else?",['vasoconstriction']
"Not surprisingly, centipedes, millipedes and other members of the subphylum myriapoda are adapted to living on what?",['land']
What are found in moist forests that break down decaying plant material?,['myriapoda']
"By breaking down wastes and remains of dead organisms, decomposers perform what function in an ecosystem?",['recycling']
What are sugars broken down into in your digestive system?,['glucose']
Approximately how many weeks does the fetal period last?,['30 weeks']
"Because dizygotic twins develop from two eggs fertilized by two sperm, they are no more identical than siblings born at what?",['different times']
What is the plasma membrane mainly composed of?,['phospholipids']
Astronomers have wondered if the universe is expanding fast enough to escape the pull of what?,['gravity']
"When someone falls, the kinetic energy the person has upon reaching the floor is the amount of what energy lost by falling through height?",['potential energy']
What are protons and neutrons that make up the nucleus of an atom called?,['nucleons']
"The sun, stars, moon, planets and comets are all type of what objects?",['celestrial']
What is the total number of codons?,['64']
"Solution nodes and antinodes are both areas of wave interference, but they differ in the presence of what condition?",['motion']
"While similar to insects, what eight-legged invertebrates lack antennae or wings?",['arachnids']
How many chromosomes do mature gametes contain?,['23']
What is the term for land that has permanently frozen soil?,['permafrost']
"When sparks from a steel grinder react with oxygen, what do they form?",['iron oxide']
"What should you learn that allows you to recognize and avoid the dangers of specific hazards when experimenting, such as flames or broken glass?",['lab safety symbols']
Motor vehicles account for almost half of the consumption of what?,['fossil fuel']
Bacterial stis can be cured with what?,['antibiotics']
Fats are also called triacylglycerols or triglycerides because of their what?,['chemical structure']
"What mammalian structure allows the exchange of gases, nutrients, and other substances between the fetus and mother?",['placenta']
Fossil fuel consumption is a major contributor to global emissions of what gas?,['carbon dioxide']
What is the main function of blood?,['to transport']
Biotechnology is the use of biological agents for technological advancement. what two areas are the primary applications of this technology used?,['medicine and agriculture']
"Unlike free-living species of flatworms that are predators or scavengers, what forms feed from the tissues of their hosts?",['parasitic']
"When heat flows into an object, its thermal energy increases and so does its what?",['temperature']
What are telescopes that use lenses to bend light called?,['refracting telescopes']
The science of analyzing tree rings is called what?,['dendrochronology']
Which type of arthritis causes the immune system to attack joints?,['rheumatoid']
A species is a subdivision of a genus in what classification system?,['linnaean system']
What is the force that pulls particles at the exposed surface of a liquid toward other liquid particles called?,['surface tension']
What state is achieved when the body's internal environment is kept more-or-less constant?,['homeostasis']
Kinetic and potential are two forms of what?,['energy']
"Humans are unique in their ability to alter their environment with the conscious purpose of increasing what, which acts as a limiting factor on populations in general?",['carrying capacity']
A desmosome is a cell structure that anchors the ends of what fibers together?,['cardiac muscle']
How much space a surface covers is known as what?,['area']
What do aquatic arthropods use to exchange gases?,['gills']
What kind of rays can travel thousands of meters through air and can penetrate and damage cells deep inside the body?,['gamma rays']
"Of the three types of skeleton designs - hydrostatic skeletons, exoskeletons, and endoskeletons - which do humans possess?",['endoskeleton']
What regulates homeostasis and basic survival behaviors?,['hypothalamus']
What device changes kinetic energy to electrical energy through electromagnetic induction?,['electric generator']
What are two nonliving things that all living things need for survival?,['water and air']
The fight or flight response involves what system?,['autonomic nervous system']
How many types of galaxies are there?,['three']
Skin color is controlled by genes but also influenced by exposure to what?,['sunlight']
Higher temperatures increase the rate of reaction in a lot of chemical reactions because they increase the frequency of what interaction between reactant particles?,['collisions']
Knees and elbows are examples of what part of the skeletal system?,['joints']
Einstein’s equation helps scientists understand what happens in nuclear reactions and why they produce so much what?,['energy']
Ovulation is the release of an egg from the what?,['ovary']
The process in which the nucleus divides is called what?,['mitosis']
What is used to recrystallize excess dissolved solute in a supersaturated solution?,['seed crystal']
"Our bodies use what, primarily in the form of glucose, for our immediate energy needs - although they are not as energy dense or capable of long-term storage as lipids?",['carbohydrates']
What part of the body do ants use to detect chemicals?,['antennae']
Water has the properties of cohesion and what else?,['adhesion']
Fitness and natural selection are parts of what theory that might describe how organisms change over time?,['evolution']
What three forces are involved in erosion?,"['water, wind, gravity']"
Thermodynamics do not give us any insight into what attribute of spontaneous processes?,['rate']
What is the main source of hydrocarbons?,['fossil fuels']
What is the process of the blastula forming 3 layers of cells called?,['gastrulation']
How does air pressure change as altitude increases?,['it decreases']
"In harmonic motion there is always what force, which acts in the opposite direction of the velocity?",['restorative force']
"Many of the protist species classified into the supergroup excavata are asymmetrical, single-celled organisms with a feeding groove “excavated” from one side. this supergroup includes heterotrophic predators, photosynthetic species, and these?",['parasites']
What is the thick fluid in the space between bones that cushions the joint?,['synovial fluid']
What is the name of the portion of a nucleotide lacking phosphate groups?,['a nucleoside']
The band disappears before metaphase but predicts the future plane of what?,['cell division']
What is a common age-related bone disease in which bone density and strength is decreased?,['osteoporosis']
Bacteria reproduce through what process?,['binary fission']
What is the branch of science that studies the physical world?,['physics']
Osteoclasts break down bone to maintain mineral what?,['homeostatis']
Which carbohydrates can be classified in terms of chain length?,['simple']
What is altered by changes in cardiac output by variable contriction of the arterioles?,['blood pressure']
Eukaryotic cells are cells that contain what?,['a nucleus']
What distinctive dna shape forms when the two nucleotide chains wrap around the same axis?,['double helix']
The oxygen regions of the water molecules have what kind of charge?,['negative']
"Humans use many compounds that were first discovered or derived from living organisms as medicines: secondary plant compounds, animal toxins, and antibiotics produced by these?",['bacteria and fungi']
Millipedes and centipedes are the most commonly found examples of what group of arthropods?,['subphylum myriapoda']
Glass breaking is an example of what type of change that doesn't affect the makeup of matter?,['physical']
"Aldehydes, ketones, carboxylic acids, esters, and ethers all have functional groups containing what element?",['oxygen']
What forms when an atom gains electrons?,['anions']
"There are several types of wetlands including marshes, swamps, bogs, mudflats, and salt marshes. the three shared characteristics among these types—what makes them wetlands—are their hydrology, hydrophytic vegetation, and this?",['hydric soils']
What element is typically used to shield things from gamma rays?,['lead']
"What is the combination of tissues that provides a tough, woody external covering on the stems of trees called?",['bark']
"Because microorganisms can go through several generations in a matter of hours, their gene expression profiles adapt to the new laboratory environment very quickly. in addition, the vast majority of bacterial species resist being cultured in this?",['isolation']
Examples of acute forms of what type of diseases include the common cold and influenza?,['viral diseases']
What do red blood cells carry?,['oxygen']
The sympathetic division of the vertebrate autonomic nervous system has evolved the fight-or-flight response to counter stress-induced disruptions of this?,['homeostasis']
What light-producing process occurs when a substance absorbs shorter-wavelength ultraviolet light and then gives off the energy as visible light?,['fluorescence']
What lies between the continental shelf and the abyssal plain?,['continental slope']
"In the first beaker, distilled water does not conduct a current because water is a what?",['molecular compound']
What is another term for hydraulic fracturing?,['fracking']
In what unit is speed usually measured?,['miles per hour']
"Unlike liver bile, 'juice' produced by what organ is clear and composed mostly of water along with some salts, sodium bicarbonate, and digestive enzymes?",['pancreas']
What term means opposition to the flow of electric charges that occurs when electric current travels through matter?,['resistance']
"According to law, what must packaged foods carry?",['nutrition facts label']
What type of terminal releases neurotransmitters at a synapse?,['axon']
What chemical affects the onset of puberty and duration?,['hormones']
What are the only plants with a life cycle in which the gametophyte generation is dominant?,['nonvascular']
What do angiosperms produce?,['flowers and fruit']
What should you let liquid waste do before placing the container in the trash?,['evaporate']
"Mammoths, close genetic relatives of modern elephants, are believed to have gone extinct due to hunting by humans and what factor?",['climate change']
"What is the ph level of neutral, pure water?",['seven']
Which organ system defends the body from pathogens and other causes of disease?,['immune system']
What is the process where scientific articles are checked and analyzed by other scientists before publication?,['peer review']
A mutation is a random change in an organism's what?,['genes']
Synovial and ball-and-socket are both types of what?,['joints']
Who invented dynamite in 1866?,['alfred nobel']
Most liquid freshwater is under the ground in layers of what?,['rock']
What phenotype do gain-of-function mutations usually result in?,['dominant']
What occurs if oxygen cannot be obtained at a sufficient rate?,['anaerobic respiration']
What are the key to species evolving?,['mutations']
Cancer develops when what process is unregulated?,['cell division']
What are needed to oxidize the noble gases to form compounds in positive oxidation states?,['potent oxidants']
"Which muscles raise the hyoid bone, the floor of the mouth, and the larynx during deglutition?",['suprahyoid']
What type of energy is stored in an object because of its position or shape?,['potential']
"Like plants, animals are multicellular what?",['eukaryotes']
A doorknob and a ferris wheel are examples of what type of simple machine?,['wheel and axle']
What do ocean mollusks use to absorb oxygen from the water?,['gills']
What is paleobotany?,['study of extinct plants']
What happens to the level of relative humidity in the evening as air temperature declines?,['it rises']
What term is used to describe a compound that does not conduct an electric current in either aqueous solution or in the molten state?,['nonelectrolyte']
Peregrine falcons made an incredible recovery after laws were passed banning the use of what?,['ddt']
What pathway in a plant do water and nutrients travel through from the roots to the leaves?,['stem']
In the tropics what are the prevailing winds called?,['tradewinds']
How many chromosomes are in a diploid human cell?,['46 chromosomes']
Motion of water molecules helps break up interactions between what?,['solid ions or molecules']
Which cycle is named after the scientist melvin calvin?,['calvin cycle']
What is formed when a subducting plate flows under another tectonic plate?,['volcanic arc']
What force increases a slide downhill and decreases a slide uphill?,['gravity']
"Lymphoma is a cancer of a type of what type of cells, called lymphocytes?",['white blood cells']
What type of eggs do fully terrestrial vertebrates carry?,['amniotic']
What is the time since the beginning of the ice ages?,['quaternary period']
What will the contraction of smooth muscles help organs do?,['carry out functions']
What is an acid that can be produced from the aerobic fermentation of wine?,['vinegar']
"Weathering is fundamental to the creation of what, which exists as a very thin layer over solid rock?",['soil']
What type of weathering causes the minerals in a rock to change?,['chemical']
What is the process in which a liquid changes to a solid?,['freezing']
"By pulling out grass by its roots and over-grazing, livestock contribute to what negative process?",['erosion']
What are the three types of isomers?,"['structural, cis-trans, enatiomers']"
The chloroplasts contain a green pigment called what?,['chlorophyll']
What state occurs when the amount of solute dissolved exceeds the solubility?,['supersaturation']
What occurs when spores from two parents fuse and form a zygospore?,['sexual reproduction']
"Macrophages and dendritic cells are types of what""",['phagocytic cells']
What side of a mountain does the rainshadow effect occur on?,['the leeward side']
Centrioles are a very important part of what?,['centrosomes']
What is the volume of the molecules of an ideal gas?,['zero']
What part of the body are eggs formed in?,['ovaries']
What is the first digestive organ that food enters?,['mouth']
Soda fizzes when what common gas comes out of solution?,['carbon dioxide']
The voltage and current are exactly in phase in a what?,['resistor']
Combining the voltages of the oxidation and reduction half reactions helps to determine what?,['voltage']
What occurs when an unstable nucleus emits a beta particle and energy?,['beta decay']
A chemical property describes the ability of a substance to undergo a specific what?,['chemical change']
"When energy is captured or transformed, it inevitably degrades and becomes what less useful form of energy?",['heat']
The periodic table is one of the cornerstones of chemistry because it organizes all the known elements on the basis of their what?,['chemical properties']
What organs filter wastes from blood so they can be excreted from the body?,['kidneys']
The tidal forces near what celestial phenomena are so great they can actually tear matter from a companion star?,['black holes']
What are female gonads normally called?,['ovaries']
"Starch and glycogen, as well as simple sugars like glucose and fructose, can all be categorized broadly as what?",['carbohydrates']
Lipids are biochemical compounds such as fats and?,['oils']
What is the process of small molecules passing through the plasma membrane called?,['diffusion']
What change the physical properties of solvents?,['solutes']
Which human body system is a complex network of nervous tissue that carries electrical messages throughout the body?,['the nervous system']
What is a sheet of muscle that spreads across the bottom of the rib cage?,['diaphragm']
What creates charged regions in a water molecule?,['polar covalent bonds']
"Phosphorus exists as several allotropes, the most common being red, black, and what?",['white phosphorus']
What is the term for environmental causes of mutations?,['mutagens']
How are classic sedimentary rocks group?,['size of sediment']
How many eyelid membranes do frogs have?,['three']
What is another word for saturated hydrocarbons?,['alkanes']
Where is the pressure of gases in the atmosphere at its greatest?,['sea level']
"What strong and lightweight manmade material is derived from hydrocarbons and used in ropes, tents and parachutes?",['nylon']
What is the third male reprodutive structure after the penis and testes?,['epididymis']
What are considered solid lipids that animals use to store energy?,['fats']
"The small, egg-shaped organs that lie on either side of the uterus are called?",['ovaries']
Which competition leads to one species going extinct or both becoming more specialized?,['interspecific']
Who discovered that the andromeda nebula is over 2 million light years away,['edwin hubble']
What does every star emit that humans cannot see?,['radiation']
What type pf mining is used to obtain mineral ores that are near the surface?,['surface mining']
The external female reproductive structures are referred to collectively as what?,['the vulva']
Acid rain may be caused by what?,['air pollution']
What process is used to chemically and mechanically break down the food you eat into smaller parts?,['digestion']
What is the study of matter and the changes that material substances undergo.,['chemistry']
What occurs when the presence or absence of a specific behavior prevents reproduction from taking place?,['behavioral isolation']
Why have rivers in arid regions been reduced to trickles?,['diversion of water']
Having extra chromosomes or damaged chromosomes can cause what?,['disorders']
What do farmers use greenhouses for?,['to extend the growing season']
What is it called when two waves in the same medium pass one another?,['interference']
Which forests are found throughout the ocean in temperate and arctic climates?,['kelp']
What is the type of cancer in which bone marrow produces abnormal white blood cells that cannot fight infections?,['leukemia']
Mechanical energy can also usually be expressed as the sum of kinetic energy and what other kind of energy?,['potential energy']
What kind of bonds are forces of attraction between positive metal ions and the valence electrons that are constantly moving around them?,['metallic bonds']
Aldehydes and ketones can work weak hydrogen bonds with water through what atom?,['carbonyl oxygen atom']
Asexual reproduction in plants is typically an extension of the capacity for what?,['indeterminate growth']
A type of what in a cow's gut enables the animal to digest grass?,['bacteria']
What basic structures are called the building blocks of life and comprise all living things?,['cells']
What kind of behavior occurs only after experience or practice and describes most human behaviors?,['learned behavior']
What is the study of the interaction between matter and energy called?,['chemistry']
"Prescribed to treat allergies, antihistamines and corticosteroids help control what system that attacks allergens?",['immune system']
The main advantage of urea is its very low what?,['toxicity']
What type of blood cells transport oxygen to the tissues so they can function?,['red blood cells']
"What title is used to describe health professionals who use nonsurgical techniques to help patients with musculoskeletal system problems that involve the bones, muscles, ligaments, tendons, or nervous system?",['chiropractor chiropractors']
Flowers pollinated by what means generally lack brightly colored parts?,['wind']
Fog disappears when the water droplets change back to what?,['water vapor']
What is the name of the type of combustion engine that you would find in a car?,['internal combustion engine']
What must molecules have to be cis-trans isomers?,['double bond']
"In physics, work means the use of what to move an object?",['force']
Types of radiation that cause cancer include ultraviolet (uv) radiation and what?,['radon']
How many calories of energy does one gram of sugar or starch provide?,['4']
"Defecating, urination, and even childbirth involve cooperation between the diaphragm and these?",['abdominal muscles']
"When we move down a group of elements on the periodic table, what happens to their electronegativity?",['it decreases']
What two elements do chloroplasts split water into?,['hydrogen and oxygen']
Continuous-flow reactors are chemical reaction vessels in which the what are mixed and allowed to react as they flow along a tube?,['reactants']
What is it called when one or more ending digits are dropped to get the correct number of significant figures?,['rounding']
"Hair sticks out from the epidermis, but it grows from the?",['dermis']
The milky way galaxy is which shape type of galaxy?,['spiral']
Atmospheric pressure is low in what anatomically named part of a hurricane?,['eye']
What occurs when a substance diffuses through a cell membrane without any help from other molecules?,['simple diffusion']
Sodium and chloride ions have equal but what charges?,['opposite']
What is making measurements that are close to the true value known as?,['accuracy']
What are muscle cells in the muscles called?,['muscle fibers']
What term means the minimum energy required in order for a collision between molecules to result in a chemical reaction?,['activation energy']
What term is used to describe the change in size or volume of a given mass with temperature?,['thermal expansion']
What are created based upon the loss or gain of electrons?,['ions']
All atoms of the same element have the same number of what?,['protons']
What kind of chain is formed by subduction of oceanic crust beneath a continental or oceanic plate?,['volcano']
Which kinds of cells have nuclei and other membrane bound organelles?,['eukaryotes']
What regulates the thyroid gland in a body?,['negative feedback loop']
Females of what mammalian group have mammary glands but lack nipples?,['monotreme']
What helps fungus digest cellulose and other materials found in rotting matter?,['enzymes']
In what form of lipids cells store energy for long-term use?,['fat']
What is used to fluoridate drinking water to promote dental health,['calcium fluoride']
Light reactions also release oxygen gas as a what?,['waste product']
"What is the term for rain that has a ph less than 5, due to carbon dioxide dissolving?",['acid rain']
What gas is released into the atmosphere when fossil fuels are burned?,['co2']
"What are the most energetic of all electromagnetic waves, which can be used to treat cancer?",['gamma rays']
When does a baby double in length and triple in weight?,['infancy']
Where do the cells in your body get oxygen from?,['red blood cells']
What type of generations do plants alternate between during a life cycle?,['haploid and diploid']
Genetic diversity in a population comes from two main sources - sexual reproduction and what else?,['mutation']
"What state of matter completes the list: solid, liquid, gas?",['plasma']
"The heart, blood vessels, and blood make up which system in the body?",['cardiovascular']
What unit of measurement is typically used for rainfall?,['inches']
Which elements fall between metals and nonmetals in the periodic table?,['metalloids']
What is it called when bones get longer and bigger?,['growth']
What kind of reactions are involved in processes ranging from the contraction of muscles to the digestion of food?,['chemical']
Mycorrhizae functions as a physical barrier to what?,['pathogens']
What do skeletal muscles enable the body to do?,['move']
What is the sum total of all body reactions?,['metabolism']
What type of reproduction involves combining genetic material from two parents to create distinct offspring?,['sexual reproduction']
What kind of molecule is made from one or more long chains of amino acids?,['protein molecule']
What part of the heart receives the blood is pumped from veins of the systemic circuit?,['right atrium']
What type of properties are characteristics that describe matter?,['physical']
What is the leading cause of death in the united states?,['heart disease']
What results when gas particles rebound off the walls of their container?,['pressure']
How do most fish reproduce with one another?,['sexually']
What is the ability to cause changes in matter?,['energy']
The group 18 gases that have 8 valence electrons are referred to as what type of gases?,['noble']
"Competition is a relationship between organisms that depend on the same resources. the resources might be food, water, or what?",['space']
What does phagocytosis defend the body from?,['pathogens']
What measures the force of gravity pulling on an object?,['weight']
Are coral reefs found in warm or cold water?,['warm']
"In humans, there are five primary tastes, and each taste has only one corresponding type of what?",['receptor']
The large positive free energy change leads to a value that is extremely what?,['small']
Slime molds are fungus-like protists that grow as slimy masses on what?,['decaying matter']
What is the body cavity that reptiles have that is involved in reproduction?,['cloaca']
What is the germ for a group of atoms within a molecule that reacts similarly anywhere it appears in different compounds?,['functional group']
