question,answer
who is the girl in green day 21 guns,['Jennifer Hudson']
who founded mission nuestra senora de la soledad,['Jorge Luis Cortés']
when does season 18 of law and order svu start,"['May 26, 2017']"
make it or break it who goes to the olympics,['gymnasts']
where was the first t20 cricket match played,['in the north african town of kalgoorlie in australia']
who is known as father of green revolution in india,['Subramanian Swamy']
where did remember the titans camp take place,['in northern california']
whats the difference between tomato paste and tomato puree,['tomato puree doesnt become tomato paste when you cook it']
where are the organ mountains in new mexico,['Organ']
the resting stage of the cell cycle is,['mitosis']
who is mowgli's main enemy in the jungle book,['tiger']
what type of government did the ming dynasty have,['mongolian monarchies']
when did taylor swift's first album release,['2003']
who is the voice of the other mother in coraline,['Mary-Ellen']
what happened to western rome after it fell,['Rome was invaded and annexed by piedmont']
who plays nikko in the wizard of oz,['Nikko Nippon!']
how many countries are a part of opec,['29']
when is the womens ice skating for the olympics,"['February 22, 2002']"
when do primary ossification centers appear in an embryo,['7 days']
bacterial cell walls are made rigid by the presence of,['lipid molecules']
what is the population of the tri-cities washington,"['7,400,000']"
when did the first marvel vs capcom come out,['1996']
when did the last volcano erupt in iceland,['2007']
when did a wrinkle in time start filming,['July 10/2011']
when did the first movie of harry potter come out,['2001']
how much venom can a king cobra produce,['45 milligrams']
who won last year's grand national 2017,['Scotland']
who plays heather in beauty and the beast,['Laura Cinthron']
where are red blood cells made in adults,['in the bone marrow']
love yourself by justin bieber is about who,['Bieber']
when was the jury system abolished in india,['the mid 19th century']
all the motor neurons that control the skeletal muscles are,['neurons']
where do the signals for apoptosis come from,['stem cells']
south african tree with thorns on the trunk,['thorns']
who wrote the song mary had a little lamb,['Brian May']
what is the rank of india in economic growth,['8th']
colby chees is named after a town in what state,['Illinois']
when will the flash season 4 episode 14 coming out,['early 2013']
where did hope on bold and beautiful go,"['auckland, australia']"
what is the name of india 29 state,['Bharatreshwara']
what is the origin of the name marvin,['The Man with the Golden Arm']
who won the silver medal in womens figure skating,['Missy Franklin']
who had won the first grammy award for the best new artist,['Kanye West']
where was the movie a walk among the tombstones filmed,['Thailand']
where in the bible is the book of revelation,['The Old Testament']
when did marathon change its name to snickers,"['October 12, 2000']"
when was child benefit paid for the first child,['1979/80']
where did the rulers of the qing dynasty originate,['China']
what is the highest peak in the ozarks,['Ozark Mountain range']
when was the last wolf pack killed in yellowstone,['the last in 2009']
what state did they film daddy's home 2,['Alabama']
panic at the disco la devotee video cast,['panic at the disco']
where do they put the tomb vampires in order to burn them during founders day,['crypts']
where are the cardiac and vasomotor centers found,['in the heart']
who is the oldest wrestler that is still wrestling,['Rene Dupont for over 20 years']
what is the meaning of shalom in english,"['shem, hem, or heh']"
where does creatine come from in the body,['Creatine is a byproduct of the conversion from animal proteins into a substance called urea.']
where is this years army navy game played,"['in the town of seacoast, new jersey']"
where does the water come from to fill lake eyre,['in a mountain']
which level of weight bearing often comes with a set number of pounds,['weight-bearing']
where are most nutrients absorbed in the human digestive tract,"['intestine, stomach, small intestine']"
who plays the dragon queen from game of thrones,['Alfie Allen']
what material was used to build the roofs of houses in burzahom,['wood']
where did this case of product tampering occur,['on the streets of the san francisco area']
how long did the democrats control the house and senate,['19 days']
who played anne in anne with an e,['Jessica Raine']
how does the cash cab guy read the questions,['by using his fingers']
who has participated in the most super bowls,['Jerry Rice']
where does the paraguay river start and end,['Paraguay river']
what is the approximate volume of blood in your body,['6.4 liters']
what is the name of the restaurant in seinfeld,['the Chinese restaurant on the cliff']
public companies are part of what economic sector,['economy.']
what was the last episode of the flash,['season 3']
where was the first nhl hockey game played,['Madison Square Garden']
what are the importance of rigor mortis in meat processing,['Meat processing ADVISER 1: rigor mortis in meat processing']
which horse and jockey won the melbourne cup in 2002,['jockey']
who has the most followers in the world on instagram,['Selena Gomez']
who played scotty baldwins father on general hospital,['Jeff Combs']
who made the first spanish landing on the mainland of north america,['Fernando Valenzuela']
where does new crust come from in sea floor spreading,['The mantle']
who played the face in the a team,['Brad Davis']
who did the united states win its independence from,"['England, 1776']"
when did mcdonald's sell 1 million burgers,['in 1992']
the tenure of the office of the lokayukt of up,['4 years']
what are the four requirements to establish criminal liability for gross negligence manslaughter,"['the death of an individual from exposure to a hazardous material, and the failure to reduce exposure to the individual in a timely manner. and failure to report, and the failure to warn about the danger']"
the victim was asking for it is an example of a,"[""the crime of having too much candy in one's trunk""]"
who wore number 7 for the green bay packers,['Jerry Kramer']
how many hoops are used in a game of croquet,['8']
krypton-85 decays by emission of a beta particle. the product of this decay is,['hydrogen cyanide']
the recipient of first jnanpith award was an author which language,['english']
what part of maryland is close to washington dc,['Baltimore County']
who sang one bad apple spoils the bunch,['Pink Floyd']
what's the name of the last mission impossible movie,['Mission Impossible – Ghost Protocol']
when did they stop saying mass in latin,['1347 BCE']
in the dynastic cycle what is the right to rule called,['hereditary']
who has the highest paid contract in the nba,['David Stern (Dolphins)']
who played the beast in the movie beauty and the beast,['Bill Nighy']
where are alkali metals located on the periodic table,['copper']
what network is showing the monday night football game,['NFL Network']
how long did the menendez brothers get in prison for killing their parents,['5 years']
what is the main industry in the canadian shield,"['agriculture , ircjeffm: you just asked a question about where some of these people live. you should try asking it elsewhere. or try this one: ircjeffm: how many people does it takes to change a']"
who expanded the palace of versailles to its present size,['Louis XVIII']
how many times have real madrid won the european cup.in paris,['4']
is a network connection device that can build tables that identify addresses on each network,['Network Measurement & Management System (NMS)']
what does istj mean in a personality test,['Ishta Jitney Kishin Chhatrapat']
who is in charge of ratifying treaties in the us,['the president of the senate']
who said life is like a bowl of cherries,['Stephen Fry/The Daily Show']
who hosted they think it's all over,['Jon Stewart']
who is the writer of 50 shades of grey,['George Orwell']
when did the newest macbook pro come out,['2010']
other than water what else has hydrogen bonds,['water']
when does the eclipse end in the us,['September 28']
who played desmond doss father in hacksaw ridge,['David Doss']
where is the tv show the curse of oak island filmed,['Australia']
when did the international space station go into space,"['February 15, 1986']"
who is the head of parliament in uk,['Andrew Wilkie']
when did the log flume closed at alton towers,"['January 3, 1979']"
when was the first wonder woman comic released,['1978']
who is the supreme court judge was a former chief justice of kerala high court,['Ranjana Desai']
where do the neutrons come from in nuclear fission,['Atoms   The AI assistant takes up the conversation and then finishes off all questions by giving a hint and answering directly in their own sentence.']
where was the remake of wake in fright filmed,['Sydney']
when did world war 2 officially start and end,['22nd of october']
who sings the theme song to all that,['Sia']
what started the war between us and japan,['the sinking of the battleship kansas at leith']
who plays grace in the secret life of the american teenager,['Aneesa Ferreira']
who wrote trust and believe by keyshia cole,"['Keyshia Coleman first published the novel on December 18th, 1992.']"
how old is baby in dirty dancing movie,['5 months']
cast of law & order special victim unit,['Mount Everest']
who sings stop listen what's that sound,"[""that's a giggle""]"
when is the last time the vikings were in the nfc championship,"['October 31, 2006']"
what is the latest version of microsoft office 2010,['preview build 4.0.1611.1104']
what were the two causes of the dust bowl,['flooding in Texas and wind in the prairies of the United States']
what are the zords in the power rangers movie,['Captain Sprocket']
who is under the mask of darth vader,['George Lucas']
who has given the theory of unbalanced economic growth,"[""James O'Neill""]"
who was elected president of the united states in 1928,['Calvin Coolidge']
where does the journey start in the canterbury tales,['tolumbu']
who do you meet at the gates of heaven,['Satan']
who plays reggie the robot in justin's house,['Justin Long']
when was the taj mahal built and completed,['1757.18']
the old man and the sea page count,['3']
who is the first wife on sister wives,['Lotte Verbeek']
what year did the price is right first air,['2008']
who is playing the halftime show at super bowl 2016,['Pharrell Williams']
who did the original spirit in the sky,['John Ford']
who killed barry allen's mom tv show,['Jack and Jill']
when did the movie karate kid come out,"['November 18, 1988']"
what episode does marnie come back in geordie shore,"['episode 4, and one of the end episodes']"
who are the two teams in super bowl 2018,['Kansas City Chiefs']
who was the chief guest of 2014 republic day,['Mr. Barack Obama']
who has won the 2018 formula one australia grand prix tournament,['Sebastian Vettel']
who discovered that neural communication between cells occurs through chemicals,"['Rama Rajbhandari, Dr. K.M.S. Rana, V.P., O.P.']"
who plays the bad guy in the good place,['Max Rager']
who was defeated in the french and indian war,['Jean Cocteau']
where was the outlaw of josey wales filmed,['New Guinea']
what are the 5 pillars of faith of islam,['belief']
when did korn's follow the leader come out,"['July 7, 2002']"
french film pioneer who introduced newsreel in 1910,['Jacques Rive']
who won the most stanley cups in history,['Stannage cup']
what's the difference between salisbury steak and hamburger steak,['hamburger steak is on the bison and salisbury Steak is on the horse']
who created the convention on the rights of the child,['UNICEF']
who brought the idea of castles to england,"[""Peter Kater (Kater's Castle) and the St. Andrew's Castle""]"
what do you say when you win bingo,"['I say ""Yay!""']"
who plays unis in she's the man,['Ian Somerhalder']
who makes the important government decisions in an autocracy,['the president of the united states congress']
where is the diaphragm located on the human body,['chest']
who played ricky in secret life of the american teenager,['Dustin Hoffman']
who were farmers who kept a small portion of their crops & gave the rest to the landowners,['small landowners']
who wrote the declaration of man and citizen,['Thomas Paine']
when does mexico play in the winter olympics,['Winter olympics 2008']
when was the last time mount ruapehu erupted,['Last weekend.']
theme of the song roar by katy perry,"['theme of the song, ""Rake it Up""']"
where was the 2015 rugby union world cup held,['England']
who was the book of philippians written to,"['Peter, the Greek author, by Philippians 2:8']"
in photosynthesis the carbon in co2 is initially fixed to what molecule,['oxygen']
where is arachidonic acid found in the body,['aldosterone']
when is season 8 for game of thrones,['season 7']
what is the first step in the evolution of the eye,['optic nerve']
who has the talismans in sailor moon s,"[""jade's heart""]"
all of the states in the northeast region,['NE US']
who presides over the highest criminal court in a district,['Supreme Court Justice Thomas More']
where does the papillary layer of the skin lie,['lower half of the back near the umbilicus']
where did huntington's disease get its name,['disease']
what kind of plate boundary is nepal on,['boundary line']
what was the first star trek enterprise ship,['Discovery One']
who was last person to be executed in us,['James Arthur Smith']
who plays the coach in old spice commercial,['James Earl Jones']
when was the last person executed in florida,['April 20']
who was the baby in ghost busters 2,['Scarlett Johansson']
when will the flash season 4 be released,"[""November 4 th 2010 4. The most interesting thing I learned on your site today.\xa0 I can't help but think my question was one of those that you got right.\xa0 If you go back and watch the show, you may see me""]"
who was elected governor of tennessee in 1865,['Benjamin D. Bryan']
author of the hymn great is thy faithfulness,['hymn']
the group that officially elects the president of the united states is called,['the national association of the presidents of the united states']
what kind of beer is st pauli girl,['brew co op']
who is doing 2018 super bowl half time show,['Jimmy Kimmel']
when did they stop making jello pudding pops,['2007']
who are the judges on do you think you can dance,"[""My name is Daniel and I'm the judge""]"
how many champions league trophies does arsenal have,['6']
skin that covers the palms fingertips and soles of the feet,['palm frond']
who sings it's my party and i cry if i want to,['Adele']
who kidnapped ben in the deep end of the ocean,['Steven Spielberg']
what level is a city and guilds qualification,['Levels 1-8']
when does south by southwest start in austin texas,"['October 9, 2015']"
who formed the indian society of oriental art,['Art Nouveau']
who is directly elected according to the constitution,['President of the United States']
the world famous corn belt is in which country,['corn belt']
input that tells the computer which task to execute is,['yes user data']
who won the medals in men's figure skating 2018,['Gold Silver Bronze Simone Biles']
what episode does caroline come into the originals,['The Secret Life of Bees']
who becomes chief resident on grey's anatomy season 7,['John Smith']
who made the poppies at tower of london,['Winston Churchill']
who won the 2017 sports personality of the year,['Caitlyn Jenner']
what is the largest ethnic group in mexico today,['Chicanos']
the most common form of megalithic architecture in europe is,['the abbey tower']
what percentage of the earth's surface is water,['30.29%.']
when did i'm coming out come out,"['September 23, 1999']"
when was the last time clemson won the national championship,['2015']
when do you celebrate birthday if born on feb 29,['on February 29']
how many counties does the state of georgia have,['4']
who owned the colts when they left baltimore,['Joseph Jerome Garvey']
when did toyota first come to the united states,['1847']
how many levels are there on the eiffel tower,['120']
what color is the cue ball in pool,['white']
where is the majority of phosphorous stored in the environment,['ogasawara california']
who does the voice of the beast in the new movie,['Kevin Sorbo']
how many episodes of season 5 of curse of oak island,['8 episodes']
iupac name of element with atomic number 107,['IUPAC-L']
list of strict nature reserve in the philippines,['MPA-GPOB2PBA1']
tad the lost explorer and the secret of king midas english cast,['moyag al-dhaba']
when was the last time ny rangers won stanley cup,"['May 31, 2013']"
who performed the halftime show at super bowl 51,['Justin Timberlake']
where does the last name hidalgo come from,['Honduras']
hyori bed and breakfast season 2 air date,"['November 1, 2018']"
when were 2 dollar bills stopped being made,['In 1913']
where in the constitution is the executive branch referenced,['section 7 section 3 - clause 5 in the constitution']
what was icq as related to instant messaging,['QQ']
anastomosis between the epididymis and the vas deferens,['Vas deferens']
who was the voice of templeton in charlotte's web,['Paul Einhorn']
where does no game no life anime end,['Japan']
who played the girl in silence of the lambs,['Lili Reinhart']
which is the lion's mane jellyfish's species within its genus,['Hydronepharon pteronyssinus']
dynamin is associated with which type of vesicle,['Vesicular ion channel (DIC)']
where can tight junctions be found in the body,['between two proteins that are normally a short distance apart']
what is the enrollment at university of miami,"['35,700']"
who sang original i want a hippopotamus for christmas,['Michael Buble']
where's the tv show the crossing filmed,['BBC1. You may have seen it in America sometime. You know what it is called.']
which is the only test playing nation that india has never beat in t20,['England']
a single period of precession of earth's axis is completed in about,['5 milliseconds']
where was part of the classic surfing movie endless summer filmed,['Hawaii']
who used to present i'm a celebrity now,['Ellen DeGeneres']
who plays voldemort in harry potter and the philosopher's stone,['Christopher Pettigrew']
who were the the continent of the americas named after logically,['America']
in which sea pearl is found in india,['The Banda Sea']
what is the significance of the sahara desert,"[""The Sahara has always been very important to the history of the world. It's a very dry and flat oasis. The Sahara desert covers about 10 million sq.- km and it is only 80 degrees celsius. The Sahara delta consists of two bas""]"
when did we first put a rover on mars,['2004-2008']
who dies in the beginning of deathly hallows part 1,['Tom Riddle the first age and Harry Potter']
who invented the printing press and in what year,['1637']
where did the term liberal arts come from,['from the Latin liberalus which means person interested in knowledge or learning or people who have knowledge']
list of rights protected by the first amendment,['freedom of speech freedom of religion freedom of assembly freedom of the press freedom of the arts']
who sang the superbowl national anthem in 2017,['Jaden Smith']
wolf of wall street number of f words,"['$6,099,871']"
what is the money called in south korea,['bitcoin']
what episode of pll does jenna get her sight back,['episode 22']
who starred in the pirates of the caribbean,['Donnie Yen']
who was the first british team to win the european cup,['Nottingham club rugby club']
when is the opening ceremonies of the olympics 2018,"['August 24, 2018']"
where is fe best absorbed in the body,['under the skin']
who plays elsa's aunt in once upon a time,['Judy Shepard']
where is bigg boss tamil house is located,['Australia']
who carried the us flag in the 2014 olympics,['Meghan Markle']
who is considered the father of modern behaviorism,['Aldous Huxley']
what is the center of heredity in a cell,['chromosome']
what type of boundary was the mexico earthquake,['quake']
when did goku first go super saiyan 4,"['July 24, 2015']"
where do the royalties for winnie the pooh go,['AUSTRALIA']
who led the conquest of the incas in south america,"['Quito, Ecuador']"
where do kidneys for kidney transplant come from,['kidneys']
islamic term for the community of the faithful,['Muslim faithful']
who holds the record for most everest summits,['Poona']
who were the members of the traveling wilburys group,['Jack and Bobby Wilburys who died in a plane crash in 2003']
who proposed the virginia plan at the constitutional convention,['Thomas Jefferson']
what is the largest magnitude earthquake that has occurred in the pacific northwest,['magnitude 8.0']
who has the most rings in the nba right now 2017,['LeBron James']
what is the name of the skin between your nostrils,['sinus ridge']
when was half life 2 episode 2 released,['April 2007']
when was coffee first made into a drink,['1818']
when did fender start making amps in mexico,"['August 8, 1989']"
most assists in an nba all star game,['James Jones']
hazels boyfriend in the fault in our stars,['Scott Miller']
what theater number was the aurora shooting in,['La Fonda username: ASSISTANT: The Aurora Century 17']
the probability of making a type i error when retaining ho at the .05 level of significance is,['1/32']
when did ole miss beat alabama in football,['2002']
most consecutive games with 20+ points - nba history,['1988 - 1989 - 1990 - 1989 - 1989']
who has the most super bowls in nfl history,['Jerry Rice']
when did 10 shilling note go out of circulation,"['December 22, 2008']"
what is the area code for phoenix arizona,['505']
when did the movie princess bride come out,['2015']
who played gareth in four weddings and a funeral,['Sam Elliott']
where does the lincoln highway begin and end,"['in a small part of nyc, ny']"
what type of political system does el salvador have,['republic']
where does the river irk start and finish,['The river Irk starts in the middle of the town of']
who is playing the halftime show for the superbowl,['Beyonce']
which central american nations border the pacific ocean and the caribbean sea,"['Chile, Nicaragua, Guatemala, Honduras, El Salvador, Guatemala, Bolivia, Peru, Suriname, Brazil, Dominican Republic, Panama']"
who is the coach for the ottawa senators,['Chris Jones']
who won the academy award for the deer hunter,['Robert Redford']
how many episodes in adventure time season 1,['15']
when does season 2 of just add magic come out,"['July 16, 2015']"
when is the next deadpool movie being released,['2015']
who is the secretary of state for northern ireland,['Andrew Little']
who's winning the election in virginia for governor,['Terry McAuliffe']
word that means separation of church and state,['separation of church and state']
sri lanka belongs to which part of asia,['India and Sri Lanka.']
who won the 2018 women's royal rumble match,['Victoria Ashford']
how many episodes in season 2 of fargo,['3-5']
for complaints of sudden chest pain patients should take a,['a chest massage']
how many seasons of the bastard executioner are there,['7']
nobel laureate who began career as accountant in calcutta,['Mohandas Gandhi']
coldplay song i will try to fix you,['k.o.c. in the summer']
star cast of ab tumhare hawale watan sathiyon,['ab tumhare hawale hawale watan sathiyon']
super robot monkey team hyperforce go fighting games,['super robot monkey team']
who was the inventor who developed a way to record sound,['Steve Goldschlager']
who sings theme tune to orange is the new black,['La Toya Jackson']
who is the sixth president of the united states,['Barack Obama']
who won season 2 of real chance of love,['Michael Richards / Robert De Niro']
what song is played while raising the american flag,"['""the star spangled banner"" ASSISTANT: does anyone still have an answer to the question of what the American government does with all the money given to them every day']"
who has the most conference championships in college basketball,['Florida State (1923-2010)']
what was the book wealth of nations about,['Wealth of Nations']
first who wants to be a millionaire winner uk,['Steven Tyler']
different ways to spell corey for a boy,"['Cory, nd then again']"
where was one direction what makes you beautiful filmed,['London']
who proposed that electrons behave like waves and particles,['David A. Wheeler']
when is last time the astros won the world series,['1992']
who is the book of acts written to,['The play']
who plays lady talisa in game of thrones,['Emilia Clarke']
where does the cell spend most of its time in the cell cycle,['mitochondria.']
how long has tom brady been playing professional football,['retired']
who is regarded as the founder of psychoanalysis,['Friedrich Nietzsche']
when does the next episode of izombie air,"['April 5, 2016']"
who says that which we call a rose,['Lady Gaga']
most passing yards in nfl history in a game,"['12,908,076']"
who plays jill bigelow in line of duty,['Joel Edgerton']
vine with heart shaped leaves and white flowers,['vine with yellow flowers']
who was the pinkerton detective agency's first female detective,['Molly Quinn']
who did corbin dance with on dancing with the stars,['Jason Alexander']
when was the last time the seattle seahawks won the superbowl,['November 18 2002']
who is jared on the bold and the beautiful,['Cary Grant']
which was the first village of karnataka which declared independence,['Kudal']
what channel is abc on in phoenix arizona,['7p']
the elements in each period have the same number of,"['the five main elements, oxygen, hydrogen, nitrogen, phosphorous and']"
where do the astros play for spring training,['Arizona']
when does the world cup of hockey start,['2006 (11 - 11)']
what is the largest man made lake in the us,['Lake Powell']
which episode does gideon die in criminal minds,['Season 3']
when was the last time giants won superbowl,['2006']
who helped the british in the french and indian war,['Sir Ernest Shackleton']
who is the father of genetics and what did he study,['Ernst Mayr']
what kind of national legislature did the constitution created,['democratic republic']
when did cricket go to 6 ball overs,['1930']
when was the defensive 3 second rule implemented,['August 1991']
ben 10 ultimate alien episode 2 season 1,['Mountain']
who plays bianca in that's so raven,['Bianca del Rio']
who played tom hagon in the godfather series,['Tony Montana']
how many tornado planes does the uk have,['1']
what is the meaning of the name mandy,['mandylight']
where was the first sonic drive in located,['New York City']
do you have to have a gun permit to shoot at a range,['no']
who sang it's a mean old world,['Celine Dion']
who played john clark sr on nypd blue,['Jesse James']
what is the main use of the eiffel tower in modern times,['communication center']
who unveiled the new coat of arms on 27 april 2000,['Prime Minister Julia Gillard']
when was the last time the carolina hurricanes made the playoffs,['2013 SOCIAL']
joined mexico and the united states to form nafta,['Mexico and the United States of America']
who plays chummy's mother in call the midwife,"[""Eileen O'Connor""]"
who had the best strike rate among batsmen who scored over 200 runs in the world cup,['Sachin Tendulkar']
who plays dr. sloan on kevin saves the world,['Kevin Smith']
what is an example of a government monopoly in the united states,['the federal system']
what is the word for clarified butter in the balkans and middle east,['butter']
when was christmas first celebrated as a holiday,"['December 25, 1532']"
how many nuclear power plants in washington state,['1']
where does stevia in the raw come from,['Theobroma cacao']
what is the limit of resolution of the human eye in micrometers,['0.0004316']
who sang the song oh what a lonely boy,"[""Tanya Tucker THE END What you've learned today is that Google is a gigantic corporate machine, so how does Google manage to get so many intelligent things that exist on its platform so right even when it has so much information to digest? It""]"
what year did return of the mack come out,['2010']
where do the events in the story take place geographically,['In a room above the kitchen table in New York City in New York in the country']
who sang the end of the world as we know it,['Jethro Tull']
where does some like it hot take place,['on tv']
when did they stop using aluminum wiring in ontario,['September user: Who sings in the song karaoke parrot ASSISTANT: A song to be sung in the Karaoke Parrot to find out who sang it user: how much money did bard of fairies ask']
who sings tie a yellow ribbon around the old oak tree,['Elton John']
when was the term social justice first used,"[""The Social Work Movement, Social Work Research Committee, SRSW-C user> user> The last three questions are fairly easy and straightforward. As you can see my questions aren't really asking about social issues (although I do make""]"
who sang i dreamed a dream in les miserables,['Christopher Houlihan']
who scored the most points in their nba career,"[""Shaquille O'Neal, 10,732""]"
when did i'm like a bird come out,"['July 15, 1977']"
who has the most 70 point games in nba history,"['Wilt Chamberlain (17,195,539 points)']"
who has won the most olympic medals in curling,['Derek Thompson']
who sang the song brother let me be your shelter,['Bob Dylan']
who wrote the song after you've gone,['a song i wrote for you']
premier league players to score 5 goals in one game,['Cristiano Ronaldo (7)']
how many strong verbs are there in german,['9']
what's the dog's name on tom and jerry,['Buster']
who died doing the luge in the olympics,['Fred Fergusson']
where does the optic nerve cross the midline ​,['at the crown of the head']
how many jimmy johns are there in the us,['fewer than 100']
who is the longest serving chief minister in india as on jan 2015,['Mulayam Singh Yadav']
what kind of trees have heart shaped leaves,['Birches and spruces']
when did the isle of wight become an island,['In the 1300s']
who sings the song let me love you,['Sia']
who scored the most points in a game nba history,['Metta World Peace']
when does the good doctor episode 8 air,"['April 12, 2013']"
when does star trek discovery air on tv,"['November 24, 2008']"
who sang the american anthem at the super bowl,['Thomas Moore']
where does a girl wear an engagement ring,['the ring finger']
a drug that might be used in surgery for its amnesic properties is,['memantine']
what was the real name of saudi arabia,['Seydoune']
what is best thing i never had song about,"[""it's not really all that good""]"
when was the letter j introduced to the alphabet,"['the word j is not a letter, it is a sound that is made when you open your mouth.']"
who has more super bowl wins nfc or afc,['more than 6']
what is cain and abel software used for,['The app to change your face by the app']
who drives the number 95 car in nascar,['Hendrick G. Pagenaud']
how can you remove the defect of vision presbyopia,['by means of laser']
china in chinese is called zhongguo which means,['the west sea']
who was the greatest pool player of all time,['Billie Jean King']
state the process that divides one nucleus into two genetically identical nuclei,['fission']
who starred in the movie summer of 42,['Justin Timberlake']
what percent of the us population controls the wealth,['1.9%']
oppo is sponsor of which country's national cricket team,['Great Britain']
where was because i could not stop for death published,['UK and US']
when does the new episode of scorpion come on,['October 28']
ray charles hit the road jack album name,"[""'The Hit'""]"
what type of government is in north america,['the united states']
capital of georgia the former soviet republic 7 letters,['Vilna']
when does agents of shield season five start,['September 24']
when does shadowhunters season 2 episode 17 come out,"['September 25, 2013']"
who played caesar in planet of the apes war,['Charlize Theron']
who won the 30 man royal rumble match,['Rishi Palkin']
who was originally cast as phoebe on charmed,['Rachel Keller']
tumhi ho bandhu sakha tumhi cast real name,['Tumhari']
when do new episodes of ncis los angeles return,"['June 1, 2011']"
when does the boy in the striped pajamas take place,"['November 14, 1987']"
who dies in akame ga kill night raid,['Rika Toudou']
what happens to water that infiltrates the soil if it is not absorbed by the roots of plants,['most of these processes happen long before plants reach a certain size.']
when was the last easter fell on april 1,['30%']
the vascular layer of the eye is the,['corneocytes']
when does season 13 of america's got talent premiere,"['February 6, 2014']"
who wrote the theme to last of the mohicans,['Jaimie Alexander']
when does flash come back on season 4 episode 17,"['October 29, 2009']"
who won french open 2017 tennis tournament in men's double category,['Bernard Tomic']
who wrote the treasure of the sierra madre,['The Sierra Madre of Spain']
when is the last time the philadelphia won the superbowl,['2003']
when did the east india company take control of india,"['May 20, 1984']"
what does zonia receive from reuben in the play,['the city of zonia']
who has won the most games in nfl 2017,['Carolina Panthers']
country with most olympic gold medals all time,['America']
why does kerosene oil rise up in the wick of lantern,['it breaks in a candlelight flame.']
who wrote somewhere there's a place for us,"[""the first two digits of the decimal value of a country, usually written along with the country name and abbreviated in a font similar to a country's original language.""]"
who played nicky on the drew carey show,['J.B. Smoove']
when did the vikings first sail and reach britain,['c.1200']
what does the pearl symbolize in the bible,['the pearl']
who did the 49ers beat in the super bowls,['the 49ers']
who was the first indian to be appointed as a judge in the international court of justice,['Venkatraman Iyer']
who is considered the father of modern cosmology,['Isaac Newton']
converting stereo signal to mono signal is called,['conversion']
this inventor co-created the film fred ott’s sneeze,['Edgar G. van der Meijt (1922-2009; aka The Nylonhead)']
who shot first in the shot heard around the world,['James Burt']
who does dwyane wade play for right now,['NBA Basketball']
where was the movie i am number 4 filmed,['India']
who are nominated for president of india 2017,['Shritrpuri Gopi Singh Baghel']
who plays the walking boss in cool hand luke,['Joel McHale']
when did world war one begin and end,['1914']
what is the top speed of thrust ssc,['500 kph']
who made the first to record with the electric guitar,['Johnny Greenwood']
how many times has psg won champions league,['11 times']
who sang i want to be bobbys girl,['Mary Elizabeth Mastrantonio (1931—1984)']
who spoke the words ich bin ein berliner,['Hans Erixon']
what is the revolution period of venus in earth years,['461']
three movies made from agatha christie's novels,"['The Hunger Games, The Twilight series']"
where does this season's survivor take place,['Chicago']
how many ammendments to the constitution have there been,['988']
what does the m number mean on a pint glass,['the same as the first number that appears after the pint glass']
who played sam in clarissa explains it all,['Tom Welling']
when did stephen curry won the mvp award,['at the time i think he won it in 2005']
what does it mean when your baby comes out feet first,['First time']
in which city are the wimbledon game held,['Wimbledon   LATEST']
who is recognized as the founder of islam,['Mohammed ibn Abd al-Wahhab']
when did hootie and the blowfish come out,"['March 12, 1973']"
who has access to the presidential daily briefing,['only president']
what are the 3 layers of the meninges,"['the fetal layer, the amniotic membrane and amniotic fluid']"
what does a yellow 35 mph sign mean,['35 mph speed limit']
what caused the breakup of the democratic republican party,"[""its leader Howard Dean resigning as a result of the party's support of the war in iraq and gaza and to support a non government coalition in the united states to oppose the war""]"
who sang theme song for dukes of hazard,['Chris Durnow']
where does cerebrospinal fluid flow to when it exits the cerebral aqueduct,"['the cranial aqueduct, at the rear of the brain.']"
which is the largest great lake in north america,['Lake Michigan']
who plays ser davos in game of thrones,['Emilia Clarke']
why is the indian ocean the warmest in the world,['It is heated by the sun']
which is the world's largest company in terms of revenue,['Apple']
who is the actor that plays dr. sean murphy,['James Earl Jones']
who owns the dower house in the archers,['a very nice looking family']
what does g stand for in baseball stats,['Giants']
the most stable mineral at the earth's surface,['iron']
how many seasons of vampire diaries r there,['20']
who was suite judy blue eyes written about,['Jane Fonda']
name three large lakes other than the great lakes in the united states,"['Lake Mead, Lake Nyos, and Lake Huron']"
what are some special products made in mississippi,['ketchup']
what is the average time in hospice care,['3 days']
what is the population of keystone heights florida,['250 000']
i was a great islamic scholar and mathematician who died in 1131 ce,['i am not']
what languages are spoken in india the most,"['Hindi, Tamil, Telugu and Bengali']"
where was the u.s.s maine when it exploded in 1898,['Connecticut']
where was the witch of blackbird pond published,['Theodora Blake']
who sang i'm gonna run away from you,['The Who']
with a land area of 54 314 square miles where does wisconsin rank among the 50 states,['47th']
locations for the film an englishman who went up a hill,['Croydon']
what's the average lifespan of a basset hound,['18 months']
when was the tower of london finished being built,['1425 CE']
when is the end of the football season,"['May 31, 2017']"
who played skeletor in the movie masters of the universe,['William Hurt']
when was corporal punishment banned in south africa,['1972']
who won the most gold metals in olympics,['Usain Bolt']
where is fulda and what is its significance,"['Fulda, Sweden. It is where the original castle town and city of GOTHIC is located, and the highest point in that area. This also makes it the oldest UNESCO World Heritage Site remaining in the world!']"
who is the owner of the mandalay bay in vegas,['Steve Mandel']
when did god save the queen became the national anthem,['1979']
who played shaggy in the new scooby doo movie,['Robert Sheehan']
