question,answer
who played ice queen in chronicles of narnia,['Tilda Swinton']
who is next in line to inherit the british throne,['Charles']
when did the prr first begin its passenger service between pittsburgh and philadelphia,"['May 9, 1852']"
what is the ethnic background of the shib sibs,['Native American']
the roman name for a liberal arts education is known as,['Humanity']
what does a yellow 35 mph sign mean,['Slow down and proceed with caution.']
who sings love me tender in princess diaries 2,['Elvis Presley']
when was the taming ofthe shrew first performed,['Tudor period (1509).']
what does g stand for in baseball stats,['batting average']
who is hosting e live from the red carpet,['E Online']
who determines the rules of the us house and us senate,['Rules are determined by a committee of Congress']
who was the winner of the first indianapolis 500,['Ray Harroun']
when was the defensive 3 second rule implemented,['1968']
when did the first battle of ypres end,"['May 31, 1910']"
the rule of the three rightly guided caliphs was called,['the first 3 caliphs of Islam']
who dies in the beginning of deathly hallows part 1,['Sirius Black']
where did the french immigrants settle in texas,['La Nouvelle-Orléans']
who is the drummer for guns and roses,['Steven Adler']
how many times have the golden state warriors been to the playoffs,['5']
who sings the song i'll never forget you,['Rihanna']
who did the astros play last time they were in the world series,['Red Sox']
where was the last scene of the danish girl filmed,['Copenhagen']
who got the first arjun award in athletics,['Vijay Kumar']
who are the judges on the fisa court,['judges']
who did johnny manziel play college football for,['Texas A&M University']
who was the voice of templeton in charlotte's web,['Garry Marshall']
what is the longest english word in the dictionary,['Uncopyrighted']
who played doctor smith in lost in space,['June Lockhart']
when does the next star trek episode come out,['Star Trek Online']
when did where are you now come out,"['November 28, 2017']"
bible verse taking the lord's name in vain,"['James1.3: ""Is any one of you sick? He must call the elders of the church to pray over him and anoint him with oil in the name of the Lord."" Ask it like it\'s real ""']"
where do the signals for apoptosis come from,['the mitochondria']
where was the film manchester by the sea filmed,['New England']
what is the membrane on the surface of the stomach called,['mucous membrane']
yeh hai mohabbatein serial star cast real name,"['Karan Patel, Divyanka Tripathi, Ruhanika Dhawan, Shahnaz Saeed, Manoj Tiwari']"
who won the 2017 sports personality of the year,['Simone Biles']
what are the power of supreme court in the philippines,['judicial']
who is known as the father of indian constitution,['Dr. B.R. Ambedkar']
where is geothermal energy used the most in the us,['California']
who played anne in anne with an e,['Gabrielle Miller']
when was the latest version of chrome released,"['Version 68 on January 25, 2017']"
who plays matthew on anne with an e,['Maxwell Austin']
who has the most yards per carry in nfl history,['Barry Sanders']
who did the singing in into the woods,['Meryl Streep']
who helped them recapture mycenae once they were old enough to fight,"['Achilles, Nestor.']"
where did you go to drink during prohibition,['United States']
how many episodes in great british bake off 2017,['32']
where was the tv show in the heat of the night filmed,"['Mobile, Alabama']"
where does the show the path take place,['Brooklyn']
how many students does monarch high school have,['2223']
when did the ouija board game come out,['1983']
in the dynastic cycle what is the right to rule called,['dynastic']
what was the first video game for nintendo,['donkey kong']
who plays zoey in i love you man,['Jamie Lee Curtis']
which is the site of the light dependent reactions of photosynthesis,['mitochondria']
who was the girl in the video brenda got a baby,['Anjoolika Parmar']
when was the last time the boston red sox pitched a no-hitter,"['April 2nd, 2012']"
where was because i could not stop for death published,['England']
where is the oldest civilization known to man,['Sumer']
when did the movie karate kid come out,['1984']
what is the salary of the ceo of microsoft,['$84.2 million']
what does fancy dress mean in the uk,['masquerade']
when was corporal punishment banned in south africa,['Banned in 2000']
where does the last name waters come from,['English']
who plays grace in the secret life of the american teenager,['Aubrey Peeples']
when was the canadian pacific railway started and finished,['started (1881-1885) and finished (1885)']
who used the word physiology for the first time,['Hippocrates']
on which river did the exploration of the louisiana purchase begin,['Mississippi']
who sang the end of the world as we know it,['R.E.M.']
who has the most gold gloves at shortstop,['Ozzie Smith']
when's the last time the philadelphia eagles played the new england patriots,"['Sunday, September 10, 2017']"
who plays the dad in nanny mcphee and the big bang,['Colin Firth']
when did ohio state join the big 10,['1991']
who has said that caste is a closed class,['Dr. Ambedkar']
how long was dark side of the moon number 1,['14 weeks']
who does tony end up with on skins,['Franky']
where was the last world cup held and who won,['Korea won v1']
who sings the original windmills of your mind,['Dustin Hoffman']
what are the band members names of the rolling stones,"['Mick Jagger, Keith Richards, Bill Wyman, Charlie Watts, and Ron Wood']"
who is the girl that died in eyes wide shut,['Kirsten Dunst']
what type of artwork was created in the safavid empire,['Islamic']
where will the first round of march madness be played,"['March 15, 2017']"
what is the rank of india in economic growth,['86th']
cls bank deals with transactions arising out of,['Corporate Banking']
who was tammy from basketball wives married to,['Gloria Govan']
what is the speed of the nascar pace car,['35 mph']
when did the first pair of yeezys come out,['August 2015']
when does the team find out prentiss is alive,['Prentiss']
who won every men's biathlon event in the 2002 winter olympics,['Ole Einar Bjoerndalen']
what is the name of the chief justice of ghana,['Georgina Theodora Wood']
where do the phaeacians live in the odyssey,['they live in the city of Ogygia']
when did radio shack change to the source,"['Feb. 1, 2017']"
what color pages in the emergency response guidebook (erg) list compounds by name,['White']
when did canada get rid of the death penalty,"['July 11, 1976']"
who sings angel of the morning in deadpool,['Juice Newton']
during the first world war against which country germany did not fight,['Japan']
when does the mlb season start and finish,['April 13 and October 6']
who sang you'll be a woman soon in pulp fiction,['Pam Grier']
when did the wall go up in east germany,"['August 13, 1961']"
the type of display that google glass presents to its users is called what,['head-mounted display']
who played the hobbits in the lord of the rings,['James Nesbitt']
how many gold medals did australia win in the 2000 olympics,['zero']
who penned the famous indian epic the ramayana,['Valmiki']
when did the sims 4 toddlers come out,['June 2']
what level is a city and guilds qualification,['4+']
how many inches is the iphone 5s screen,['4 inches']
what percent of the us population controls the wealth,['0.5%']
in the song i drive your truck who is he talking about,['Hank Williams III']
who is the most selling music artist of all time,['POP/Rock/R&B (820.77 million)']
do you cut cards to the left or right,"['The cards are dealt face up to all players. Each player in turn must place one or more bets; they have up to four card. Each successive player must either match, or ""raise"", the previous bet or ""fold"", which']"
who is the longest serving chief minister in india as on jan 2015,['Punjab']
when was beowulf most likely composed when did it's events probably take place,['Circa 500 AD']
when did avatar the last airbender first air,"['January 20, 2005']"
what was the date of the signing of the declaration of independence,"['July 4, 1776']"
where was the new pete's dragon filmed,['Central Park and Connecticut']
who was an early advocate for using scientific methods based on inductive reasoning,['Charles Sanders Peirce']
where did the christmas tree at rockefeller center come from,['Norway']
where was thomas and the magic railroad filmed,['Canada']
who do the characters represent in 8 mile,['Ricky Bobby/Nigel Tuffnel/Paul Bihari/Jess Bartlett/Brian O’Conner']
who plays steve's wife on my three sons,['Christine Taylor']
what genre is the magic tree house books,['children']
who dies in season 2 of the originals,['Sophie Foret']
who sang the them song for as told by ginger,['Ginger Minj']
when does the turn of the screw take place,['1880s or 1890s']
who was the actor who played grizzly adams,['Dan Haggerty']
where is the lost dutchman's mine supposed to be located,"['Apache Junction, Arizona, on the Superstition Mountains']"
who played charles on when calls the heart,['Brian Scarrow']
who played the music producer in pitch perfect 2,['Hans Zimmer']
who sang oh annie i not your daddy,['Shyne']
what is the largest magnitude earthquake that has occurred in the pacific northwest,['8.6']
when is the last time the vikings were in the nfc championship,['2018']
what country shares borders with both belarus and romania,['Moldova']
when did indoor toilets become common in america,['1905']
why the hole in the ozone layer over antarctica,['CFC']
who does the voice of mrs. wolowitz on the big bang theory,['Betsy Struxness']
who was the chief guest of 2014 republic day,['Narendra Modi']
when did canada gain independence from great britain,['75 years ago']
when was the book pride and prejudice written,['1813']
who plays the saint of killers on preacher,['Ian Colletti']
when was 13 reasons why released on netflix,"['May 18, 2017']"
dendrites and cell bodies are components of what type of matter found in the brain,['nervous tissue']
what are the active materials of a lead acid battery,['Electrolyte Plates']
where was the statue of liberty originally built,['France']
who is rose in the fall season 2,['Claire']
who does april end up with on parks and rec,['Andy Dwyer']
when does the 14th season of grey's anatomy come out,['November 2nd']
how many co2 molecules are produced in aerobic respiration,['64']
who was the first woman to win who wants to be a millionaire,['Tanya Crawford']
who dies in the lost city of z,['Col. Percival Fawcett']
who sang it must have been love but its over now,"['Roxette, Per Gessle']"
what is the official symbol of the carnival of quebec,['Big Top']
when did the term sustainability start to be used,['1982']
who has the most ncaa basketball tournament appearances,['Duke']
i like the way you move video cast,['I like the way you move']
how many countries in the world have scouts,['147']
who is the father of lucius in gladiator,['Joaquin']
when did i ain't mad at cha come out,"['June 12, 2007']"
what kind of animals live in the great victoria desert,"['There are only animals and birds such as birds, snakes, and ants in the Great Victoria Desert. In the desert, some of these animals may be endangered species, some of which are koalas, wallabies,']"
who made the most free throws in nba history,['Stephen Curry']
what is don quixote's horse's name,['Rocinante']
who was suite judy blue eyes written about,['Neil Young']
name two fibres which are made of proteins,['elastin and collagen']
who led an attack that allowed for american victory at yorktown,['George Washington']
who headed the 7th central pay commission of india,['Ashok Kumar Mathur']
where is this years army navy game played,"['Los Angeles, California']"
who played daisy duke in the new dukes of hazzard,['Jessica Simpson']
who plays cesar in the show on my block,['Michael Angarano']
when did the royal mint move to wales,"['December 28, 1999']"
when does the black panther movie soundtrack come out,"['May 10, 2018']"
who is darrell brother in the walking dead,['Tyreese']
when is season 7 race to the edge coming out,"['September 26, 2015.']"
who took part in the american civil war,"['3 million and 500,000 troops']"
points outside the production possibilities curve represent combinations of products that are,['surplus']
what's the difference between salisbury steak and hamburger steak,['Salisbury steak is cooked separately from the meat.']
who won season 2 of great british baking show,['Nadiya Jamir Hussain']
architectural elements forming rib vaults eg wells cathedral,['Arches']
who plays yoda in revenge of the sith,['Frank Oz']
when do luke and lorelai get back together,"['Gilmore Girls, Season 3']"
who was the first lady nominated member of the rajya sabha,['Vijay Laxmi Pandit']
who has the most 70 point games in nba history,['Kareem Abdul-Jabbar[10]']
when is the next scandal episode coming out,['1']
when did the botswana currency first come into circulation,"['October 1, 1976']"
who said some are born great in twelfth night,['Orsino']
this poster was created to increase support for the war effort.the poster links food rationing to,['war.']
where is the battle of britain flight based,['North Cotswold']
the south west wind blows across nigeria between,['October and April']
who sponsored the phoenix open before waste management,['Waste Management']
what is the longest river in the united states,['Mississippi']
who sings i wanna rock'n'roll all night,['Kiss']
which way does the earth orbit the sun,['counter clockwise']
who is the singer of kal ho na ho,['Sonu Nigam']
who wrote he ain't heavy he's my brother lyrics,['Holly Johnson and Neville Holder']
who is the original singer of you re going to love me,['Joe Brown']
where does the last name roberts come from,['Norman Walter Roberts and his wife were from Swansea in north Wales.']
who is the voice of the other mother in coraline,['Teri Hatcher']
who sang the song how far is heaven,['Alanis Morissette']
who played the original steve mcgarrett on hawaii five-o,['Jack Lord']
what episode does caroline come into the originals,['2x01']
who has the power to approve or veto legislation constitution,['Congress']
where did the last name taylor originate from,['England']
who was the father of the princes in the tower,['Edward V']
who proposed evolution in 1859 as the basis of biological development,['Charles Darwin']
who lived in jamestown before the arrival of the english,['the Pamunkey Tribe']
who named all the animals in the world,['Noa']
what is the cross on a letter t called,['cross-bar']
what is the final season of downton abbey,['series six']
when will notre dame played michigan state again,['2021']
the boards name on ed edd and eddy,"['Ed, Edd n Eddy']"
what are the 4 types of nitrogenous bases,"['Adenine, Guanine, Uracil, Thymine']"
what is the meaning of the name comanche,['Kemánsh in Comanche language']
what do you say when you win bingo,['Bingo!']
when did the us take over wake island,['1941']
the elements in each period have the same number of,['electrons']
time of the state of the nation address,"['Second Tuesday of February, 2019']"
where was the first t20 cricket match played,['Bangladesh v South Africa. Dhaka 2006']
which country has the smallest population in europe,['Andorra']
what was the purpose of the mall of america,['it is a shopping mall']
who was elected the president of constituent assembly,['Dr. B.R Ambedkar']
which animal on earth has the longest life span,['Blue whale']
when did the last volcano erupt in iceland,"['The last eruption happened on June 21, 2011']"
who has the most votes for the all star game,['Aaron Judge and Matt Kemp']
who controlled the house and the senate in 2012,['Democrats']
where was the remake of wake in fright filmed,['Australia']
the man in the high castle episode 1 season 1,['The Man in the High Castle']
how many levels of protein structure are there,['3']
who signed the largest on the declaration of independence,['Benjamin Franklin']
who played sarah hedley in when the boat comes in,['Pat Phoenix']
what's the largest city park in the united states,['Fort Indiantown Gap']
panda is a national animal of which country,['China']
what was the religion in the virginia colony,['Anglicanism/Protestantism']
what position did doug peterson play in the nfl,['Center']
when did krakow become the capital of poland,"['May 6, 1919']"
who plays jack in battle of the sexes,['Emily Blunt']
who is going to host the 2018 winter olympics,"['Pyeongchang, South Korea']"
who was the mexican commander who surrendered to the texans at the capturing of san antonio,['Santa Anna']
how many players on the line of scrimmage in american football,['16']
who were the first kings to issue coins bearing their names,['Tiberius']
who plays harley quinn in the lego batman movie,['Margot Robbie']
the very last episode of that's so raven,['Never Happened!']
to transplant a nucleus from one cell to another cell a scientist would use,['sperm']
who does the voice of mickey mouse on mickey mouse clubhouse,['Bret Iwan']
what drug does the mom use in requiem for a dream,['Suboxone']
how long were the pyramids the tallest structure,['450 feet']
when did the government change the retirement age,['2015']
the first line of http request message is called ____,['header']
where will the next summer and winter olympics be held,['Japan']
who won the champions league final in 2016,['Real Madrid']
who is the actress who plays baker on blue bloods,['Sara Thompson']
who plays unis in she's the man,['Amanda Bynes']
the world's tallest jain statue is located in which state of india,['Rajasthan']
who was the qb for the saints before drew brees,"['Aaron Brooks (Sometimes, the assistant is unable to answer a question and will let you know when available responses are made available by pressing “more info”.) ASSISTANT: “More info”']"
when was the last easter that fell on april 1st,['1981']
what does zonia receive from reuben in the play,"['a doll to hold, an antelope skin to wear']"
who sang my bucket got a hole in it,['Buck Owens']
who's the guy in call me maybe,['Carly Rae Jepsen']
what act did parliament pass after the boston tea party,['Intolerable Acts']
who is often associated with printing the first book using moveable type in germany,['Gutenberg']
who is the robot in lost in space 2018,['B.O.B']
the site of secretion of h+ and cl-,['cells']
when are the opening ceremonies for the 2018 olympic games,"['August 9, 2018']"
when did michigan last win a national championship,['1997']
what type of business is chamber of commerce,['Governmental Affairs']
who played gino in a place to call home,['George Spartels']
when was the last bear killed in the uk,['1997 by a hunter in Shropshire']
who was the first chief minister of west bengal,['Bidhan Chandra Roy']
who played mark on the show the rifleman,['Johnny Crawford']
what hangs from the trees in the bayou,['a cypress knee']
who monitor the recovery of the location during a disaster,"['Search and Rescue, or SAR']"
when did the 5 day work week begin,"['The 5-day work week is a typical work schedule in which employees of a given company or industry are permitted to work only 5 days a week when work days are typically Monday through Friday. Originally, the 5-day week was']"
who did michael showers play on vampire diaries,['Michael Trevino']
who heads the executive department of west virginia government,['Joe Manchin III']
songs on 4 your eyez only j cole,['13']
what type of dog was laika the spacedog,['Sputnik 21']
what is the meaning of the name sinead,['Sinéad']
who sings stop listen what's that sound,['The Who']
royal society for the protection of birds number of members,['806']
who won the academy award for the deer hunter,['Robert De Niro']
when did the twenty one pilots hiatus start,"['September 19, 2019']"
where was the world economic forum held this year,"['Davos, Switzerland']"
where is the ucla usc game being played,['Los Angeles']
where are mucosal associated lymphoid tissues present in the human body and why,['They are present throughout the human body. They serve as a defense system in the body. They contain many immune cells that have the ability to distinguish between foreign and own particles.']
when did the us cut off trade with cuba,"['December 17, 1960']"
where does the ohio river and the mississippi river meet,"[""they don't since they are from different drainage basins""]"
who was the aztec ruler when the spanish arrived,['Montezuma']
who played adaline in the age of adaline,['Blake Lively']
when did red bull come to the united states,"['May 7, 1997']"
who played jennifer in back to the future,['Claudia Wells']
who sings the theme song for the tv show cops,['Eddie Sancho']
who played ethel on the doris day show,['Mary Wickes']
when was the first underwater cable laid beneath the english channel,['1852']
who formed and first came to the colony of maryland,['Lord Baltimore']
who opens the church of the holy sepulchre,['The Patriarch']
what tool is available from microsoft as an alternative to the usmt for smaller migrations,['Sysprep']
where is the tv show the curse of oak island filmed,['Nova Scotia']
name the tissue type of the inner most layer of cells,['epithelial']
what type of political system does el salvador have,['Republic']
list of books written by abul kalam azad,['Here you go.']
when did the battles of lexington and concord happen,['Massachusetts']
what is the main character's name in layer cake,['Brian Cox']
who pays medical bills in great britain where does the money come from to pay these bills,['You and other taxpayers']
who got the most passing yards in the nfl,['Drew Brees']
where did the butchers in the slaughterhouse cases live,"['Butcher’s Hill, South Boston']"
who won in the brown vs board of education case,['Brown']
who is responsible for introducing the principle of uniformitarianism,['Charles Lyell']
who plays dawn on nicky ricky dicky and dawn,['Daniella Monet']
when did the uk and us become allies,['During World War II']
who did us fight in world war 1,['Germany']
when was the last episode of the flash aired,"['March 21, 2019']"
what happened at the 1939 worlds fair in regards to television,['invented by Philo Farnsworth']
who plays harry's mom in harry potter,['Ginny Weasley']
who wrote the song always be humble and kind,['Lori McKenna']
which river separates the bronx in new york city from manhattan island,['Harlem River']
all the motor neurons that control the skeletal muscles are,['skeletal muscles']
what kind of food did the woolly mammoth eat,['plant']
where did maria work in west side story,['at a dance place called the gym']
where did the dewey decimal system come from,['Melvil Dewey']
when does the next apollo book come out,['Winter 2012']
tad the lost explorer and the secret of king midas english cast,['tBA']
who drove the number 18 car in nascar,['Tony Stewart']
who is pictured on the 5000 dollar bill,['Alexander Hamilton']
when did the first episode of that 70s show air,['1998']
list all the planet of the ape movies,['All Planet of the Apes films']
delhi is on the banks of which river,"['Yamuna River A recent study in Boston University School of Medicine, reported that smokers who quit have a good chance of improving their memory to more normal levels within five years. The Boston University School of Public Health (BUSPH']"
who plays elsa's aunt in once upon a time,['Emilie de Ravin']
where does a roadrunner live in the desert,['The Sonoran Desert']
when did the east india company take control of india,"['November 1, 1905']"
what is it called when you believe in greek gods,['religious']
who were the twins that played for kentucky,['Dakari Johnson and Enes Kanter']
when was to god be the glory written,"['October 3, 1907']"
the group that officially elects the president of the united states is called,['electoral college']
which philosopher advocated the idea of return to nature,['Thoreau']
who sang the song one of these nights,['the doobie brothers']
most of new zealands land supports which economic activity,['Horticulture and pastoral farming']
when did under the cork tree come out,"['June 21, 2004']"
when did the right to buy scheme start,['1953 The AI assistant that we built is capable to give the answers within 1 second approximately. Since AI research hasn’t advanced to a level where we could build an AI assistant which can talk for hours at']
when was the first orca put in captivity,['Orlando']
which state is the richest state in nigeria,['Zamfara']
who won the first medal in olympics for india,['Major Rajyavardhan Singh Rathore']
what year did the golden state warriors win their first nba championship,['2015']
who plays the robot maid in richie rich,['Marvin']
who does the voice of marceline on adventure time,['Olivia Olson']
what does istj mean in a personality test,['Introverted-Sensorial-Thinking-Judger']
when was the last time ny rangers won stanley cup,['1994']
where is fight or flight in the brain,['hypothalamus']
what is the lead singers name of staind,['Aaron Lewis']
criminal minds episode where jj becomes a profiler,['Unknown episode']
where was the diary of a wimpy kid filmed,['San Francisco']
why did jean valjean take care of cosette,['Cosette is his niece']
where does the paraguay river start and end,"['Start: Monte Aghulumpim, End: Itaubal, Itaubal, Paraguay']"
where do pineapples come from in the world,['Southeastern China']
who played maudie in the movie el dorado,['Melissa Leo']
distance from one side of a bridge to the other crossword,['400']
where is bigg boss tamil house is located,['Chennai']
who votes in the baseball hall of fame,['writers']
when did the golden state warriors win the finals,['June 9']
when did fortnite battle royal come out on xbox,['mid-2015']
who won the food network star in 2016,['Robert Smiejek']
who won women's singles us open 2017,['Madison Keys']
how many episodes in season 4 of last ship,['ten']
how many stores does lowes have in canada,['51']
how much venom can a king cobra produce,['20 ml']
how much for a passport in the philippines,['100.00']
who starred in the film walk the line,"['Joaquin Phoenix, Reese Witherspoon']"
what is the area code for phoenix arizona,['602']
when does sam realize he is jim in ghost whisperer,"['Episode 3.02: ""The Ties That Bind""']"
what does sip stand for in the ngn / ims context,['Signaling Transport Protocol']
who sings every light in the house is on,['Rusted Root']
new movie of ajay devgan and sonakshi sinha,['Son of Sardaar']
when did cybermen first appear in doctor who,['2006']
where does some like it hot take place,"['1967, Los Angeles']"
three act puccini opera first performed in 1900,['Tosca']
who has sold more albums kelly or carrie,['Kelly Clarkson']
who has been appointed as the election commissioner of india,"['Salman Haider Mehdi SHERLOCK HOLMES AND HIS ASSISTANT A man with a gun bursts into the room! Holmes, Watson and the assistants jump off their chairs. But it']"
who sang let me tell you about the birds and the bees,['Billie Holiday']
when does the call of the wild take place,['Late 19th century']
the cast of a good day to die hard,"['Bruce Willis, Morgan Freeman, Mary Elizabeth Winstead, Kevin Smith, Cole Hauser, John Leguizamo']"
who sang the theme song for the man with the golden gun,['Herb Alpert']
how many wing stops are there in the united states,['6']
how do you say zest for life in french,['Sexe de la vie']
the cold dry winds that blow over northern india in winter are called,['khamsin']
what is the width of a cricket bat,['Width']
who has won the most games in nfl 2017,['Ben Roethlisberger']
who played g baby in the movie hardball,['Michael John Mando']
who has the most super bowls in nfl history,['Bart Starr']
when did american idol end the first time,"['January 19, 2016 [750] How can I find my way to a party? How can I find the best way to a place without a map? Hey Siri, how can I']"
is greenland part of europe or north america,"['Europe DJAMS: When she got to the top of the ladder and looked down, she was looking at a lot of bodies. She had just reached the top of the stairs in the abandoned building. She was in the middle']"
who issued gold coins for the first time in india,['Sawai Jai Singh']
mention the chemical change that proinsulin undergo to be able to act as mature insulin,['A Beta-sheet']
what was the last episode of the flash,['Last Laugh']
who has most followers on instagram in world,['Cristiano Ronaldo']
gestational sac and yolk sac but no baby at 7 weeks,['Miscarriage']
who was the drummer with the travelling wilburys,['Hal Blaine']
what theater number was the aurora shooting in,['#15']
what time do tam tams start in montreal,['noon']
what was the name of the first continent,['Eurafrasian']
who plays janie in the search for santa paws,['Betty White']
when did the movie peter pan come out,"['February 5, 1953']"
who does the voice of ash in sing,['Ryan Potter']
who told the story of the prodigal son,['Jesus']
a good that can be used in place of another good,['substitute']
who wrote lyrics for phantom of the opera,['Sir Andrew Lloyd Webber']
what is the real name of our sun,['Sol']
sri lanka belongs to which part of asia,['South Asia']
bruce springsteen we shall overcome the seeger sessions songs,['16 songs']
how many players have scored 10000 runs in odi,['10']
who wrote the song balls to the wall,['David Lee Roth']
who is the present president of assam sahitya sabha,['Lakshminath Bezbarua']
who stole the mona lisa from the louvre in 1911,['Vincenzo Peruggia']
who played tom hagon in the godfather series,['James Caan']
who are you in assassin's creed 4,"[""I'm Edward Kenway""]"
who plays jimmy's mom in 8 mile,['Ella Joyce']
where do rory and paris go to college,['Yale']
where does kevins family go in home alone 2,['LA']
who sings i will go down with this ship,['Kate McGarrigle']
who is credited with creating the gothic art movement,['Goya']
how many seasons of from dusk till dawn are there,['3']
who plays the robot on the orville show,['Alara Kitan']
who played stumpy in the movie rio bravo,['Dean Martin']
who validated the civil rights movement by proclaiming we shall overcome,['MLK']
what kind of beast is the beast from beauty and the beast,['A beast']
los angeles stadium at hollywood park opening date,['August 2019']
the fellowship of the ring director's cut length,['195 minutes']
when is the end of the football season,['July 28']
who did deion sanders go in the hall of fame as,['Deion Sanders']
what nba player has scored the most 3 pointers,['Stephen Curry']
who is tinker air force base named after,['Edgar Allan Poe']
who made the movie fifty shades of grey,"['AKA Christian Grey, E. L. James']"
the joint between a coxal bone of the pelvis and the sacrum,['iliac crest']
what domain has more individuals than all other domains combined do,['Internet']
who is known as father of green revolution in india,['Norman Borlaug']
when was the last time the carolina hurricanes made the playoffs,['2009']
when does jo come in grey's anatomy,['November 16']
who makes the decisions about what to produce in a market economy,['consumers']
why does kerosene oil rise up in the wick of lantern,['The wick in a kerosene lantern prevents the kerosene from leaking out of the tubing attached to the wick.']
what is the meaning of gorakh dhanda in urdu,"['a person who works hard, a skilled and industrious worker']"
the plane of earth's orbit is called the,['ecliptic']
who sang the song i wanna be sedated,['The Ramones']
which type of hematoma is a result of torn bridging meningeal veins,"['subdural A new game based on the idea of ""What The (Food)\'s That"" with categories inspired by the old game show ""Match Game"" and the foods they are from. Winner is the person to find']"
who sang the song brother let me be your shelter,['Natalie Grant']
where did the river thames start and end,['start and end']
who was the captain of the mayflower when it took the pilgrims to the new world,['Christopher Jones']
the names of the beaches on d day,['Gold and Juno beaches']
who is the character of santa claus based on,['Clement C. Moore']
when did the not in this lifetime tour start,"['June 25, 2009']"
who is mowgli's main enemy in the jungle book,['Shere Khan']
when did somewhere over the rainbow come out,['1939']
where are unipolar neurons found in spinal cord,['dorsal horn']
who ran the fastest 40 yard dash in the nfl,['Johnny Bailey']
the most stable mineral at the earth's surface,['diamond']
where does blood go when it leaves the pulmonary artery,['Pulmonary vein']
who is the best director in bollywood 2017,['AR Rajnikanth']
who plays the lion in the movie zookeeper,['Kevin James']
who discovered that plants were made of cells,['Robert Hooke']
who wrote the song be thankful for what you got,['William DeVaughn']
colby chees is named after a town in what state,['Colby']
what is the current rate of interest on ppf,['5%']
who turns into a bear in the hobbit,['The bear of course.']
where do the astros play for spring training,"['Kissimmee, Florida']"
do you have to have a gun permit to shoot at a range,"['It is often required, in order for you to own the gun, but it is not explicitly stated.']"
how many votes to approve supreme court justice,"['51 TUTORIALS AND HELPFUL VIDEOS We create many tutorials and helpful videos for you to get the most from our site, help you become smarter, and get the best possible grade in school for']"
how many times has south korea held the winter olympics,"['2002, 1988']"
which indian actor has won most national awards,['Amitabh Bachchan']
where did the indian myna bird come from,['50/50 chance between Southeast Asia and India']
pace maker is associated with which body organ,['Heart']
where does the last name hidalgo come from,['Diego Hidalgo was a popular 17th century Spanish military figure. Hidalgos are descendants of people said to have supported the Catholic monarchs who won the Reconquista against the Moors.']
the king of kalinga in the mauryan period was,['Ashoka']
the resting stage of the cell cycle is,['G1']
where are the cardiac and vasomotor centers found,['Cardiac and vasomotor centers are located in the brain.']
who won the fifth season of america's got talent,['Landau Eugene Murphy']
where did the ancestors of the domestic goat originate,['Turkey']
who came up with popcorn at the movies,"['Charles Garrett, an employee of the Flavor Company']"
how many players in football hall of fame,['265']
which greek god flew too close to the sun,['Ikaros']
when were cigarette ads banned from tv uk,['6th April 1991.']
christmas though a christian holiday began as a celebration of,['pagan']
when was the last year the eagles went to the superbowl,['1980 (XVII)']
when was the $1 000 bill discontinued,"['August 30, 1969']"
when did mcgee became a regular on ncis,['2011']
who sings blame it on the bossa nova,['Jamey Haddad']
what is best thing i never had song about,['Unrequited love']
when did day light savings start in the us,['March 8 to November 1']
who sings for the beast in the new movie,['Ben']
who wore number 7 for the green bay packers,['Ahman Green']
who has the most catches in nfl history,"['Jerry Rice with 1,549']"
when was the minimum wage established in the united states,['1938']
where does the highway of heroes start and end,"['The Highway of Heroes begins in Toronto in Markham Road and ends at Trinity Square in Bowmanville and Trenton, Ont.It travels along Highway 401 and is marked by dozens of roadside tributes']"
who was the head of the spanish inquisition,['Tomas de Torquemada']
striking the funny bone is actually compression of the,['bones of the hand']
how many champions league trophies does arsenal have,['10000']
what goes on the bottom of shepherd's pie,['mashed potatoes']
dynamin is associated with which type of vesicle,['endocytic']
what is the location at the end of minority report,['Nebraska']
jawaharlal nehru centre for advanced scientific research jakkur campus,"['Hosur Rd, Jawaharlal Nehru Salai, Electronic City, Jakkur Hills, Jakkur Village']"
how did the dominican republic get its name,"['The name ‘Dominican’ comes from Domingo de Guzamán, a native Spanish priest and friar, (also known as Fray Bartolomé de las Casas) who founded the first monastery on the island in']"
where was the movie the glass castle filmed,['Jordan']
what percentage of the us population lives below the poverty line,['14%']
when is the fourth movie of the divergent series coming out,['2019']
when did the movie princess bride come out,['1987']
how many breeds of pigs are there in the uk,"['About 1,000']"
what is the system of government in japan,['Constitutional monarchy']
where is wind power used most in the united states,['Iowa']
who are the australia's got talent judges,"['Dannii Minogue, Steve Anthony, Redfoo']"
which supreme court judge has surved in international court of justice,['Bhinder Singh']
what book of the bible is the song of solomon in,['Song of Solomon']
who is mostly responsible for writing the declaration of independence,['Thomas Jefferson']
when did reba mcentire record back to god,"['Released April 1, 1985']"
when did the us not go to the olympics,['1980']
what is the meaning of the dragon boat festival,"['an event to honor the death of a Chinese martyr, Du Ba Zhen']"
which financial statement involves all aspects of the accounting​ equation,['balance sheet']
who did the central powers defeat on the eastern front before concentrating back on france,['Germany']
who is the guy who walked across the twin towers,['Nik Wallenda']
who issued ashwamedha coins after performing ashvamedha sacrifice,['Mahabharatha']
turkish finnish and hungarian belong to which family of languages,['Turkic']
who plays izabella in transformers the last knight,['Isabel Arraiza']
who was elected senator of illinois in 1858,['Abraham Lincoln']
who appoints the chair of the federal reserve system,['The Federal Reserve Chairman']
