question,answer
what type of rock dominates the earth's surface,['Sedimentary Rocks']
when were the words under god added to the pledge,['1954']
what river is associated with the city of rome,['River Tiber']
what is the year round weather in dubai,['The climate in Dubai is subtropical and is characterized by extremely hot summers and mild winters.']
the nurses' health study is an example of what type of study,['Observational study']
who was the first english child born in north america,['Virginia Dare']
what is the revolution period of venus in earth years,['224']
where does hydrogen peroxide come from in the body,['it is produced by the immune system. Antibiotics and bacteria also create it']
who was involved in the mapp vs ohio case,['Maoist organization']
where was the first t20 cricket match played,['In South Africa']
real name of daya in taarak mehta ka ooltah chashmah,['Disha Vakhani']
who was the leader of the zulu in south africa who led the fight against the british,['Cetshwayo kaMpandla']
what kind of bird is in the lion king,['Martins']
who appoints the members of the board of governors of the federal reserve,"['The President of the United States, in concurrence with the Board of Governors']"
when were the winnie the pooh books written,['1927-1928']
what is the name of the dragon in eragon,['Murtagh']
who invented the submarine during the civil war,['Horace H. L. Lawson']
who played daisy duke in the new dukes of hazzard,['Maggie Wheeler']
how many players on the line of scrimmage in american football,['8']
who sings good night on the beatles white album,['Ringo Starr']
the first permanent european settlement on future united states soil was located where,"['Jamestown, Virginia']"
what is the meaning of molech in the bible,['A statue of the Ammonite god Malchamu']
who said i'll gladly pay you tuesday,['J. Wellington Wimpy']
who are the only 2 families that have had 3 generations of oscar winners,['The Coppolas and the Hustons']
when was the last time there was a school shooting in canada,"['June 15, 2019']"
how many games does a football team have to win to be bowl eligible,['6 games']
who stars in kevin probably save the world,['Jason Ritter']
who was mr.owen in and then there were none,['Mr. Justice Wargrave']
bosnia and herzegovina croatia macedonia and slovenia all used to be parts of,['The Republic of Yugoslavia']
what is don quixote's horse's name,['Rocinante']
who plays the coach in old spice commercial,['Matt Walsh']
who designed the traffic circle in long beach ca,['Robert E Lee']
when did canada gain independence from great britain,"['July 1st, 1867']"
who played the princess in kingsman secret service,['Sophie Cookson']
who played junior on in the heat of the night,['Howard Rollins']
when was the first case of alzheimer's diagnosed,['1906 USAGE EXAMPLE: Who was the youngest pope in history to be elected into office? RESPONSE: Boniface III']
who is the longest serving member of the house in history,['Jerry Lewis']
who has won the most games in nfl 2017,['New England Patriots']
where was the world chess tournament 2017 held,['Georgia']
who won the 1st battle of bull run,['Stonewall Jackson at Bull Run']
who sang rip it up and start again,['Geri Halliwell']
who played adaline in the age of adaline,['Blake Lively']
when does the team find out prentiss is alive,['On the Day in Question']
who was the father of the princes in the tower,['Richard']
who has scored the most tries in rugby union,['Bryan Habana']
chief ministers of tamil nadu mentioned on wikipedia,"['E. V. K. Sampath, (B.J.P.) D. Murugesan, (I.N.C.) Dr. M. Karunanidhi, (Dravida Munnetra']"
who sang the songs on walk the line,"['Joaquin Phoenix, Reese Witherspoon']"
who plays the scary nun in the conjuring 2,['Bonnie Aarons']
where did the indian myna bird come from,['Southeast Asia']
who is the current defence against the dark arts teacher,['Aurora Sinistra']
who is the first wife on sister wives,['Meri']
who is the girl in the hinder video lips of an angel,['Samantha Maloney']
who is playing the halftime show at super bowl 2016,['Coldplay']
what was the main characteristic of post-world war ii american society,"['economic growth, consumerism, affluence']"
the most stable mineral at the earth's surface,['feldspars']
who was the first president of the constituent assembly,['Rajendra Prasad']
who sings i will go down with this ship,"['Raisa, in the Broadway musical, Titanic']"
what new deal program limited production in industry,['National Industrial Recovery Act']
when does episode 29 of boruto come out,['Boruto: Naruto Next Generations: 29']
when does brooklyn nine nine season 5 episode 12,['2018-02-08']
what is the multiplication sign on the computer,['x']
in which city are the wimbledon game held,['London']
where did saudi crown prince go to college,['King Saud University']
who plays the queen in victoria and abdul,['Judi Dench']
where was the tv show high chaparral filmed,"['Rancho Sonrisa, Encino, California']"
who played solomon in little house on the prairie,"['Victor French, Sidney Aaron']"
where was the movie jeremiah johnson filmed at,['Montana']
which river separates the bronx in new york city from manhattan island,['Bronx River']
name of black man in to kill a mockingbird,['Tom Robinson']
how many characters are present in icd-10 codes,['4-7 alphanumeric characters with at least a decimal at the end']
who sang our god is an awesome god,['Michael W. Smith']
who won women's singles us open 2017,['Sloane Stephens']
who did the voiceover in michael jackson's thriller,['Vincent Price']
what is the function of a political action committee (pac),['It supports politicians']
how many series of diary of a wimpy kid are there,['15']
where does half life 2 episode 2 take place,['City 17']
when does the cannes film festival take place,"['May 14–25, 2019']"
who wants a heart in the wizard of oz,['Dorothy']
who is jack's mother in when calls the heart,['Alice Horton']
who took control of jamestown and made new rules that made everyone work,['Pocahontas']
who wrote the book the origin of species,['Charles Darwin']
when does the first nba basketball game start,"['Tipoff Time: 7:30 PM Even after the AI’s answers improved with each attempt, many questions went unanswered. So for now, that’s where things stand. A smart assistant doesn’']"
who wrote the original little red riding hood story,['The Grimm Brothers']
who pays medical bills in great britain where does the money come from to pay these bills,['Medical healthcare']
who did bette midler portray in the rose,['Glinda the Good Witch']
how long did the menendez brothers get in prison for killing their parents,['15-to-life']
when was the first time the internet was used,['1989 NYC MTA Subway Fares for 2021 The NYC MTA has announced new MetroCard fees to be instituted in 2021. These new fares are']
what is the 180 degree line of longitude called,['half']
where is the hotel used in the movie the shining,"['The Timberline Lodge (Mount Hood, Oregon)']"
one piece episode 534 english dubbed release date,"['November 5, 2018']"
name two fibres which are made of proteins,['silk']
which is the fastest train in india and what is its speed,['The Vande Bharat Express is the fastest train in India and travels at around 180 km/h.']
who sings sugar sugar you are my candy girl,['The band is known as the Archies']
who did us fight in world war 1,['Germany']
what is the largest city in the united states per square mile,"['New York, NY']"
when was the cleveland browns last winning game,"['December 2, 2018']"
when was the last episode of vampire diaries aired,"['March 10, 2017, I Think']"
who sang the songs in the movie beyond the sea,['Ado']
when did how you remind me come out,['2001-01-31']
when did the newest macbook pro come out,"['Oct 30, 2018']"
when did they start 3 pointers in basketball,"['October 5, 1979 – September 1, 1980']"
who won big brother head of household canada,['Nick and Sabrina']
what is small business tax rate in canada,"['A business that earns less than $500,000 in sales must complete a T2 Corporation Income Tax Return (T2 Corporation Income Tax Returns). In Ontario, Saskatchewan, BC, PEI']"
where does the path train stop in newark,['Newark']
who died in the plane crash greys anatomy,['Reed Adamson']
what year is the deer hunter set in,['the 1960s']
who said if a tree falls in the woods and nobody hears it,"['George Eliot This experiment was pretty cool, but it does leave me wondering what it’s going to take to get into that 75th percentile. What’s the next step? Can we get to 90 percent']"
when is the new season of chicago pd,['mid season 2019']
who sang once upon a dream at the end of maleficent,['Lana Del Rey']
when did they stop making pull tabs on beer cans,['It appears that pull-tab beer cans first came onto the market in 1962. The last pull-tab can reportedly came off the line in 2000']
who sang heard it thru the grapevine first,['Marvin Gaye']
make it or break it who goes to the olympics,['Lauren Tewes']
who plays connor's mom in madeas christmas,['Keshia Knight Pullam']
this poster was created to increase support for the war effort.the poster links food rationing to,['victory']
who is the chief economic advisor of india,['Anil G.']
what is the breakdown product formed when one phosphate group is removed from atp,['adp']
when did gimme gimme gimme start,['24 February 1999']
who played the mother in the black stallion,"['Teri Garr Messenger: You’re a chatbot. You use a friendly, conversational tone.']"
who directed the best years of our lives,['William Wyler']
when was the last time villanova won the ncaa basketball championship,['2016']
when does season 8 of shameless come back,"['January 25, 2020']"
how tall is the tallest building in las vegas,"['1,149 feet']"
what is the hot coffee mod in san andreas,['Hot Coffee']
who played little ricky on i love lucy show,['Keith Thibodeaux']
who was the youngest president to be elected,['John Fitzgerald Kennedy']
who played lionel in as time goes by,['Geoffrey Palmer']
where are they playing the superbowl at this year,"['U.S. Bank Stadium in Minneapolis, Minnesota']"
who is playing halftime show super bowl 2018,['Justin Timberlake']
the type of display that google glass presents to its users is called what,['heads-up']
how many customers does edf have in the uk,['5.5 million 6.5 million[14]']
who was the qb for the saints before drew brees,['Aaron Brooks']
bowler to take hattrick in both inning in test match,['Brett Lee']
who owns the crown plaza hotel in chicago illinois,['InterContinental Hotels Group']
the road that connects the tombs is called,['Valley of the Kings']
who won the award for best goalkeeper in football world cup 2006,['Gianluigi Buffon']
who plays dr. sloan on kevin saves the world,['Theodore Barnes']
who ran the fastest 40 yard dash in the nfl,['Randy Moss']
where does kevins family go in home alone 2,"['Kevin follows them to New York in what is to be their holiday home, but they instead are kidnapped by the Wet Bandits.']"
when did mcdonald's sell 1 million burgers,['1955']
what is best thing i never had song about,"['The lyrics that Adele uses are not directly related to anyone in real life. She said this song is ""about a guy that I loved, but he didn\'t love me back, and I think I just wanted to make him']"
what was the name of atom bomb dropped by usa on hiroshima,['The Atom Bomb - It was called Little Boy.']
what is the zebras name in peppa pig,['Zebedee']
the era of the great mughals began with the accession of,['Babur']
what is the purpose of a jake brake,['slows the engine in motion and reduce wear and tear']
who sang the theme song for the man with the golden gun,['Lulu']
where was 2017 beauty and the beast filmed,['London England']
where was the last scene of the danish girl filmed,"['Copenhagen, Denmark']"
who sang original i want a hippopotamus for christmas,['Gayla Peevey']
when do dwight and angela start dating again,"['09x03 “Dwight K. Schrute, Acting Manager”']"
who is opening for little mix glory days tour,['The Vamps']
what does the sun represent on the uruguay flag,['Sol de Mayo']
who played mary in christmas with the kranks,['Jamie Lee Curtis']
who wrote the country song i can only imagine,['Bart Millard']
who plays matthew on anne with an e,['Dylan Playfair']
when did the nfl start playing in london,['2007']
who sings war don't let me down,['The Beatles']
when does the miz and maryse show start,"['June, 2019']"
when was the defensive 3 second rule implemented,['1944']
where did zendaya place in dancing with the stars,['Zendaya Coleman was the 16th out of 13 couples.']
where is cinque terre italy on a map,"['Liguria, Italy']"
when was national service abolished in the uk,['30 November 1963']
who plays big momma in big mommas house,['Martin Lawrence']
who sings the theme song for the proud family,['Solange Knowles']
who has climbed mount everest the number of times,['Apa Sherpa']
what is the name of the muslim dress,['Abaya']
when does april fools day end at noon,['April 2']
what is the baby elephants name in jungle book,['Hathi Jr.']
who laid foundation stone of islamia college peshawar,['Muhammad Ali Jinnah']
where does new crust come from in sea floor spreading,['new basaltic oceanic crust']
who plays meredith quill in guardians of the galaxy 2,['Laeta Kalogridis']
where does the us launch space shuttles from,['Kennedy Space Center']
the old man and the sea page count,['88 Pages']
who got the most rings in the nba,['Bill Russell']
who does the civil rights act of 1964 protect,['All U.S. citizens']
what are the names of the hunger games,['Katniss Everdeen']
who dies at the end of den of thieves,['FBI agents']
what was the purpose of the mall of america,['shopping mall']
who sings the wire season 5 theme song,['Blake Leyh']
who has hosted the most fifa world cups,['Brazil (5)']
how many seasons of rules of engagement is there,['7 seasons']
ranjit sagar dam has builded over which river,['Tawi River']
where did the tea come from in the boston tea party,['British East India Company']
who has the best batting average in test cricket,['Don Bradman']
when will miraculous season 2 episode 11 be released,"['May 4, 2018']"
how many seasons of ray donovan has there been,['7']
who plays the walking boss in cool hand luke,['Joe Flynn']
when did cybermen first appear in doctor who,['24 October 1966']
what time do tam tams start in montreal,['Every Sunday at 7pm']
who wrote if i were a boy reba or beyonce,['Beyoncé']
where did the battle of bonhomme richard take place,"['near the British naval base of Yorktown, Virginia']"
who was the top scorer in 2014 world cup,['James Rodriguez']
when is i can only imagine coming out,"['April 13, 2018']"
when did billy don't be a hero come out,['1959']
who was the grandfather on the cosby show,"['Dr. Heathcliff ""Cliff"" Huxtable']"
what culture region is germany a part of,['Western Europe']
when did the rational dress society begin to work,['1894']
who plays colin on young and the restless,['Jeffery Nicholas Brown']
location of the ten commandments in the bible,"['The tablets of the Ten Commandments, first introduced in the Book of Exodus and then repeated in the Book of Deuteronomy, were part of an iconic story about divine revelation.']"
distance from one side of a bridge to the other crossword,['span']
who plays reggie the robot in justin's house,['Daniel Anthony']
when did the bill of rights come out,"['December 15, 1791']"
who was originally cast as phoebe on charmed,['Julian McMahon']
who does the voice of little chef in ratatouille,['Brian Dennehy']
how are leaders of the two parties in congress chosen,"['Speakers of the House of Representatives and the Senate are the top leadership positions in Congress. The Speaker of the House, who is a Congressional leader, is the highest-ranking officer of the entire U.S. federal government.']"
public companies are part of what economic sector,['Service sector']
what features of muscle contraction can be determined from an emg (electromyogram),['Contraction rates and coordination']
where does the last name roberts come from,"['English, Scottish, and Welsh']"
who played the twins in darling buds of may,['Colin Bowles and Zoe Waites']
who sings you can't get what you want,['The Rolling Stones']
whos jack the ripper in gotham by gaslight,"['Jack Napier, the Joker, a supervillain in Batman']"
when was the last time kentucky won ncaa,['1998']
who plays the dad in malcom in the middle,['Frankie Muniz']
how many languages in harry potter translated into,['67']
who made the first spanish landing on the mainland of north america,['Ponce de León']
element named after fictional planet from which superman came,['krypton']
what nfl coach has the most wins ever,['B. Don Shula']
where did remember the titans camp take place,"['Alexandria, Virginia']"
where can the mona lisa be found today,"['Louvre Museum, in Paris.']"
what side does us army go on acu,['North']
who is the actor that plays sneaky pete,['Bryan Cranston']
who translated the play neel darpan into english,['Mahasweta Devi']
what was the first star trek enterprise ship,['USS Enterprise NCC-1701']
when is season 4 of flash coming out,"['October 10, 2017']"
when does star trek discovery air on tv,['Friday 8:00 PM']
1 the bureau of land management manages over acres of land in the united states,"['245,365,769']"
who headed the 7th central pay commission of india,['Ashok Kumar Mathur']
yo la tengo theres a riot going on release date,"['Mar 16, 2018']"
who played peter benton's sister on er,['Juliana Margulies']
where does the highway of heroes start and end,"['It starts at Toronto, ON. The ends at Trenton, ON.']"
who is command sergeant major of the army,['Raymond F. Chandler']
who owns the biggest house in beverly hills,['Eddie Murphy']
when did the royal proclamation of 1763 end,['7 October 1763']
what was one reason south carolina gave for its decision to secede from the union,['Its because of tariffs']
what is the name of governor of maharashtra,['Chhattar Shri Devendra Fadnavis']
who played the wicked witch in wicked on broadway,['Kristin Chenoweth']
the winner of the best actor award in the 64th national film festival 2017,['Victor Banerjee']
what is loihi and where does it originate from,['Loihi is the seamount that forms the bulk of the seamounts off the southeastern coast of Hawaii']
when did skiing halfpipe become an olympic event,['At the Torino 2006 Winter Olympic Games']
why dry ether is used in woods reaction,['Dry ether is used to give white collar to the organic matter.']
who won the gold for the men's figure skating,['Evan Lysacek']
where does arsenic and old lace take place,['Philadelphia']
what is katie running from in safe haven,['the man she married']
which government had more power under the articles of confederation,['There was no federal government']
when did they stop making jello pudding pops,['1994']
who signed the largest on the declaration of independence,['John Harrison']
where will the next summer and winter olympics be held,['Tokyo']
who sang picking up pebbles and throwing them into the sea,['爱莉安娜戈林 · Pink & Perfect']
who began the age of exploration in portugal,['Prince Henry the Navigator']
who is the designer in devil wears prada,['Miranda Priestly']
fast and furious 7 red car abu dhabi,['Fast and furious 7 cars']
how many farmers are there in the usa,"['37,000']"
the grand tour season 2 episode 2 celebrity guests,['Rebel Wilson']
what land mass was north america a part of about 300 million years ago,['Africa']
when was rosencrantz and guildenstern are dead written,"['Written in 1966, 1967']"
who plays lois's dad on family guy,['Mike Henry']
what is the name of the under butler in downton abbey,"['Sechere What I like about Watson: The ability to build and train AI models in an automated way, including custom ones. The option for the developer to interact with the AI assistant and teach it the correct responses.']"
what year does the quiet man take place,['1932']
when does scully come back in season 2,['She comes back in season 2 episode 04 “Sleepless”.']
who hosted and won the inagural world cup,['Uruguay']
architectural elements forming rib vaults eg wells cathedral,['Arches']
what states do not allow daylight savings time,['Arizona']
when did the romanticism period start and end,['1760-1840']
referring to the organs of reproduction is called,['reproductive organ']
when is the last time the new york giants won the super bowl,"['Super Bowl XLII (February 3, 2008)']"
what stations in seattle are owned by sinclair,"['KOMO, KUNS and KTNW']"
what order do the captain america movies go in,['Captain America: First Avenger (2011)']
the plane of earth's orbit is called the,['the ecliptic']
lilo and stitch the series season 1 episode 1,['Pau Hana']
what is the name for the ch3coo- ion,['trichloroacetate']
who played morticia in the addams family tv show,['Carolyn Jones']
where do the royalties for winnie the pooh go,"['4,678']"
who was the mexican commander who surrendered to the texans at the capturing of san antonio,['Juan Seguín']
in which country were the two battles of el alamein fought,['Egypt']
when was the latest version of chrome released,"['October 17, 2019']"
what is the weight of a honda fit,"['8,800 – 9,800 kgs']"
rain sleet or snow that contains a high concentration of acids is called,['acid rain']
what was the final episode of quantum leap,['Episode 5: The Leap Home (Part 1)']
who is the guy that jumped from space,['Felix Baumgartner']
what is an example of a tricyclic antidepressant,['Amitriptyline']
who voiced mewtwo in pokemon the first movie,['Mewtwo (character)']
where do they film young and the restless,"['Chatsworth, California']"
who sings he thinks he'll keep her,['Taylor Swit ft. Ed Sheeran']
which is the largest great lake in north america,['Lake Superior']
what kind of animals live in the great victoria desert,['There are no mammals in the Great Victoria Desert. The main wildlife consists of mallee bird species such as the malleefowl. Insects such as the marsupial mole']
who issued gold coins for the first time in india,['gold coins were minted in Mumbai at a place called Malabar']
when did the last volcano erupt in iceland,['1963']
who is darrell brother in the walking dead,['Merle Dixon']
what does istj mean in a personality test,"['The ISTJ stands for Introverted, Sensing, Thinking and Judgmental.']"
where does sex and the city take place,"['New York, USA']"
where are the cones in the eye located,['cone cells are at the back of the eye in an area called the retina']
who was the declaration of independence written for,['The thirteen English colonies in America']
bible verse taking the lord's name in vain,['Proverbs 30:9']
who wrote were going on a bear hunt,['Michael Rosen']
when did the nba create the 3 point line,['After the 1979 season.']
where is thank you for your service based,"['Washington, District of Columbia, United States']"
when was the last time michigan basketball won the championship,['1989']
where was harry potter and the deathly hallows part 1 filmed,"['Harry Potter and the Deathly Hallows – filmed in Scotland, London, and Surrey, England; and at Leavesden Studios in Hertfordshire, England.']"
when was the suite life of zack and cody made,['2005 – 2011']
who played mr. willoughby in sense and sensibility,['Alan Rickman']
when is the womens ice skating for the olympics,['February 23']
list of strict nature reserve in the philippines,['Mount Kitanglad Natural Park']
who played young monica in love and basketball,['Zoe Saldana']
where does the bob and tom show broadcast from,"['WFBQ FM Indianapolis, Indiana']"
which term describes the replacement of damaged cells to mend a tissue,['Replacement']
who become the ceo of it wipro company in 2016,['Abidali Neemuchwala']
which is produced in plants of narora kakrapar tarapur,['Oxygen']
star cast of ab tumhare hawale watan sathiyon,"['Amitabh Bachchan, Sunil Shetty, Nagma Morarji, Paresh Rawal, Suresh Oberoi']"
what channel is abc on in phoenix arizona,['15']
where does the president get authority to issue executive orders,"['under a specific grant of authority from Congress, or from a specific delegation of power by Congress to the Executive branch in general']"
song have i told you lately i love you,['“Have You Ever Seen the Rain?”']
what is the name of the main artery which takes blood from the heart to the body,['The aorta']
when was the tower of london finished being built,['1100 AD']
when was the land rover defender first built,['The first Land Rover Defender was produced in 1948']
where does florida natural orange juice come from,"[""the citrus industry is the world's largest for OJ""]"
where does the last name tavarez come from,['Spain']
who does the voice of the elephant in sing,['Matt Damon']
when did they stop using aluminum wiring in ontario,['1966 to 1970']
where does the edinburgh fringe festival take place,['Edinburgh']
where was the movie 500 days of summer filmed,"['Los Angeles, California']"
what year did the golden state warriors win their first nba championship,['2015']
who did michigan state play in the rose bowl,['Oregon']
who sang the song with reba does he love you,['Reba McEntire – Does He Love You']
who gets the most punishments on impractical jokers,['Joe Gatto']
when did the ottoman empire surrender in ww1,"['October 30, 1918']"
who discovered one of the first taxonomic classification schemes,['Carolus Linnaeus']
calpurnia son name in to kill a mockingbird,['Jem']
which country is the last member of saarc,['Afghanistan']
who wrote the theme song for mission impossible,['Mike Post']
who appoints the chair of the federal reserve system,['US President']
where does cerebrospinal fluid flow to when it exits the cerebral aqueduct,['CSF is absorbed by tissue layers surrounding the ventricular system or is reabsorbed back into the blood stream']
who played the girl in my two dads,['Staci Keanan']
the world famous corn belt is in which country,['United States']
when did gaurdians of the galaxy 2 come out,['2017']
who plays jack in battle of the sexes,['The cast of “Battle of the Sexes”: Emma Stone - The cast of “Battle of the Sexes”: Emma Stone -']
how many nfl teams has st louis had,['4']
where does the cell spend most of its time in the cell cycle,['G0 phase']
what river flows through charleston west virginia’s capital,['The Kanawha']
state with highest population growth rate in india 2011,['Uttar Pradesh']
when did macbook pro 13 inch come out,['July 2018']
when did slave to the rhythm come out,['Slave to the Rhythm (song)']
who lived in jamestown before the arrival of the english,['the Pocahontas']
who made delhi as capital for the first time,['Emperor Sher Shah']
who sang the national anthem at the 2002 super bowl,['Billy Gilman']
when did brent barry won the dunk contest,['2000-02-11']
who sang never gonna let you go,['Sergio Mendes']
who is given credit for the gnu initiative,['Richard Stallman']
what languages are spoken in india the most,['Hindi']
when does sloan come into grey's anatomy,['Season 6']
wolf of wall street number of f words,['506']
when did the movie princess bride come out,"['July 29, 1987']"
what is the name of son of lord krishna,['Parashurama']
who was the nfl first draft pick 2017,['Myles Garrett']
islamic term for the community of the faithful,['Ummah']
who are the dallas cowboys playing on thanksgiving,['Buffalo Bills']
who sang last night on saturday night live,['Willie Nelson']
who played lead guitar on 25 or 6 to 4,['Terry Kath']
where are red blood cells made in adults,['Bone marrow']
who did the united states fight in the war of 1812,['United Kingdom']
when does the call of the wild take place,['The setting of The Call of the Wild is the Yukon Territory in Canada']
when was as you like it first performed,['1623']
total number of mna in pakistan national assembly,['342']
when does kubo and the two strings release,"['August 19, 2016 (United States)']"
chris cornell she's going to change the world,['Chloe Lukasiak']
what is the genus of a bald eagle,['Haliaeetus']
who lasted the longest in the royal rumble,['Brock Lesnar']
who sings the theme song for living single,['D’Angelo']
when was the debating club established in almora,['1909-04-08']
who was originally cast to play indiana jones,['Tom Selleck']
who are the australia's got talent judges,"['Dannii Minogue, Dave Hughes, Eddie Perfect, Manu Feildel, and Urzila Carlson']"
who stepped out of the dithyrambic chorus to become the first actor,['Thespis']
who was elected senator of illinois in 1858,['Barack Obama']
when does body temperature tend to be lowest,['night']
when did the ouija board game come out,['1966']
how many times has south korea held the winter olympics,['two times']
what type of business is chamber of commerce,['Chamber of commerce']
who won season 2 of great british baking show,['Edd Kimber']
who was elected governor of tennessee in 1865,['Union General Andrew Johnson']
who plays drew's boyfriend on the night shift,['Kenny Johnston']
how old is baby in dirty dancing movie,['17 years']
who wrote ain't living long like this,['Hank Williams']
glycogen and amylopectin are long chains of which simple sugar(s),['Glucose']
dendrites and cell bodies are components of what type of matter found in the brain,['neuron']
who was the first to say i'm going to disney world,['Don Meredith']
the concept of micro financing was developed by who in 1976,['Muhammad Yunus']
who kills barry's mom in the flash,['Thawne']
who was the actor who played crocodile dundee,['Paul Hogan']
when is the last time the jaguars won a playoff game,"['January 7, 2018']"
atlantic ocean's shape is similar to which english alphabet,['S']
where does porter fly out of in toronto,['Toronto Pearson International Airport']
how many strong verbs are there in german,"['23,000 TEST 1: GOOGLE ASSISTANT']"
who was the killer in the movie i know what you did last summer,['Benjamin Willis']
what does it mean when your baby comes out feet first,['Cephalic']
who plays the first nfl game of the season,['Green Bay Packers at Chicago Bears']
who sings i'll sleep when i'm dead,['Emo/punk band the Crew.']
what is cost of first class mail stamp,['.63']
who owns the delano hotel in las vegas,['MGM Resorts']
who was the book of philippians written to,['Philippi']
who has won the most superbowls as a player,['Tom Brady – 3 times']
through what process has the colorado river created the grand canyon in the usa,['Erosion of rock']
when does season 7 game of thrones dvd release,['July 2019']
what is the title of the person who runs the house of representatives,['Speaker of the House']
what is dj's boyfriends name on full house,['Jesse Katsopolis']
when will the flash season 4 be released,"['Oct. 10, 2017']"
when does a wrinkle in time come out in canada,['Mar 02']
what is the definition of the word hosanna,"['hosanna – noun \\-ˌaṓ-ˈsä-nə, -ˈsä-nē\\ : a song or hymn of praise to God used especially in liturgical rituals of the Christian']"
who won the mens curling in the olympics 2018,['Sweden']
when was the last time america hosted the summer olympics,"['In 1996, Atlanta.']"
who stole the mona lisa from the louvre in 1911,['Vincenzo Peruggia']
where's the tv show the crossing filmed,['Los Angeles']
how many pages are in the book inside out and back again,['199']
state the position of india in terms of population size,['7th largest']
what do you call initials that stand for something,['An acronym is an abbreviation that forms a word when read aloud.']
what is the strongest earthquake in the united states,['9.2 Mw Great Alaskan Earthquake of 1964']
when was the movie the wizard of oz made,['1939']
who's winning the election in virginia for governor,['Ralph Northam']
list all the planet of the ape movies,['Planet of the Apes (1968) Beneath the Planet of the Apes (1970) Escape from the Planet of the Apes (1971)']
where are antibodies made and by what type of lymphocyte,['They are made by B cells.']
what was the religion in persia before islam,['Zoroastrianism']
who is given credit for inventing the aqua lung,['Jacques Cousteau']
when is the next step season 3 coming out,['June 24']
who used morse code in world war 2,['Marconi']
who is regarded as the founder of psychoanalysis,['Sigmund Freud']
what type of government is in north america,['The United States is a Federal constitutional republic. A federal government is the national government of a federal state.']
who wrote and performed i can only imagine,['Bryan Dwayne Coker']
what is the scientific name for the calf muscle,['Gastrocnemius muscl']
what kind of dog is charkie from curious george,['Charkie is a mixed breed of dog']
what's the biggest country in western europe,['Russia']
3 candidates for the democratic nomination in 1960,"['Lyndon B. Johnson, John F. Kennedy, and Hubert Humphrey']"
what is the process to become a santero,"[""To become a santero you must master the basic tenets of santeria. These include: practicing the Catholic faith and the African beliefs of the Yoruba people, honoring one's ancestor, understanding the roles of male""]"
what is it called when you believe in greek gods,['Hellenism']
when did radio shack change to the source,['2015']
what do the 3 dots mean in math,"['The three dots, called an ellipsis, indicate an omission.']"
where is the orinoco river located on a map,['Amazon']
when is the second half of vikings season 5 coming out,"['January 4, 2019']"
where was the first colony in north america located,['Jamestown']
when was the last time giants won superbowl,"['February 3, 2012']"
who used the word physiology for the first time,['Johannes Müller']
what is the salary of the ceo of microsoft,"['Salary: $144,751,166']"
who played young clark kent in 1978 superman,['Christopher Reeve']
when did the right to buy scheme start,"['October 3, 1980']"
where is the eagle creek fire located in oregon,['Salem (Eagle Creek).']
where is beijing located on the world map,['Asia']
what episode of pll does jenna get her sight back,['“Cover for Me”']
has been honoured with the wisden leading cricketer in the world award for 2016,['Virat Kohli']
how many ammendments to the constitution have there been,['27']
where is simple squamous epithelium found in the body,['lungs and bronchi']
where did you go to drink during prohibition,['speakeasy']
when does the next warrior book come out,"['January, 2019']"
what awards did the curious case of benjamin button win,"['Oscars for Cinematography, Art Direction, Makeup and three others']"
who became king of erebor after thorin dies,['Dain II Ironfoot']
where is creatine phosphate found in the body,['Heart and skeletal muscle']
how many seasons are there for lost girl,['5']
who does eric end up with in gossip girl,['Serena van der Woodsen']
who sang if this world were mine with luther vandross,['Luther Vandross']
who plays lindsay denton in line of duty,['Keeley Hawes']
what are bulls used for on a farm,"['draft power for heavy machines such as ploughs, drags etc']"
where do you get a cashiers check from,"[""Cashier's checks can be obtained from a number of financial institutions. These include banks, credit unions, and savings and loan companies.""]"
where does some like it hot take place,['Florida Keys']
who did the us share the oregon country with,['Great Britain']
who has won the most masters green jackets,['Tiger Woods(5)']
when did taylor swift's first album release,"['October 24, 2006']"
where did iowa state football coach come from,"['Ames, Iowa']"
which country has the smallest population in europe,['Vatican City']
who is the present president of assam sahitya sabha,['Rupjyoti Goswami']
who plays chris grandy in 13 going on 30,['Mark Ruffalo']
which type of fire detector uses the effect of smoke on a light source and photo-electric cell,['smoke detection']
what was the purpose of the bantu education act,"['The purpose of the Bantu Education Act was to provide a separate school system for black students, where the teachings were designed to make them good farm workers']"
who plays the little girl in jurassic park,"['Ariana Richards Posted in A.I.Tagged Alexa, Google Assistant, Voice UIBy AndyLeave a comment ← AI Voice Assistants Are Spreading AI Voice Assistants on']"
who are the cast members of ncis new orleans,['Scott Bakula as Special Agent Pride and Lucas Black as Special Agent LaSalle']
when did the ship hector arrived in pictou,['1773']
where are the winter olympics and when do they start,"['Winter Olympic Games: February 9–25, 2018 NORMAL RESPONSE: The PyeongChang 2018 Winter Olympic Games, formally known as the XXIII Olympic Winter']"
who was the drummer with the travelling wilburys,['Jim Keltner']
original cast of natasha pierre and the great comet of 1812,['Josh Groban']
when did sussex split into east and west,['The county was split into East and West Sussex on 1 April 1974.']
who played shaggy in the new scooby doo movie,"['Matthew ""Matt"" Lillard']"
what is the origin of the name robinson,"['From the English surname Robinson, which is ultimately from the Middle English personal name Robin (d) son of Robin.']"
where did maria work in west side story,['Prostitute']
who starred in the movie romancing the stone,['Kathleen Turner']
who was the captain of the mayflower when it took the pilgrims to the new world,['Christopher Jones']
