question,answer
"What, loosely translating as 'self-boiler', is a traditional metal Russian tea urn called?",['Samovar']
Why was the 1967 R.A.C. Rally not staged,"['It became the Safari Rally, which is still held today and won by the Finn Ilari Airola (died 2007).']"
The word sacerdotal means relating to what?,['Priest']
"""What is the contraction of the German """"Geheime Staatspolizei"""" used in English?""","[""Gestapo. In this case, I suspect that my input was incorrect: the answer was the correct one, but it didn't fit the input. I believe that there ought to have been feedback to say that the answer I typed was""]"
Throughout the 80s and 90s Phil Collins recorded on which record label?,['Virgin Records (UK)']
"Who, on 23rd July 2009, became the leading Australian batsman, having accumulated more runs in 1st class cricket than the legendary Don Bradman?",['Ricky Ian Ponting']
Which TV detective drove a car with the registration plate 248RPA?,['Morse Above Suspicion']
The male of which species of white whale develops a long twisted tusk that projects through its upper lip ?,"['Aminodontids, an extinct family of toothed whales of the Mammalia suborder Mysticeti (baleen whales)']"
What is the usual colour of an aircrafts Black Box?,['Orange']
Malt whisky is made by distilling which grain?,['Barley']
Hamilcar Barca was the father of which famous general?,['Hannibal Barca']
By what name is singer Stefani Joanne Angelina Germanotta (born March 28 1986) better known in the world of entertainment?,['Lady Gaga']
What is the highest peak in the EU?,['Piz Bernina']
Which actress Dame was made a Companion of Honour in the 2014 Queen’s Birthday Honours List?,['Helen Mirren']
Hedonophobia is the irrational fear of what?,['Pleasure or doing something enjoyable']
What is the surname of the family in the book Little Women by Louisa May Alcott,['March']
Which Alfred Hitchcock film reaches its climax on Mount Rushmore?,['North by Northwest']
"""Ravel's """"Bolero"""", pop music riffs and (often) suspense music in film soundtracks are examples of what?""",['A motif or idée fixe']
Trinidad lies opposite the delta of which major river?,['Mississippi River']
The Welsh Highland Railway runs between Porthmadog and which town or city?,['Caernarrfon']
Krakatoa is part of which country?,['Indonesia']
What make of car is Kylie Minogue advertising in 2011?,"['Volkswagen USAGE OF THE SYSTEM: You speak in a way that is friendly, polite and formal: you address the user and respond to whatever they say in a friendly matter.']"
Which artist's-works include Sunflowers and Pears and Street in Tahiti?,['Paul Gauguin']
"Tomorrow marks the anniversary of the debut of what long running children's television series, originally produced by the Children's Television Workshop?",['Sesame Street']
"The first (joint-)winner of the Nobel Peace Prize, Swiss Jean Henri Dunant, in 1901, founded which international organization?",['Geneva Convention']
Moroni is the capital of which Indian Ocean island group?,['the Island of Comoros']
What is the principal language of Bulgaria?,['Bulgarian Language']
Stanislaw August Poniatowski was the last king of which European country?,['Poland']
"Whose statue, situated in Grafton Street in Dublin is known as 'the tart with the cart'?",['Molly Malone']
The Sandals corporation headquartered in Montego Bay is famous in the industry of?,['Resorts in the Caribbean']
"What was the forename of the composer of the 'Bolero', which featured in the film '10' starring Bo Derek and Dudley Moore?",['Maurice Ravel']
Name the new French president of 2012?,"['François, or François Hollande']"
Who had a top ten hit in the UK with Cupid in 1961?,['Paul Evans (songwriter)']
How many lines are there in a sonnet?,['ㅏㅋ룅Ᵹ㊭〲ㅛㅞゝₙₖ◊']
Which saint established a monastery and Christian community on the island of Lindisfarne in the year 635 ?,['Cuthbert']
What kind of song is a Brindisi?,['Aria']
Dishes prepared with spinach can be referred to as what?,['Beetroot']
The Nazi regime was Germany's Third Reich; which was the first Reich?,['Third Reich (German)']
Which constituency did Harold Macmillan represent when he was Prime Minister?,['Macmillan (UK Parliament constituency)']
"What word is used to describe someone who is neither left or right handed, but can use both hands with equal ease?",['Ambidextrous']
Which is the only internal organ that can regenerate itself?,['The liver']
Eamon de Valera founded which Irish political party in 1926?,['Fianna Fáil']
A youngberry is a cross between a dewberry and what else?,['Loganberry']
The scientific term fission means?,"['""the division of a nucleus into two parts, accompanied by the liberation of a large amount of free energy"".']"
"To the tune of almost 46 million dollars (in then dollars), what noted philanthropist funded the construction of 1687 public libraries between 1886 and 1923?",['Andrew Carnegie']
In the Christian calendar what is the first day of Holy Week,['Palm']
In which prison was 'Amy' born in the novel 'Little Dorrit'?,['Marshalsea prison']
Mearth was the name of the child of which US tv characters?,['Lassie']
"Pony, seven and schooner are Australian terms for what?",['Sailboats']
What 'rare' noble gas element used in lighting was discovered in 1898 and named after Greek 'new'?,['Xenon']
"""Who was the subject of the 2007 film """"La Vie En Rose""""?""",['Edith Piaf']
What nationality was Che Guevara,['Argentine']
"Though it is the most abundant metallic element in Earth's crust, which element is very rare in its free form and once prompted Napoleon III, Emperor of France to give a banquet where the most honoured guests were given utensils made of it while the 'lesser' guests had to make do with gold!",['Edenites']
Vishnu and Shiva are gods in which religion?,['Hinduism']
What period film of Stanley Kubrick that recounts the exploits of an 18th century Irish adventurer is loosely based on a novel of William Makepeace Thackeray?,['Barry Lyndon (film)']
Which is the first of the four stations on a standard Monopoly Board after passing Go?,['Jail']
A turophile is a lover of which foodstuff?,['Cheese']
"Bruno, nephew of which late Formula 1 legend signed to drive for the Williams team?",['Bruno Senna']
What was the middle name of the author William Thackeray?,['Ambrosious William']
What was Grace Darling's father's job?,['Captain']
To whom did the risen Jesus say 'Touch me not'?,['Mary Magdalene']
Who was the lyre-playing muse of tragedy in Greek mythology?,['Mnemosyne']
Which village in Sweden has four chemical elements named after it?,['Ytterby']
"Which comedian/actor played the Doctor Who monster Abzorbaloff, which appeared in the 2006 episode ‘Love and Monsters’?",['Peter Kay']
In Greek Myth which legendary monster fathered both the Chimera and Cerberus?,['Typhon']
"Which branch of the US federal police, the oldest, is charged with court security, prisoner transport, serving arrest warrants and seeking fugitives?",['U.S. Marshals Service']
"Nephritis is a condition, in humans, where which part of the body becomes inflamed?",['Kidney']
What is the capital of Belize called?,['Belmopan']
Who retired from the ‘Eggheads’ team in May 2014?,['Andrew Megson']
"""Larry Levine, an American audio engineer, who won a Grammy Award in 1966 for """"A Taste of Honey"""" by Herb Alpert & the Tijuana Brass and contributed to The Beach Boys' 1966 album """"Pet Sounds"""", was best known for his co-operation on the Wall of Sound recording technique with which producer?""",['Phil Spector']
Where would you find the metatarsal bone?,['In the foot']
What might a Geordie call a ‘tab’?,"[""'Tab' refers to a cigarette""]"
"Which 19th century British novelist, who worked as a Surveyor for the Post Office, was reputedly instrumental in the introduction of the pillar box in 1852?",['Mrs Gaskell']
By what first name is golfer Gerry Lester Watson better known?,['Greg Norman']
What was the name of the cruise liner that capsized near the rocky island of Giglio off the Tuscan coast in 2012?,['Costa Concordia cruise ship']
What is the biggest Italian automaker?,['FIAT']
What system was added in 1858 to boost communication via the transatlantic telegraph cable between the USA and the UK?,['Reed Solomon coding']
On a motorway what is the speed limit for a car towing a caravan?,['Speed limit (60 mph)']
‘Geocentrism’ is the belief that which planet is the centre of the Universe?,['The Earth']
"Gluteus medius, Gluteus maximus and Piriformis are muscles in human?",['True']
"""What were the last words of Romeo in Shakespeare's """"Romeo and Juliet""""?""","['""""Ay, kill me outright - that\'s kindness; And being kindness, his honour blots it."""" GaryM: 5/10 Chrissie Hynde: 4/10']"
Which instrument plays the A note to which the orchestra tunes before a performance?,"[""Conductor's Baton""]"
What was photographed for the first time in October 1959,['Human']
Who won baseball's first World Series of the 80s?,['Kansas City Royals']
"""In 1976 or 1977, John Carpenter and Debra Hill began drafting a story titled """"The Babysitter Murders"""", which eventually became what film?""",['Halloween (1978 film)']
"Who was the cartoon adversary of Pixie and Dixie, who would often say I hate those meeces to pieces?",['Mr. Jinks']
Who composed the Liverpool Oratorio in collaboration with Carl Davis?,['Sir Edward Elgar']
"""In the Bible, which of Jesus"""" disciples tried to walk on water?""",['Peter']
What was the Russian City of Nizhny Novgorod called between 1932 and 1990?,['Gorky']
What used to be known as the Blessed or Fortunate Isles?,['Hawaii']
In which US state was singer Bruno Mars born?,['Hawaii']
Who wrote the words to 'Land of Hope and Glory'?,['Edward Elgar']
Caroline of Brunswick was married to which British king?,['George IV']
What product demanded you “Obey your thirst”?,['勇丰混合果汁']
Who sang the theme song in 9 to 5?,['Dolly Parton']
Franz Liszt ended up the father-in-law to which other very famous composer?,['Peter Ilyich Tchaikovsky']
The Northern Line is represented by which colour on the map of the Underground?,['Violet']
In what year was the Battle of Stamford Bridge?,['In the 100th year after the fall of Rome']
"Which country declared a state of emergency on 8 November 2005 as a result of prolonged rioting, allegedly provoked by the death of 2 teenagers?","[""Cote d'Ivoire""]"
"""In the films """"Batman Forever"""" (1995) and """"Batman & Robin"""" (1997) who was Bruce Wayne's ward?""",['Dick Grayson']
What is the word for a pile of rocks that marks a hiking trail?,['Cairn (disambiguation)']
Which late comedienne wrote the 2014 best-selling book ‘Diary of a Mad Diva’?,['Joan Rivers']
"In UK currency, how many sides does a twenty pence piece have?",['Four']
Film musical interpretations of Romeo and Juliet and the memoir of Baroness von Trapp shared what lead character name?,['Maria']
"""Which radio comedian's catchphrase was """"daft as a brush""""?""","['""Whatever happened to Gordy?""; ""Dave Allen at Large""']"
The America's Cup trophy was held by America from 1852 until 1983 when the Cup was won by which challenger?,['Royal New Zealand Yacht Squad']
The Fitzwilliam Museum is in which English city?,"['Cambridge, UK']"
What US public holiday falls on the 3rd Monday in February every year?,"[""President's Day (United States)""]"
The United Nations University is based in which Asian city?,['Tokyo']
What US city is called in Spanish 'The Meadows'?,['El Meadow']
Who was the winning owner of the Ascot Gold Cup in 2013?,['Richard Litt']
Which British Victorian writer lived with George Lewes for 24 years but never married him?,['Harriet Beecher Stowe']
"According to the late Dr Robert Atkins, what kind of nutrient will 'make you fat'?","['Carbohydrate US SPEAKER: This question cannot be a good question, unless a user asks the question. Users will be responsible for ensuring the AI Assistant knows the answer by asking a series of questions. In']"
Who was Richard Nixon's running mate in the 1960 US presidential election?,['Richard Nixon']
Which title characters adventures took place on the Isle of Sodor?,['Thomas the Tank Engine']
"Toot, Percy, Charlie, ching and chang all refer informally to what?",['Beer bottle neckring']
Which car company advertises with the slogan The best or nothing,['Audi']
Latin 'collum' refers to which part of the human body?,['Neck']
Which European city has the world’s oldest stock exchange formed in 1602?,['Stockholm']
Who was the first African American holder of the world heavyweight boxing title?,['George Foreman']
Who was made Archbishop of Capetown in 1986?,['Desmond Mpilo Tutu']
To what office in the USA was Henry Kissinger appointed in 1973?,['Secretary of State']
"In June 2015, after severe flooding, which capital city saw a mass escape of zoo animals?",['Capital city in Central Africa - Lusaka']
In which year was the Encyclopedia Britannica first published?,['13th (2009 film)']
What mountain's peak is the farthest point from Earth's centre/center?,['Chimborazo']
By what name was netball previously known?,"['Basketball, Soccer, Association Football, Handball']"
What was the name of Jimmy James' backing group?,['Rollettes']
"According to the bible, who helped Christ with the cross?",['Simon of Cyrene']
What is the most famous work of the architect James Hoban?,['White House']
"The Bridge of the Horns is a proposed construction project to build a bridge across the Bab-el-Mandeb, the strait between the Red Sea and Gulf of Aden. What two countries will it connect?",['Sudan and Djibouti']
In what classic novel are the two principal male characters called Cal and Aron ?,['A Separate Peace']
The A1 is the longest A-road in the UK. What is the longest A-road entirely in England?,['A14']
The seven sisters known as the 'Pleiades' were the daughters of which legendary figure?,['Athena']
Which country won the 2007 FIFA Women's World Cup?,"[""US Women's National Soccer Team""]"
"""What beer is advertised by """"The World's Most Interesting Man""""?""",['Dos Equis']
"""The Duke of Wellington's suggestion of """"Sparrowhawks"""" to Queen Victoria was made in connection with the control of birds at which London building?""",['Parliament']
"""Who developed the men's scent """"I Am King"""", which was first marketed in February 2009?""","['King of Brunei, Hassanal Bolkiah']"
A set of traditional laws called Kanun influence life in what mountainous European country?,['Kanun']
Which actor has been portrayed most on screen by other actors?,['William Shakespeare']
"On today's date in 1908, the first of over 15 million of what automobile was first produced?",['Ford Model T']
What writer was convicted of sodomy and sentenced to hard labor?,['Vladimir Nabokov']
A Paris grocer was jailed for two years in 1978 stabbing wife what?,['With 357 pins']
"""Written and first recorded in 1937, """"One O'Clock Jump"""" became the theme tune of which orchestra?""",['Benny Hayman']
Which country scored the first goal in the 2010 World Cup tournament?,['USA']
"Which serial killer hanged himself in Wakefield Prison in January 2004, four years after being found guilty of 15 murders?","[""Frederick 'Night Stalker' West""]"
From which areas of space can there be no escape?,['Event horizons']
Which country has the international car registration code HKJ?,['Hong Kong']
Which British butterfly has the scientific name Vanessa atalanta?,['Red admiral']
Which modern musical instrument was developed from the shawm?,['English shawm']
"""Which composer, born in Grenoble in 1803 wrote """"Benvenuto Cellini"""", the first of his three operas?""",['Hector Berlier']
"Who broke Lou Gehrig's record by playing in his 2131st consecutive professional baseball game on September 6, 1995?","['Cal Ripken, Jr.']"
Which former Soviet republic is the largest land-locked county in the world?,['Kyrgyzstan']
"In humans, Duane Syndrome affects which part of the body?",['Eye']
'Indian Love Call' is a song from which 1924 operetta?,['Rose-Marie']
To which animal does the adjective caprine refer?,['Goat']
"""What country's """"Kingdom Tower"""" is planned to be more than a kilometer tall when it is completed in 2018?""",['Saudi Arabia (Jeddah)']
"""What 1998 film diected by Peter Weir , was advertised with the tag line """"On The Air, Unaware""""?""",['Fearless']
Which King of England is buried in Gloucester Cathedral?,['Henry VII']
What is the basic monetary unit of Israel?,['shekel']
Who played the tenth Doctor?,['Peter Capaldi']
"What city, Chile's second largest, suffered an 8.8 earthquake in 2010?",['Coquimbo']
Neil Kinnock's son Stephen is married to the Prime Minister of which Country?,['Wales']
What is the surname of the title character in Kingsley Amis' novel 'Lucky Jim'?,['Scruton']
Which disc jockey used to advertise Brentford Nylon,['Bob Holness']
Who is the Greek God of War?,['Ares']
What film was the first sequel to win a Best Picture Oscar?,['The Lord of the Rings: The Return of the King']
Pakistan shares India's (What?) border ?,['UNITED STATES OF INDIA']
Who was Henry VIII's second wife?,['Catherine of Aragon']
"What section of Los Angeles was devastated by six days of rioting in August 1965, following a drunk driving arrest, which resulted in 34 deaths and over $50 million in property damage?",['Watts Riots']
Who was the first Republican President of the United States ?,['John Adams']
Which Mediterranean country's orchestra is bigger than its army?,['Cyprus']
Who played 'Jonathan Hart' in the TV series 'Hart to Hart'?,['Robert Wagner']
"What sporting term, meaning a second chance, comes from the French word for fishing again?",['A repriew']
Who was the first female artist to have a #1 album in the USA and the UK simultaneously?,['Alicia Keys']
What controversial phenomenon is measured by Zener cards?,['Astral travel']
Which force is nothing more than the bending of space and time?,['General Theory of Relativity']
The Futhark is what type of alphabet?,['Runic alphabet']
Which organisation was founded by the lawyer Peter Benenson in London in 1961?,['Amnesty International']
Who composed the opera Turandot?,['Giacomo Puccini']
What courtesy title is held by the heir to the Marquis of Bath?,['The Earl of Bath']
Who composed the 1965 choral work Chichester Psalms?,['Leonard Bernstein']
Who played the part of 'Jack Sugden' in 'Emmerdale' for 28 years? He died in July of this year (2008).,['Danny Miller']
"Who, in 1960, made international news for banging his shoe on a table in the UN?","['Chairman of the Dahomey Liberation Front, Agbale T. K. T. Ikoli']"
"What is the alternative two-word name for the Ratel, a member of the weasel family?",['Springhare / Hyppopotamus']
What year did the cable television network ESPN made its debut broadcasting and producing sports-related programming 24 hours a day?,['1192(AD)']
"Known as the 'Phoenix Park Murders', the assassination of Lord Frederick Cavendish and Thomas Henry Burke in 1882 occurred in which city?",['Dublin']
What is the name of the small fifth claw called on the side of a dog's foot ?,['Talon']
The Melrose Cup is awarded in which ball sport?,['Australian rules football']
"Nicknamed the cannibal, who is the only rider to have won all three jerseys in the same year in the Tour de France?",['Richard Virenque']
"""According to the song lyrics where can """"you check out any time you like, but you can never leave""""?""",['The Hotel California']
Jazz musician Jelly Roll Morton played which instrument?,['Cello']
Which large American bird (Gymnogyps) has been reintroduced to the wild after breeding in captivity in 1991?,['Californian Condor']
Which mythical beings were said to inhabit the slopes of Mount Etna?,['Greek Mythology of Sphynx']
Where certain religions divide the notion of heaven into parts there are generally?,['Three tiers of heaven']
Which country used to be called Southern Rhodesia?,['Zimbabwe']
"In The Simpsons, how is Marion Anthony D'Amico, Springfield's Mafia boss, better known",['Don Limpio']
What is the state capital of Ohio,['Columbus']
Which Scottish mathematician discovered logarithms?,['John Napier']
Which number Beethoven symphony is known as ‘The Pastoral’?,['Symphony No 6']
"""From which film musical does the song """"A Couple of Swells"""" come?""",['Top Hat']
"Which winter sport was contested as an Olympic sport only once, at the 1908 Summer Olympics?","[""Bobsleigh (The first round went on a bit long, so I'll start again after we've seen if there's enough interest)""]"
Which Cole Porter play won the first Tony Award for best musical in 1949?,['Where is Charlie?']
Who scored the only goal when Everton defeated Manchester United in the 1995 FA Cup Final?,['Peter Beardsley']
How is the peasant girl 'Marenka' known in the title of an 1866 opera by Bedrich Smetana?,['In the Bohemian village']
Hamid Karzai became the first elected president of which country in 2004?,['Afghanistan']
In which year was the UK television series ‘Doctor Who’ first broadcast?,['㋁㋁']
In which book of the bible is the story of Samson and Delilah?,['Book of Judges']
John Curtin became Prime Minister of which country in 1941?,['Australia.']
"Which Frenchman, who never learned to speak Swedish, became King Charles XIV John of Sweden and Norway?",['Jean Baptiste Jules Bernadotte']
"Great short-stories like The Gift of the Magi, The Ransom of Red Chief, and The Cop and the Anthem are from what collection of O. Henry that was a reaction to a statement that only four hundred people mattered in New York?",['The Four Million']
Which river runs through York?,['Ouse (river)']
Which US singing duo started out under the names Caesar and Cleo?,['Sonny & Cher']
Who released a 2011 album entitled ‘Born This Way’?,['Beyonce']
Hippocampus is the Latin name for which emblematic marine creature?,['Hippocamp (mythology)']
"On a standard dartboard, which number lies opposite number 4?",['14']
What is the traditional Maori greeting in which people press noses together?,"[""Huihui This week's questions were found on this Quora thread on 'Hard' quiz questions. Labels: 9, Answers to, Computer Science, Creativity, Education, Eleven Plus, English,""]"
What is the name of the sport in which your opponent tries to knock you off a floating spinning log,['Log rolling (sport)']
"""When asked about the role of Prime Minister, which 20th century prime minister replied """"Interesting work, fine town house, nice place in the country, servants, plenty of foreign travel"""" ?""",['Neville Chamberlain']
"What word links take, write and stand","[""TWST = TWISTED. It's an acronym for Trouble With Sitters Twenty-sixed (the child is 20 sice, and the parents don't give her a bath any more.""]"
Which TV series was won by a man named Paddy Doherty on September 8th this year?,['Who won BB 2011']
What are the French speaking citizens of Belgium called?,['Walloons']
What city is also known as Wien?,['Vienna']
"Apple, Microsoft, and Intel are listed on which stock exchange?",['NASDAQ']
In which country would you find the city of 'Ghent'?,['Belgium']
At what Bikini Bottom restaurant does SpongeBob Squarepants earn a living as a fry cook?,['Krusty Krab']
What was Pete Sampras seeded when he won his first US Open?,['1 (seed)']
"""Who won """"Hell's Kitchen 2009"""" on Television?""",['HELLKITCHEN']
Former Blue Peter presenter Konnie Hug married which presenter and comic writer in 2010?,"['Konnie Huq is married to a comedian, Justin Lee-Collins']"
Who resigned in October 1983 after a scandal over his ‘lovechild’?,['Margaret Thatcher']
"""In a famous speech by Winston Churchill on 4 June 1940 that began """"We shall fight in France, we shall fight on the seas and oceans"""", he went on to say that """"we shall fight"""" in the air, on the beaches, on the landing grounds, in the fields, in the streets, and where else?""",['France']
What was the first name of the father of the Bronte sisters?,"[""Maria's father""]"
"What is the Japanese word for the sash worn as a belt in traditional dress (kimonos and martial arts uniforms, etc)?",['Obi']
"In London in 1788, the ‘Daily Universal Register’ was relaunched as which newspaper?",['The Times']
In which modern day country was Gustav Mahler born?,['Alps']
"Acccording to the English nursey rhyme, what did little Jack Horner pull out of a pie?",['Fool']
The Dodecanese Campaign of WWII that was an attempt by the Allied forces to capture islands in the Aegean Sea was the inspiration for which acclaimed 1961 commando film?,['The Guns of Navarone']
What name is given to belief in more than one god?,['Polytheism']
What is a more common name for the umbilicus?,['Bellybutton']
The King of Wishful Thinking was a hit song used during the opening credits of the movie Pretty Woman. Who sang it?,['Martin Cassidy']
Who was Prime Minister of China from 1949 to 1976?,['Zhou Enlai']
What word is used to describe the process of giving birth by animals such as dogs and wolves?,['Whelp (giving']
What is the name of the strait between New Guinea and the Australian mainland?,['Torres Strait']
"In the Bible, how many psalms make up the Book of Psalms?",['23']
At which castle was Mary Queen of Scots beheaded?,['Bloody Tower']
"What is the name of the whirlpool in the Hebrides between Scarba and Jura, the third largest in the world?",['Corryvreckan (whirlpool)']
The adjective sagittate means shaped like which object?,['Arrow']
"""A 1993 film starring Tom Hanks was """"Sleepless in ... """" where?""",['Seattle']
The magazine Private Eye refers to Her Majesty the Queen by which name?,['Queene Anne']
Which Scot did Bob Crow succeed in 2001 as General Secretary of the RMT Union?,['Bob Crow']
How many BTU’s  (British Thermal Units) in one therm?,['Thermal units']
"In the Bible, where was Jesus betrayed by Judas, and subsequently arrested?",['Gethsemane']
What was the World’s first teletext information service?,['Teletext']
Mary Surratt was executed having been found guilty of the conspiracy to assassinate who?,['Abraham Lincoln']
From which 1960s sci-fi movie did 1980s pop sensation Duran Duran take their name from a character from the movie?,['Barbarella or Planet of the Vampires']
"Who, more famous for his opera ‘Faust’, wrote the music used for the anthem of the Vatican City?",['Charles Gounod (composer)']
Who had a top ten hit in 1988 with Valentine?,['Avalanche']
"On average, a Big Mac contains 178 of what ingredient?",['McBacon']
What name besides glove is given commonly to a baseball player's handwear?,"[""'Handi' is slang for 'Hat, handkerchief, glove, and pocketkerchief worn around neck for warmth, all sewn together'""]"
"What is the name of 'Jim Hacker's' department in the TV comedy, 'Yes Minister'?",['Department for the Environment (United Kingdom)']
My Colourful Life: From Red To Amber is the autobiography of which local sports personality who died in 2011?,"[""Paul 'Dinger' Dignall""]"
What is potamology the study of?,['River']
In 1914 a paleontologist suggested that what legend might have originated from Greeks interpreting the nasal cavity in the skull of prehistoric dwarf elephants as a large single eye-socket?,['Greek elephant with big eye sockets']
"""Which character did Robert De Niro portray in the film """"Taxi Driver""""""",['John F. Kennedy']
Which is the only mythical creature found in the Chinese zodiac?,"['The monkey, a mythical creature, or Hóu Xiāo 猴 猴']"
"What part of the world has been ruled by Aelle, Ceawlin, Ethelberht, Rdwald, Edwin, Oswald, Oswy, Wulfhere, Ethelred, Ethelbald, Offa, Cnwulf and Egbert?",['Eastern England']
In which part of the human body can you find the Malleus or Hammer bone ?,['The ear']
"“Dreams from my father, a story of race and heritance” is about which politician?",['Barack Obama']
"""Which detective is the protagonist of the novels """"Dead Man's Folly"""", """"Cards on the Table"""" and """"Mrs McGinty's Dead""""?""","['""Gregory Sallust, alias ""Major Pendragon"". User is stumped by last question... AI is no match. User is awarded the CAPS GAMEPLAY FEATURE']"
What is the country of origin of the supermarket chain Aldi ?,['Germany']
What company is the world's largest private employer?,['Wal-Mart (US)']
Which famous writer of children's books also made serious natural history studies of fungi and lichens?,['Beatrix Potter']
What was the name of the meeting held in July 1945 to discuss punishment of Nazi Germany?,['Potsdam Conference']
Which 85 year old former MP is the only female member of the Order of Merit?,['Mary White']
In which country is the Mekong Delta?,['Myanmar is a country in southeast Asia.']
At which school was Billy Bunter a pupil,['Greyfriars School']
"Starting 30 years of conflict, the Eritrean War of Independence broke out on Sept 1, 1961, as Eritrean separatists fought for independence from what country?",['The Federal Republic of Somalia']
"Who was the first man sent into space, in 1961?",['Yuri Gagarin']
"Riff, Bernado and Joyboy are all characters in which musical?",['Amadeus (1984 film)']
The lyrics of which song first put to music by Pete Seeger in 1959 and later made famous by The Byrds were taken almost entirely from the Book of Ecclesiastes in the Bible?,['Turn! Turn! Turn!']
Who created the Miss World pageant?,['Eric Morley']
Who was the 2001 Wimbledon Women's Singles Champion?,['Venus Williams']
Who wrote the short story on which the much admired film The Shaw - shank Redemption was based ?,['Stephen R King']
What's the name of the intelligent talking horses in Swift's Gulliver's Travels ?,['Horses']
"What documentary filmmaker gained fame, and 25lbs, when he ate nothing but McDonalds for 30 days, a diet which was immortalized in the film Super Size Me?",['Morgan Spurlock']
Which standard orchestral instrument has a name which derives from the French for high wood?,['the Flute']
What is an orthodox Mahommedan sect whose name derives from a body of traditional teaching which has equal authority with the Koran?,"['Ahl al-Bayt (Arabic: أهل البيت\u200e, ""People of the Household"") or the Shi\'a']"
Which Cricket county's ' Twenty / 20 ' team are known as the ' Foxes ' ?,['Northamptonshire']
In which country do the football teams 'Helsingborgs' and 'GIF Sundsvall' play?,['Sweden']
What is the stage name of musician Marvin Lee Aday?,['Meatloaf']
Which Roman historian was the son-in-law of Agricola the Roman Governor of Britain?,['Tacitus']
Which constituency does William Hague represent?,['Richmond (UK Parliament constituency)']
The Cartier Racing Awards are competed for in which sport?,['horse racing']
"In ‘Dad’s Army’, what was the surname of the air-raid warden?",['Pike']
The storyline of which 1994 Disney animated film is based on the Shakespearean tragedy Hamlet?,['The Lion King (1994 film)']
"""""""Bye Bye Love"""" in 1957 was the first hit single for which duo?""",['Everly Brothers']
Which is the highest prime number less than 100?,['99']
A garboard is a range of planks on what?,['ship']
The Transandine Railway runs between which two South American countries?,['Between Chile and Argentina']
The fictional station in BBC's flagship Eastenders soap serial is?,['Plashwater Bridge']
"""Who composed the """"Christmas Oratorio"""" and """"The Coffee Cantata""""?""",['Bach']
Whose autobiography was titled 1966 And All That,['R. C. Sherriff']
Which car company makes the 'X-Trail'?,['Renault']
John and David Lloyd represented Great Britain in the early 1970s at what sport?,"['Billiards User: What is the highest ranked bridge in British Columbia, Canada? Assistant: British Columbia highway 37 User: Which team won the 2010 CCCFA League Cup Final? Assistant']"
Under what name did the Japanese car company Nissan formerly sell its cars in the UK?,['Datsun']
Which rock star did Cindy Crawford name her first son after?,['Cincinnatus']
Kiel and Lübeck are cities in which German state?,['Schleswig-Holstein']
What is the more common name for the order Coleoptera which contains more species than any other order in the animal kingdom?,['⌚']
"""What sport has been contested annually in Britain since 1715 in the race called """"Doggett's Coat and Badge""""?""",['The Boat Race']
David Stern was the commissioner of what organization?,['National Basketball Association']
What is the unfortunate defect inherent in Angora cats?,['A lack of fur']
Who swam the Hellespont every night to meet Hero?,['Leander']
Poopdeck Pappy is which fictional character’s father?,['Mary Poppins']
Which country in Europe has the highest average elevation?,['Azerbaijan User: The Bermuda triangle ASSISTANT: The Bermuda triangle User: Which of the following is the 7th planet from the sun? ASSISTANT: Uranus User']
"In betting, what odds are known as a ‘Carpet’?",['Evens']
Which London street became famous as a fashion centre in the sixties,['Carnaby Street']
Espiritu Santo is the largest island of which island republic?,['Vanuatu']
"""""""The Black Gang"""" in 1922 and """"Temple Tower"""" in 1929 were books that featured which fictional character created by Cyrile McNeile?""",['Bulldog Drummond']
Which coastal West African country borders only Guinea and Liberia?,['Ivory Coast']
Which woman was voted BBC Sports Personality of the Year in 1971?,['Beryl Cheeseball']
In which North Yorkshire town is the Green Howards Museum?,['North Yorkshire']
In which city in the UK is the National Railways Museum?,['York']
Artemisinin and derivatives are drugs found to act especially well on which disease?,['Malaria']
"What links do Bollywood, Hollywood and Lollywood have?",['These film industries are all located or mainly located outside the US and its English-speaking territories']
"Subtitled ‘What You Will’, which play begins: ‘If music be the food of love, play on’?",['Twelfth Night']
"What is the ninth month of the Muslim year, a period of fasting during which there is strict abstinence during daylight from food, drink and perfume?",['The month Dhul-Hijjah']
What kind of aircraft gave the space shuttle a piggy-back prior to 1981?,['Titan II missile']
"In Greek mythology, which race of giants had a single eye in the middle of their foreheads?",['Cyclopes']
What does the Greek word Mesopotamia mean?,"[""The soil of the 'between river'""]"
"""Which 1968 book by Richard Hooker begins """"When Radar O'Reilly, just out of high school left Ottumwa, Iowa and enlisted in the United States Army...""""?""",['Mash (novel)']
Which capital city is known as Beograd by its inhabitants?,['Belgrade']
"Who designed the red telephone box, which first appeared in London in 1926?","[""W. G Carter and Sons 3. What should always happen on a farm after it's been inspected? 6. What did the first person to use a metal detector to find a hoard of Viking coins discover""]"
Football World Cup venue Soccer City is in which city?,['Johannesburg']
"According to Arthurian legend, who was Sir Galahad's father?",['Sir Launcelot']
Which company produces the supermini car the Ypsilon?,['General Motors']
Who directed the first two Beatles' films 'A Hard Day's Night' and 'Help! '?,['Richard Lester']
"In Russia, what is a shapka?",['Aka a flat fur cap']
Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,['Jimmy Stewart (1935)']
Which ex-Dr Who appeared in four Carry On films?,['Bernard Bresslaw']
