question,answer
What 3 things do animals need to live and survive?,"['oxygen that is a key element for their life-support systems, glucose as the main source of energy for their metabolism, vitamins to sustain their tissue, and minerals to maintain their structure?']"
What is the process called where nitrogen is repeatedly recycled through the biosphere?,['nitrogen fixation']
The lithosphere is divided into a dozen major and several minor what?,['crustal plates']
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,['epistemology']
What kind of diffusion do small hydrophobic molecules squeeze through lipid molecules?,['cross-linked networks']
The first two electrons in lithium fill the 1s orbital and have the same sets of four what as the two electrons in helium?,"['orbital, electrons']"
What organs are considered the female gonads?,['spermatic cords']
What occur in arteries that can cause heart attacks and strokes?,['plaque']
The nucleus from a differentiated frog cell can direct development of what?,['the frog']
What is the most common cause of down syndrome?,['the Down syndrome antigen']
What is the process by which organisms give rise to offspring?,['reproduction']
Hormones are often regulated through what?,['receptor molecules']
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",['reaction state']
"The lens focuses light on the retina , which covers the back of the inside of the eye. the retina has light-sensing photoreceptor cells called?",['rods']
What kind of cells are polyribosomes found in?,['chloroplasts']
A vector is any quantity that has magnitude and what?,['velocity']
"What occurs not only as organisms grow, but as they reproduce.",['sex']
"The invention of the wheel is an example of what, which has the goal of solving human problems?",['traction']
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",['phytoplankton']
Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?,['ionic bond']
Where do plants take in air?,['chloroplasts']
What are endothermic tetrapod vertebrates most commonly called?,"['fish, amphibians']"
What is the term for the combined forces acting on an object?,['atomic force']
What is the ability to see called?,['optic chiasm']
What is the diffusion of water through a semipermeable membrane down its concentration gradient,['diffusion']
How many types of molecular orbitals can form from the overlap of two atomic s orbitals on adjacent atoms?,['2']
"When sediments settle out of water, what do they form?",['sediment']
What theory states that there is no interaction between individual gas particles?,['electrostatic repulsion']
"Which division of the peripheral nervous system interprets signals, while the motor division sends signals?",['Purkinje cells']
What element is the most abundant in the universe?,['hydrogen']
Traits controlled by genes on the sex chromosomes are called what?,['Y chromosomes']
Chewing insects mechanically damage plants and lessen the surface area of leaves for what?,['chewing']
Light travels more quickly in air than what?,['faster if a material is higher in density']
"In the microbiology lab, what technique refers to the procedures that are carried out under sterile conditions?",['culture']
What allows some things to enter the cell while keeping other things out?,['membrane potential']
Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,"['oxidation, formation of hydrogen by molecular diffusion']"
What is a solution with a ph lower than 7 called?,['acidity']
What type of rocks form when an existing rock is changed by heat or pressure?,['igneous sediment']
The two simplest models of population growth use what to describe the rate of change in the size of a population over time?,['population genetic theory']
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",['evolutionary changes']
What are the two components of all solutions?,['hydrogen and oxygen']
What percentage of the field is tilled in traditional plowing?,['90%']
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,['plasmid']
What is added to a measured portion of a more concentrated stock solution to achieve a particular concentration?,['addition of gas to reduce surface tension']
Compounds containing which element are the basis of all known life?,['oxygen']
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,"['heat, electricity, sound waves']"
Where do recent rocks point towards on earth?,['earth']
What kind of weather do psychrophiles need to grow and reproduce?,['light or rain']
Light is a form of what kind of energy?,['photons']
What is the term for buildup of cell debris and cholesterol inside the arteries?,['thrombus']
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",['Animalia']
Which is a more reliable trait or measure to identify minerals?,['specific gravity']
What is the cause of common mold allergies?,['mold spores']
All types of cells are enclosed by what?,['membranes']
What structure collect fluid that leaks out from blood capillaries?,['capillaries']
What is another name for the vertebral column?,['vertebral column']
"Which has a higher metabolic rate, a mouse or an elephant?",['mouse']
What is the protein in red blood cells which transports oxygen around the body?,['hemoglobin']
Traits may also be controlled by multiple alleles or multiple what?,['different copies of a gene']
What are different types of tissues organized into functional units called?,['nerve cell']
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",['to do something useful']
"In humans, fertilization occurs soon after the oocyte leaves this?",['ovary']
Plant-like protists contains chloroplasts and make food by what process?,['photosynthesis']
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",['foot']
"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",['competition']
What is the name of the molecule which has one carbon and four hydrogen atoms?,['carbon dioxide']
Oxygen is an element in what form of matter?,['solid']
What broad animal group is thought to have evolved from theropod dinosaurs around 150 million years ago?,['sauropod dinosaurs']
What do you call nutrients that your body needs in fairly large amounts?,['vitamins']
Which form of dialysis has a patient’s blood pass through a length of tubing that travels through an artificial kidney machine?,['dialysis']
Many plants respond to the days growing shorter in the fall by doing what?,['leafless']
"Speed, loudness, and pitch are properties of what?",['sound frequency']
In a solution what is the substance a solute dissolves in is called?,['water']
What are the small molecules or proteins produced by bacteria that regulate gene expression?,['symbiotic proteins']
"In a few species, chloroplast genes are inherited only from what?",['parents']
"Most mammals are viviparous, which refers to what reproductive result?",['eggs']
What kind of hormones serve many functions in addition to promoting gamete production?,['receptors']
"The majority of animals belong to what category, characterized by the lack of a backbone?",['vertebrates']
Calcium ion is an example of what kind of messenger?,['molecular messenger']
What theory states that all matter consists of constantly moving particles?,['quantum electrodynamics']
"If the buoyant force is greater than the force of gravity acting on a ship, what will happen to the ship?",['the ship remains in place but it sinks']
A series of arches that support the gills of aquatic amphibians and fish are known as what?,['lungs']
What is produced by the end of meiosis?,['cell cycles']
Layers of what create a volcano?,['a basal plate of basalt']
"What type of cell function relies on microfilaments, which are the actin components of the cytoskeleton?","['microfilament, cell membrane, microtubules, actin cytoskeleton']"
"Ants, termites, bees, and wasps live in what type of social structure that may include millions of individual insects?",['social']
The gap between two dna fragments is sealed by what?,['outer membrane']
What are the majority of solution properties dependent upon?,['pH']
What do mammals have under the skin to help insulate the body?,['sweat']
What is the name of the process in which the nuclei of uranium atoms are split?,['nuclear fission']
What is the term for the preserved remains or traces of organisms that lived in the past?,['fossil']
What does scientific notation use to write very large or very small numbers?,['symbol 0 is used to write huge numbers']
Biological features from a common evolutionary origin are known as what?,['phylogeny']
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",['brain cavity']
What causes cells to divide if cytokinins are added to it?,['mitosis']
What happens to air density and pressure when gas molecules are warm?,['increase in density after it leaves the hot temperature']
What is a disease caused by the same virus that causes chicken pox?,['viral haemorrhage caused by virus']
Proteins are polymers of what kind of acids?,['amino acids']
The goal of this is the understand how and why things happen?,['to get at why and how']
What type of cells detect stimuli?,['sensing and excitation']
"Unipolar, bipolar, multipolar, and pseudounipolar are the four basic types of what?",['magnetic field']
The development of the respiratory system in the fetus begins at about?,['week 3 and is completed by week 14; the pulmonary system of the newborn is larger than that of a baby.']
Most hydrogen atoms have how many protons?,['12']
What are chromosomes made of?,['chains of DNA']
What type of molecules help the plasma membrane keep its shape?,"['proteins, such as collagen and elastin']"
"The three units of kpa, atm or mmhg commonly measure what?",['temperature']
Matter undergoing chemical reactions and physical changes can release or absorb heat. a change that releases heat is called what?,['conduction']
What kind of drugs are formulated to help deal with hiv and herpes as well as influenza and two types of hepatitis?,['anticoagulant']
What do concentric circles on a topographic map indicate?,['terrain']
What protects the pollen of seed plants and spores of seedless plants?,['a phloem']
"Newton’s second law of what is more than a definition; it is a relationship among acceleration, force, and mass?",['mass']
What is the side to side movement of the mandible called?,['jaw opening']
"Two smaller isotopes, more neutrons, and heat energy are the products of what type of reaction?","['bission, fusion in matter.']"
What kind of viscosity is found in long-chain hydrocarbons?,['viscosity']
What holds together adenine and thymine?,['a glycoprotein protein']
On what lobe of the liver is the gallbladder near?,['left lobe']
The lens and other parts of the eye work together to focus a real image on what eye structure?,['retina']
What shape are the muscles that control the anus?,['ellipsoid']
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",['centrifugal forces']
Acidic hydrogen atoms are those which will be transferred to what?,['DNA in the nucleus']
"Expansion of a gas into a vacuum is irreversible because the external pressure is measurably less than the internal pressure of the gas, and no states of what exist?",['supercritical vacuoles']
"Control of the body can be somatic or autonomic, offering one way to divide what organ system by function?","['body, limbs, circulatory system, lungs, digestive system, neurological system, skin, hair follicle, etc.']"
Do changes to rocks happen quickly or slowly?,['quick changes but slower changes take more time']
What do waves deposit to form sandbars and barrier islands?,['sediment in coastal regions']
Convection is the heat transfer by the macroscopic movement of a what?,['fluid']
What is the organ system that brings oxygen into the body and releases carbon dioxide?,['blood tubes']
Most fungi get organic compounds from what?,['the environment']
Salts that are neither acidic nor basic do not affect what property of the solution when dissolved in water?,['salt bridges']
How many meters deep does the photic zone extend?,['10kms']
"Oil and water do not mix, instead forming two distinct layers called what?",['oil and water']
An increase in what levels results in sound waves that are louder and of greater intensity?,['ionosphere']
"Like the platypus, the echnida is a what?",['vertebrate']
Hepatitis b is inflammation of which organ?,['liver']
The chains in cellulose stack in parallel rows held together by hydrogen bonds between which groups?,['alpha-1 and alpha-2 chain']
Movements in the mantle cause the plates to move over time in a process called what?,['oceanic plate motion']
How many bones does an adult skeleton have?,['vertebrae']
What is the process of breaking an individual into parts followed by regeneration called?,['cell division']
What are alveoli?,['air sacs']
What prevents new ovarian follicles from developing and suppresses uterine contractility?,['follicle regression']
Cells have multiple repair mechanisms to fix mutations in what?,['DNA']
The medium moves back and forth in the same direction as the wave in what type of wave?,['ocean current']
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",['extinction']
What system does addictive drugs affect?,['nerve terminal']
"Animals are classified according to morphological and developmental characteristics, such as a body plan. with the exception of sponges, the animal body plan is symmetrical. this means that their distribution of body parts is balanced along this?",['body plan - structure']
"Connecting a magnesium rod to an underground steel pipeline protects the pipeline from corrosion. because magnesium (e° = −2.37 v) is much more easily oxidized than iron (e° = −0.45 v), the mg rod acts as the anode in a what?",['reaction with oxidizers']
Where do extrusive igneous rocks cool at?,['deeps']
"What do you call the ancient cores of continents, where the earliest continental crust is now found?",['crustal layer']
What group of animals has adapted to live in both water and on land?,"['salamanders, snakes, and insects']"
"What useful tool helps scientists work with, understand and make predictions about extremely complex systems?",['computer programming']
How do prokaryotic cells divide?,['protoplast']
How do very massive stars end their lives?,['thermal neutron bombardment']
What makes up the dense outer layer of bones?,['osteoclasts']
By exploding what the space probes get separated from their launchers?,['carbon dioxide and sulfur']
Railroad tracks and roadways can buckle on hot days if they lack sufficient what?,['lubricating oils']
Sensory nerves carry nerve impulses from sensory receptors to what system?,['sensory neuron connections']
"Presence of a cell wall, large central vacuole, and organelles called plastids distinguish what type of cell?",['red blood cells']
What type of map reveals the shape of a landscape?,['terrain or map']
Quarks are very tiny particles of matter that make up what?,['their matter or the stuff from which it was made?']
Vivipary refers to the development and nourishment of a what?,['a prokaryotic organism']
"Exemplified by sea stars and sand dollars, echinoderms have a calcareous structure developed by pigment cells and made of ossicles, which is called what?",['bone']
"Which  organs control the amount of water, ions, and other substances in the blood by excreting more or less of them in urine?",['kidneys']
Channel proteins form what in the membrane?,['membrane']
"What are the flattened, disk-shaped cells in blood that carry oxygen?",['red blood cells']
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,['hydrogen and oxygen']
What do we call a carbohydrate formed by two monosaccharides bonding together?,['monosaccharide']
"In photosynthesis, what process involving carbon dioxide and oxygen occurs through small, regulated openings called stomata?",['photosynthesis']
"In the u. s. , the majority of electricity is produced by burning coal or what else?",['oxygen electron-transfer reaction']
What artery takes blood to the brain?,['a bifurcation vein']
Earthquakes cause longitudinal waves as well as which other waves?,['pressure wave']
What is the space between a neuron and the next cell?,['synapse']
Most of the energy used by living things comes either directly or indirectly from where?,['metabolism']
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",['muscle vibration']
"What is land with permafrost, no trees, and small hardy plants?",['steppe']
Hydrogen atoms form only one covalent bond because they have only one have one of what to pair with it?,['hydrogen']
What provides clear evidence of evolution?,['fossil']
An individual virus is called what?,['a virus']
"Anaerobic cellular respiration does not require the presence of what (by the very fact it is anaerobic, specifically)?",['hydrogen ion as one of fuel']
What do metals start out as?,['thin sheets']
There are 20 different common amino acids needed to make what organic compound?,['peptide']
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",['chemical analysis']
Atoms of different elements have different numbers of what?,['protons']
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",['gametes']
What type of chemical reactions release energy?,['oxidation']
The cell membrane consists of two layers of what?,['the lipids']
What begins with a diploid cell and ends with four haploid cells?,['eutronium ring']
What separates one river system's basin from another river system's basin?,['water flow']
What is the union of the cytoplasms of two parent mycelia known as?,['spores']
Besides ingesting and photosynthesis how can protists get their food?,['absorption through the surface layer of the cell shell']
Where are pressure receptors mainly found?,['at the end of the cell body']
The behavior of ideal gases is explained by what theory of gases?,['classical Newtonian model']
What are people with osteoporosis at increased risk of?,['osteoporosis']
What forms when nitrogen and sulfur oxides in air dissolve in rain?,['pumice']
Where in the target cells are intracellular receptor proteins found?,['endoplasmic reticular formation']
Which sphincter is located at the stomach end of the esophagus and opens to allow the bolus to enter the stomach?,['gastroesophageal barrier']
"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",['metabolic flow']
What type of fluid cushions the fetus and helps protect it from injury?,['blood']
Malonate plays what negative role on the enzyme succinate dehydrogenase?,['catalyze']
Anything moving has what type of energy?,['magnetism (solar)']
What do you call the basic units of the structure and function of living things?,['protein']
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",['gravity']
What is the middle layer of connective tissue called?,['endodermis']
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,['bar chart']
What are cells without a nucleus called?,['cell membrane']
Childbirth usually starts when which sac breaks?,['membrane rupture user: How do you determine the atomic mass of gold and some other gold types? ASSISTANT: weight or density']
"When equal amounts of a strong acid such as hydrochloric acid are mixed with a strong base such as sodium hydroxide, the result is what kind of solution?",['solution']
What are located along convergent and divergent plate boundaries?,['cell membrane']
"Most modern seed plants are angiosperms, which produce seeds in the ovaries of what basic structure?",['capsule']
What once most common bird in north america became extinct in the 1800s?,['the plover']
The glass hydrometer is filled with air and weighted with lead at the bottom. it floats highest in the densest fluids and has been calibrated and labeled so that you can read this from it?,['water']
The added nutrients from fertilizer often cause excessive growth of what organism?,['algae']
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",['grainy seeds and leaves']
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,['membrane fusion']
Chemical reactions involve a transfer of heat energy. measured in what?,['thermodynamics']
What is the outer layer of the exoskeleton called?,['integument']
Oxygen is combined with what to form water?,['2H + O 2']
What is the separation of ions that occurs when a solid ionic compound dissolves?,['ionic liquid']
"In multicellular organisms, essential biological functions are carried out by what?",['cell membrane']
What is matter in the universe that does not emit light called?,['plasma']
"When a species changes in small ways over time, what is it called?",['species are going to change']
All cells have a jellylike substance in which subcellular components are suspended. what is that substance?,['mitochondria']
What are used to indicate the number of atoms of an element that are in the compound?,['number of atoms']
The bilaterians are divided into deuterostomes and what else?,"['two kinds: eutherians, animals classified according to the way their legs fit on their trunk body plan, or bilaterians, animals classified according to the way their eyes, their mouths or organs are placed in their thorax or abdomen body plan']"
"The inside of the small intestine has many folds, called villi. microvilli are lined with blood vessels as well as lymphatic vessels. the inside of the small intestine is called this?",['intestinal villi']
"Often represented by an arrow, a vector is a measurement that has both size and what?",['direction']
What type of telescopes collect and focus radio waves from distant objects?,['reflecting telescope']
The bird ancestor that lived in trees developed what feature commonly associated with birds?,['feathers']
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",['a single proton']
Matter is made up of a mixture of things called what?,['atoms that are in solution']
"What cycle occurs in women of reproductive age, as a long as a sperm does not enter an egg?",['egg and sperm cells cycle in opposite directions']
What functions in removing phosphorylated amino acids from proteins?,['protein synthesis']
The number of what subatomic particles determines an element’s atomic number and is used to distinguish one element from another?,['neutrons']
What are the specialized cells that sponges have?,['anaerobic cells']
What is the term for the total kinetic energy of moving particles of matter?,"[""Newton's second law""]"
What living species of bird is considered the  largest of the raptors?,['falcon']
What symbol is used to indicate directionality in chemical reactions?,['right-handed']
What is equal to the angular acceleration multiplied by the radius of the rotating object?,['velocity squared']
"In most fungi, the haploid nuclei contributed by each parent do not do what right away?",['the haploid']
"Small nonprotein, water-soluble molecules or ions called second messengers often play a role in what kind of pathways?",['membrane']
What forms when nitrogen and oxygen combine at high temperatures?,['water']
"Without particles, water vapor could not do what?",['condense into clouds']
"Exemplified by organisms that grow in geysers, hyperthermophiles ""love"" what?",['heat']
Electricity consists of a constant stream of what tiny particles?,['electrons']
Properties of matter can be considered physical or?,['chemical']
The evaporative loss of the most energetic water molecules does what to a surface?,"['water vapor, plasma bubbles']"
Gymnamoebas constitute a large and varied group of what?,['jellyfish']
"Area, volume, and speed are all examples of what type of units?",['units']
Where do mushrooms get their energy?,['photosynthesis']
What is it called when two plates slide past each other in opposite directions?,['contact friction']
What is a large molecule with many repeating units?,['amide molecule']
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,['pancreas and thyroid']
What do humans and bats have physically in common?,['brain']
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",['double stranded DNA chain']
How many types of basic sensory receptors are there?,['light photoreceptors']
Why do fish have short esophaguses?,['food store']
All of the elements in group 9 have nine of which electrons?,['protons']
"A thermite reaction is thermodynamically spontaneous, and because it is associated with a significant release of heat, it is regarded as what?",['an explosive']
What is a relationship where one species benefits and the other is unaffected?,['symbiosis']
Wearing personal protective equipment such as goggles and gloves during an experiment is an example of what?,['risk The team was having a productive day. They were all pretty excited and ready to go. One of the students asked the instructor if there was any equipment on the bus to store. The instructor looked out the bus window and saw two students']
"Carpal, metacarpal and phalanx bones comprise what part of the body?",['whole skeleton']
"When your brain senses that your body temperature is increasing, it sends messages to the blood vessels in the skin to increase in what?",['vasodilatation (increase in blood flow)']
What regulates the time of flowering in many species?,['photosynthesis']
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",['chemical equilibrium']
"While elements are represented by chemical symbols, chemical formulas represent what?",['chemical structure']
How does a neon light produce visible light?,['ion plasma']
What is defined by its sequence of nucleotides?,['prokaryotic genome']
Most of the fresh water on earth is tied up in a solid form. what are they called?,['ice']
What type of change is undergone when the physical properties of a substance are changed?,['chemical transformation']
Does lava flow quickly or slowly when thick?,"['very slowly, faster the thicker']"
Most diplomonads and parabasalids are found in what kind of environment?,['liquid']
What kind of rock layer makes up the bottom of an aquifer?,['sedimentary rock formation']
What part of the sperm contains the nucleus?,['male gamete']
What is a body of freshwater that flows downhill in a channel?,['body of blood']
"When a car is brought to a stop by friction on level ground, it loses what?",['inertia']
What type of matter makes up most of the universe?,['atoms']
"""incident"" and ""reflected"" are two types of what?",['incident']
"When present in large volumes, what color hue can water emit?",['greenish-blue']
Compound forms when atoms of nonmetals form molecules that are held together by what?,['the strong force (gravity)']
"Atoms of a given _______ are identical in size, mass, and other properties.",['_______ have the same atomic number of protons and neutrons.']
What is the official name for the study of life?,['biochemistry']
Oranges and lemons are examples of fruits that contain what acid?,['acetic acid']
The three-dimensional spaces with specific shapes that are components of electrons shells are known as what?,['shell']
"Upon death of an organism, during composition, what returns to the soil as ammonium ions?",['nitrogen']
"Digestive enzymes are released, or secreted, by the organs of which body system?",['digestive system']
"When compared to anaerobic respiration, what does aerobic respiration release more of?","['carbon dioxide, hydrogen ions']"
What is the difference between oils and fats at room temperature?,['both can be liquid at ordinary temperatures']
What is a fiber that is found only in mammals?,['endoglycoproteins']
Where are liverworts most often found?,"['at the ends of coastlines in streams, rivers']"
"Temperature, water, soil, and air are examples of nonliving factors of an ecosystem, also termed what?",['medium to be distinguished from solid']
"All biochemical molecules have oxygen, carbon, and what other element?",['what they do is a reaction between two amino acids.']
What is the term for an exact genetic copy?,['homologous sequence']
What is the third class of elements after metals and nonmetals?,['all elements heavier than iron or copper do not exist']
How often should women perform a breast self-exam?,['always']
Myofibrils are long cylindrical structures that lie parallel to and run the entire length of what fibers?,['myofibrils']
Reacting with metal is one thing that distinguishes acids from what?,['oxygen']
What unit do astronomers use to describe distances in space?,['solar distance']
What term describes reproducing by external fertilization after the female sheds large numbers of small eggs?,['gametes']
"Many species of rotifers exhibit haplodiploidy, which is a method of what?",['DNA recombination']
"Humans cannot digest what primary structural material of plants, which is one of the most abundant organic substances on earth?",['cellulose']
What type of mirror is shaped like the outside of a bowl?,['chalice']
What is most energy that is lost to the environment lost as?,['heat']
What type of plants does human welfare depend greatly on?,"['legumes, some of which have been domesticated']"
Asteroids are not geologically active. which is the only way they can change?,['no one knows for sure']
The beginning of what season experiences the shortest period of daylight hours?,['spring']
Where do t cells mature?,['placenta']
"What does an invertebrate, like a snail, not have?","['eyes, antennae, skin']"
"Sponges exemplify what type of arrangement, where different cells are specialized for different functions, but each cell works alone?",['a bundle']
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,['fumarole']
Skeletal muscles are attached to the skeleton by tough connective tissues called what?,['myofibrils']
Proto-oncogenes can change into oncogenes that cause what?,['oncogene']
"What system enters the brain stem and influences activity in the cerebellum, spinal cord, and cerebral cortex?",['cerebrum']
What is considered a good source of calcium?,['bone minerals']
Solute potential is also called osmotic potential because solutes affect the direction of what?,['ion transport']
What are fast moving rivers of air that are going in opposite directions called?,['vortices']
What is another term for blood clotting?,['coagulation']
"The nervous system has two main parts, called the central nervous system and the what?",['cortex']
What are the smallest particles of matter?,"['electron, proton and neutron']"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",['blood volume in liters']
"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",['prenatally gestational']
"Somatic cells come from the body and are not what, like sperm or eggs are?",['germ cells']
What term describes the distance between two corresponding points on adjacent waves?,['wave velocity']
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,['antiproton']
What structures located on chromosomes control characteristics of life and are passed from parents to offspring?,['DNA']
"When we were dealing with electrical effects, it was very useful to speak of an electric field that surrounded what?",['part of our body']
"Yeasts, molds, and mushrooms are all different kinds of what?",['spores']
What forms when one substances dissolves in another?,['dissolving']
The speed of sound depends on what?,['sound waves passing through material']
"Exothermic reactions, like all chemical reactions, require what to get started?",['an electron']
What kind of waves are used in radar guns?,['sonar']
What kind of weather can you expect if a center of low pressure is moving your way?,['pressure']
What type of organism generally lives in or on its host?,['bacteria']
What is written as systolic over diastolic?,['systolic = over diastolic + right-left']
What two types of tissue compose most of the non-pregnant and non-lactating female breast?,"['endo, oestrus and endometrium']"
"In our bodies, the chest cavity is a clear example of a system at what?",['a transition state']
"Animal behavior can be said to be controlled by genetics and experiences, also known as nature and what?",['environment']
"What type of behaviors are rigid and predictable, and usually involve basic life functions?","['rigid, predictable behavior']"
The similarities and differences between the genomes confirm patterns of what?,['DNA duplication']
What is the eighth planet from our sun?,['Uranus']
What cells are the basis of nervous tissue?,['neuron']
Which molecules are made of one carbon and four hydrogen atoms?,['a long chain of carbohydrates']
What is one thing that cell membranes are permeable to?,['small molecules']
What is the purpose of bright colors on a flower's petals?,['water']
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,['emission']
Which property of diamond makes it so hard?,['hardness']
What is telomere shortening associated with?,['cancer']
How do many mammals control their body temperature?,['their temperature regulation']
"In the inner ear, the vibrations are changed to electrical signals by hair cells lining what?","[""the cochlea's outer coat user. Do molecules in water form crystals""]"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,['an artery']
What do charged particles in motion generate?,['electric fields']
What is first stage of cellular respiration?,['oxidative metabolism']
A collapsing nebula leads to what process?,['supernova']
"Foodborne illness, food allergies, or a food intolerance cause symptoms in what system?",['organ systems']
What is stored mainly in liver and muscle cells by humans and other vertebrates?,"['glucose, glycogen, lipids']"
What is an individual with more than the correct number of chromosome sets called?,['a sex cell']
What are fungi which feed on living cells called?,['fungi']
What happens to water when it freezes?,['ice']
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,['muscle tendon']
The ionic end of a detergent can either be a sulfate or what?,['salt']
"Skyscrapers and other large structures built on soft ground must be anchored to what, located below the ground surface?",['floor']
What cells does the skeletal system make?,"['bone, cartilage']"
What is the blood in the body pumped with?,['red blood cells']
What process can cause harmful alleles to become fixed?,['transposition']
How did the first seed plants form seeds?,['by being covered in algae']
Each of what paired organs is enclosed within a cavity surrounded by the pleura?,['air sacs']
"What instrument is used to make very sensitive mass measurements in a laboratory, usually in grams?",['atomic force microscope']
What in roundworms is a partial body cavity filled with fluid?,['tumor necrosis factor and \xa0globulin']
What do you call the study of how organisms interact with their environment and each other?,['ecology']
"In amphibians, reptiles, birds, and mammals, blood flow is directed in two circuits: one through the lungs and back to the heart, which is called what?",['venous return']
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",['cilia']
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",['rings at the poles']
Where does the energy produced by plants come from?,['photosynthesis']
An increase in the number of gas molecules in the same volume container causes what to increase?,['gas/pump pressure']
"All of the populations that live in the same area make up what type of group, which includes populations of different organisms?",['zoology and morphology']
A dilute solution is one that has a relatively small amount of what?,['non-ionized water']
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",['a hybrid bluish']
"What absorbs, scatters, or reflects most incoming solar radiation in the atmosphere?",['oxygen']
What record shows that dinosaurs originated 200-250 million years ago?,['the geologic record']
"Lichens are not a single organism, but rather an example of a what?",['cell complex']
What happens to energy when work is done by a system?,['process']
What are by far the most common type of invertebrate?,['shrimp']
"What is the most abundant of all vertebrate classes, and the most recent to evolve?",['mammals']
Cardiac muscle is found only in which part of the heart?,['left ventricle']
"If a substance has a ph value greater than 7, what does it indicate?",['low concentration of the substance']
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,['dietary fiber']
What action do particles of the same charge do to each other?,['repulsion']
The chemical and/or physical agents that cause mutations are called what?,['mutations']
Where are b cells produced in the body?,['in the placenta']
What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,['evaporation']
What is a structure that is composed of one or more types of tissues?,['cytoskeleton']
Water can be broken down into hydrogen and oxygen gases by the addition of what?,['water and carbon dioxide gas']
What must be combined with a halogen to give it a positive oxidation number?,['sodium']
Which system are the brain and spinal cord apart of?,['axon tube']
What form of reproduction creates offspring that are genetically identical to the parent?,['cloning']
How many ways are there for a species to go extinct?,['there are seven']
Lyme disease is caused by what kind of organim?,['organism']
The name of a simple covalent compound can be determined from its chemical this?,['covalent bond']
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,['buoyancy']
"What arises due to crossing over, independent assortment, and the random union of gametes?",['mitosis']
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",['oxygen rich and dry air has very little']
How do animals obtain nitrogen?,['via in utero fertilization']
Prokaryotes can reproduce quickly by what?,"['mitosis, division, plumping cells']"
How many viruses that can cause cancer in humans have been identified by scientists?,"['about 10,000']"
"When explosion of gases creates pressure resulting in motion of a rocket, the force pushing the rocket is called what?",['thrust in a rocket is created by the burning of fuel']
The amniotic egg is a shared ancestral character for which clade?,['Bacteria']
What is the name of microscopic channels which traverse the cell walls of plants?,['phagophore']
What type of reactions absorb heat from their surroundings?,['oxidation']
What kind of reproduction generates most of the genetic variation that makes evolutionary adaptation possible?,['mitosis']
"The small, rocky bodies that orbit the sun are called what?",['moon Asteroid Vesta Ceres Pluto Titan Earth Moon Jupiter']
Some types of minerals form balls called what?,['olivine']
"Club mosses, horsetails, ferns, and whisk ferns are examples of what type of plants?",['vascular plants']
