question,answer
Which bird is the international symbol for happiness?,['A rainbow.']
What year did E.T. Hit the cinema screen?,['83EL3']
What is the only country in which the Komodo Dragon is found in the wild?,['Indonesia']
Who was the last British male to reach the final of a Grand Slam tennis singles tournament?,"[""Greg's Rough""]"
Where is the Arafura Sea?,['Arafura Sea']
Which French physicist (1852-1908) shared the Nobel Prize for Physics with the Curies in 1903 and has the SI unit of radioactivity named after him?,['Henri Becquerel']
Give a year in the life of Irish playwright and poet John Millington Synge.,['1898-1904.']
In which English city would you find Winson Green Prison?,['Birmingham']
Edward the Black Prince was the father of which English King?,['EDLBR']
Which British Prime Minister married Gladys Mary Baldwin on January 1st 1940?,"['British PM Herbert Asquith, Gladys Mary Baldwin']"
Kagoshima international airport is in which country?,['OK']
The name of which Russian spacecraft means 'travelling companion' or 'satellite'?,['Russian Spacecraft Soyuz']
What was the name of the ferry that capsized after leaving Zeebrugge in 1987,['MS Herald of Free Enterprise']
Where are the headquarters of the Australia Rugby Football Union,['Canberra']
"What is being built in the Olympic Park, that will be the world's longest and tallest of its kind?",['Zip Wire']
Gordon Ramsay opened a restaurant in 2001 in which London hotel?,['Savoy Hotel']
Still on pigs. Which country rears 40% of the world's total of around 764 million pigs?,['China?']
What is the medical term for high blood pressure?,['Hypertention']
"If a square sheet of paper is folded diagonally in half, the resulting two sharp corners are each how many degrees?",['135 https://hitchhikers.fandom.com/wiki/Phrases_and_trivia:82148_to_82208 I need someone to tell me']
Ben Collins was 'outed' in January 2009 as which mysterious TV character?,['The Stig']
The Crossbill belongs to which bird family?,['Wagtail']
"""What event in the 2012 Olympics saw eight competitors disqualified for """"not using best efforts""""?""","[""Men's 10000 metres race walk""]"
'Signal Failures' written by Dr. B. Ching is the title of a column that has appeared in which magazine?,['Wired']
"""What is the real name of """"Baby Spice"""" of the Spice Girls, whose 2007 single """"All I Need to Know"""" was the lowest-charting single of her solo career?""",['Emma Jane Bunton']
Which millionaire introduced a free school milk programme in Chicago to combat rickets?,['Adele Addison']
Broxtowe District Council is in which English county?,['Nottingham (United Kingdom)']
"What links do Bollywood, Hollywood and Lollywood have?",['Film production centres']
Where in the body is the zygomatic major muscle?,['㊅']
"""What 1998 film diected by Peter Weir , was advertised with the tag line """"On The Air, Unaware""""?""",['The Truman Show']
I Drove All Night in 1993 was the last solo UK chart entry for which singer?,['2nd 1-0']
"Conventionally treated as comprising a single order, which order of mammals lay eggs?",['Monotremes']
"Which author has been nominated for the Booker Prize for the novels 'Briefing For A Descent Into Hell', 'The Sirian Experiments' and 'The Good Terrorist' but is yet to win the award?",['Doris Lessing']
"""What diminutive actor stars as Frank Reynolds in """"It's Alway Sunny in Philadelphia""""?""",['Mugged']
What was the name of the TV comedy series starring Windsor Davies and Donald Sinden as Antique dealers?,['Never The Twains Shall Meet']
Which college’s chapel doubles as Oxford’s cathedral?,['Christ Church']
"Hedonism, the famous resort for the sexually liberated, is on which Island?","['The island of Jamaica, Hedonism']"
Who was the only judge on 'X Factor' to return for series eight in 2011?,['Nicole Sheffery']
Whose backing band is known as The Miami Sound Machine?,['Emillo Estefan']
A sophomore is a student in which year of a US college?,['2nd-year undergraduate student']
Near Field Communication technology (NFC) is a set of standards for?,"['Short-range wireless communication enabling phone to phone and phone to tag reads; the tag is battery assisted passive and works at distances up to about 10 cm. NFC is mainly used for payment services, and in the transport and']"
What Swedish city is connected to Copenhagen via a bridge?,['Malmo']
"In what outdoor sport, sanctioned by the NHPA, do you score 3 points for a ringer, 2 for a leaner, and the closet scores a point?",['Horse shoe?']
Who wrote ‘The Forsyte Saga’?,['John Galsworthy']
Facebook's new music sharing/streaming feature launched in 2015 was called 'Music... ?,['Stories in the USA']
Which literary character is the best known creation of the writer Earl Derr Biggers?,['Chan Po-Lung']
By the year 2010 there were roughly how many bicycles worldwide?,['814 million people']
"Known as 'Orator', what was the name of one of the leading speakers at the rally in Manchester in 1819, which led to the 'Peterloo Massacre'?",['Henry Hunt']
What was the surname of the butler played by Gordon Jackson in Upstairs Downstairs?,['Hudson']
Whose law states the “Supply creates demand”?,['Thomas Robert Malthus']
The journal of which Amsterdam schoolgirl was first published in 1947 under the title The Diary of a Young Girl?,['Anne']
Which French composer and pupil of Saint-Saens is best known for his requiem?,['Maurice Ravel']
What word connects bermuda with a Scottish Racecourse?,['Ayrstone']
"In humans, microcephaly is having an abnormally small what?",['Brain']
Who composed the 'War Requiem'?,['War Requiem']
Who were the Greek equivalents of the Norns of Norse mythology?,['The Moirae (the Fates)']
When Laurence Olivier became Baron Olivier where was he the Baron of,['Denville']
What king was forced to agree to the Magna Carta?,['Magna Carta']
"""Roger Hargreaves was once asked """"what does a tickle look like?"""" Which books followed?""",['Tickle']
What is the common name for the garden shrub pyracantha?,['Thorn-apple']
"""Which British singer, born Sandra Ann Goodrich, was known as """"the barefoot pop princess of the 1960s""""?""",['Sandie Shaw']
The Paragons originally recorded which 1980 hit single by Blondie?,['Denis']
"""The words """"Polyalphaolefins"""", """"dibasic acide esters"""", """"dibasic acide diesters"""", and """"polyol esters-based"""" and """"diester-based"""" are used in connection with the development of what?""",['A detergent additive formulation']
In which of Shakespeare’s plays does the fool Feste appear?,['Twelfth Night']
True or false a bird had more neck bones than a giraffe,['Giraffa']
Nine tenths of the world's Cinnamon is produced on which island nation? It is the only island to which the plant is native?,['카카우스 섬 in Indonesia']
What type of oil is traditionally used to protect cricket bats ?,['Spar Varnish']
"What is the most common phobia in the United States, according to the NIMH?",['Locus of control beliefs']
"Although actually located in Black Canyon, what was the original name for the structure that became known as Hoover dam?",['The Boulder dam']
"The song 'Everybody's Talkin' by Nilsson, featured in which film?",['Midnight Cowboy']
"Mary Jo Kopechne died on July 19, 1969, following an accident in a car driven by whom?","[""Tip O'Neill""]"
Who was elected US President in November 2012?,['Barack Hussein Obama II']
The show features what chef?,['Gordon Ramsay']
In what Beijing square were democracy activists massacred in 1989?,['Tiananmen Square']
What former U.S. president is known for his staunch support of Habitat for Humanity?,['Jimmy']
Which English actor is the oldest man to have trekked to the North Magnetic Pole on foot?,['James Bond']
"Which European country's flag consists of three equal horizontal bands of white, green and red?",['DEKR']
What is the French name for the English channel?,['The English channel']
"Which organization claims to have the world's largest collection of public records, unpublished opinions, forms, legal, news, and business information?",['Legal research group']
Of which African country is Niamey the capital?,['Niamey']
Which river enters the sea at Whitby in Yorkshire?,['River Esk']
"Columbia University, in the city of New York, was founded as King’s College by royal charter of which British monarch?",['Georg III']
Which rugby league team is known as the Rhinos?,['Leeds Panthers']
Cathay is a poetic name for which country?,['China']
"On Sept 23, 1846 three astronomers Urbain Le Verrier, John Couch Adams, and Johann Galle co-discovered which one of the current planets?",['Planet Uranus']
"In the 1994 Cash for Questions affair, in which the Guardian exposed two Tory MPs taking payments from Mohamed Al-Fayed, who was the MP for Beaconsfield implicated?",['Sir Gerald Batten']
"What is the name of the Japanese sliding door or partition, made of a latticed screen covered with white paper?",['Shoji']
'(What?) integration' refers to a corporation acquiring or otherwise taking control of connecting activity/ies in a supply chain?,['Biz integration (What?)']
The first issue of which British children’s comic was published in April 1950?,['Whizzer and Chips']
"Which word can go before Work, Guard and Dog to make three other words?","['Shop, Tank and Shepherd']"
Which team was the first to score a 'Golden Goal' in the soccer World Cup Finals?,['France']
Complete the title of the debut novel by Tony Hawks 'Round Ireland with a .',['A Fridge']
"In 1951, which European country saw the abdication of King Leopold lll in favour of his son Baudouin?",['Belgium']
Who was the founder of the 'Mormon Church'?,['Joseph Smith Jr']
On which island is Reina Sofia Airport?,['Santa Isabel island']
Which is the largest island off the west coast of North America?,['Vancouver Island']
What was the code name for the British retreat from Dunkirk in World War 2?,['Dynamic']
The port of Mocha is in which country?,['Yemin']
Matt Busby played for Manchester City from 1928 to 1936. Which club did he play for from 1936 to 1941?,['223B']
What is the name of the first digital library founded by Michael Hart in 1971?,['Heterodynamic']
"When running around the athletics track, what does the sound of a bell indicate?",['Sprint']
Who sang with Serge Gainsbourg on the hit Je t'aime?,"[""臩'莔蛾螞""]"
"""In the films """"Batman Forever"""" (1995) and """"Batman & Robin"""" (1997) who was Bruce Wayne's ward?""",['Dick']
Which composer of the opera The Bartered Bride died on this date in 1884?,['Bedrich Smetana']
"""Which tree produces red fruits called """"haws""""?""",['Hawthorns']
In music theory what is the relative minor chord of C major?,"['The relative minor of C major is A minor. The chord formula for both C and A minors are: 1 - 3 - 5 - 7. Though there are no black notes, C major consists of all the']"
Which New York airport was re-named after late President John F Kennedy?,['New York International Airport 10. Which country did the composer Johann Sebastian Bach move to and work in when he married his second wife? ASSISTANT: Germany user: What was invented in Germany by Friedrich Georg Wilhelm Struve in']
Which former Bond star played the part of Mr. Rochester in a 1983 TV mini series of Jane Eyre?,['James Bond']
The peaceful overthrow of the government in Czechoslovakia in 1989 was known as what?,['Velvet revolution']
"In 2012, Bradford City FC presented the Dalai Lama with a personalised club shirt with which number on the back?",['1498 – his age']
"In what middle east harbor was the destroyer USS Cole attacked by suicide bombers in 2000, resulting in 56 casualties?",['Aden']
What type of creature is a cichlid?,['Fish']
Which family left Cliveden House in Buckinghamshire shortly after the Profumo Affair of the 1960s?,['The Astors']
What is the honour system founded by Napoleon in 1802 that has five classes including Grand Cross and Officer?,['Legion of Honor']
"What ice cream company produces flavors such as Everything But The.., Neapolitan Dynamite, and Stephen Colbert's AmeriCone Dream?","[""Ben & Jerry's""]"
What type of tree was Newton supposedly sitting under when he formulated his theory of gravity?,['Apple tree']
The 1999 film 10 Things I Hate About You starring Heath Ledger and Julia Stiles is a modern version of which Shakespeare play?,['The Taming of the Shrew']
Who was the original base player with The Shadows?,['Hank B Marvin']
"What are the tetrahedron, cube, octahedron, dodecahedron and icosahedron known as?",['Platonic Solids']
"In the Commonwealth games in Delhi, which British athlete won the mens 200m gold medal?",['Linford Christie']
Who was on the English throne when Jack Cade led the Men of Kent in a short lived revolt?,['Henry VI of England']
"Which single word connects 'The Spanish Armada, and the TV series 'The Worker'?",['Drake/Burke']
What was the Beatles first film,"[""A hard day's night""]"
Who plays murderous hitch-hiker John Ryder in the 1986 film ‘The Hitcher’?,['Rugged Maniac']
In which county did Eccles cakes originate,"['Greeting! According to popular etymology, the cakes are named after John Eccles, a 19th-century baker in Yorkshire who invented the recipe. However, there is no evidence for this, and']"
"Last week saw the passing of Bob Guccione, founder and publisher of what adult magazine, as well as producing that well known high art film, Caligula?","[""Penthouse (magazine) USR_DG: Who co-wrote the novel on which David Lean's film Doctor Zhivago was based? ASSISTANT: BORIS""]"
In past times a rabbit was what we’d call a baby bunny. What were adult bunnies called?,"[""Adult bunnies ASSISTANT: Connie's rabbits What kind of device is that? What kind of device is that? is an online game created in 2019. Play online with your friends""]"
The Western Roll is a technique used in which track and field athletics event?,['Hammer']
Shingles is an adult form of what illness?,['Chickenpox (chicken pox)']
Mount Ararat is in which country?,['Rimmon']
Which newsreader famously sat on a Lesbian when the Six O Clock News studio was invaded by protestors in the 1980s,['A Question of Sport (game show)']
The Council of Trent in the 16th century was held between believers of what religious faith?,['Catholicism']
"As what are Jeff Ement, Matt Cameron, Mike McCready and Eddie Vedder collectively known?",['Pearl Jam']
In which body of water are the Mascarene Islands?,['マスカレーン']
How many Enigma Variations did Edward Elgar compose?,['Enigma Variations (Elgar)']
In which Charles Dickens novel does the character Mr M Choakumchild appear?,['A Hard Rain']
"Ashton Carter, appointed USA Secretary of Defense in 2015, succeeded whom?",['Bob Gates']
"""Who according to the Book of Genesis was described as """"A mighty hunter before the Lord""""?""",['Cain']
Which airline is nicknamed ‘The Flying Kangaroo’?,['Qantas']
"""To whom are the following words usually attributed """"A woman drove me to drink and I never- ad the courtesy to, thank her""""?""",['Oscar Wilde']
"Bill Gold whose most noted creations are for films as varied as Casablanca, A Clockwork Orange, Mystic River and The Sting is renowned for what type of work?",['Poster art']
The UEFA (Union of European Football Associations) was founded in which European country in 1954?,['Luxembourg']
For what does the I stand in the Government Department known as BIS?,"['Industry - as in Industry and Trade, later renamed Business, Innovation and Skills']"
The opera The Tsar Sultan contains what famous musical piece?,['The Ride of the Cossacks']
What were Pangaea and Gondwana?,['Old united land mass and large continent']
"What part of the world has been ruled by Aelle, Ceawlin, Ethelberht, Rdwald, Edwin, Oswald, Oswy, Wulfhere, Ethelred, Ethelbald, Offa, Cnwulf and Egbert?",['Northumbria']
"In Greek mythology, which virgin goddess of the hearth, home and cooking gave up her seat as one of the Twelve Olympians to tend to the sacred flame on Mount Olympus, for Dionysus?",['㉬']
Who was known as the Great Lover of the Silent Screen?,['Rodolph Valentino']
‘The Road Back’ is the sequel to which novel by Erich Maria Remarque published in 1929?,['All Quiet on the Western Front']
"In the 2005 Julian Barnes novel ‘Arthur and George’, who is Arthur?",['The Great Detective']
The stone Lapis Lazuli is used to make which shade of blue pigment for artists?,"[""I will give you a hint. It is French. It's an expensive pigment, especially for a blue. It's also, I think, probably more used to mix with to make a shade of blue than in straight color""]"
"What is the main currency of Bali, Java, Sulawesi, and several thousand other islands of the same nation?",['Indonesian Rupiah']
Who is the engineer with the big triangular hair-style in the Dilbert cartoons?,['Wally']
Which cup competition was founded by Charles William Alcock in the eighteen seventies,['FA Cup']
"""The US TV series """"Mad Men"""" centres around what industry or profession?""",['Advertising']
"Which 1986 Peter Weir movie and based on a Paul Theroux novel starred Harrison Ford, Helen Mirren and River Phoenix?",['The Mosquito Coast']
"Bell, Wax, Jalapeño, Habanero and Poblano are types of which fruit, (which some think is a vegetable)?",['Chilli']
How is the year 1994 depicted in Roman Numerals?,['MCMXCIV']
Which contestant was first to be voted off the 2011 'Strictly Come Dancing' competition?,"['Melinda ""Mel"" B Messenger']"
"Who broke Lou Gehrig's record by playing in his 2131st consecutive professional baseball game on September 6, 1995?",['Ivan Calderon']
Who was the Roman god of the Sun,['Sol USING TECHNOLOGY: You use a tone that is more informal and friendly.']
If you were eating a 'Knickerbocker Glory' - What would you be eating?,['Ice cream']
"The original United Artists film studio was founded in 1919 by D.W. Griffith, Mary Pickford, Douglas Fairbanks and who else?",['Charlie Chaplin']
Eamon de Valera founded which Irish political party in 1926?,['Fianna Fáil']
Lake Neuchatel is in which country?,['FRNE']
What type of animal is a bonobo?,"['The bonobo is a species of great ape from the Congo basin. Its closest relative is the common chimpanzee, closely related to the gorilla and orangutan. However, all three species are more closely related']"
"Livorno, Pisa and Siena are three of the largest cities in which Italian region?",['㋁']
Which character created by Keith Waterhouse was played on film by Tom Courtneyand on TV by Jeff Rawle?,['Dinner ladies']
In which German city is the newspaper 'Suddeutsche Zeitung' published?,['Munich']
"In 1949, who became the youngest player to represent England in test cricket?",['Denis Compton']
An apartment in which building has been the official London residence of the MP for Buckingham since June 2009 ?,['Cromwell Road Flat']
Which famous racehorse won Australia’s Melbourne Cup in 1930?,['Phar Lap']
"Which palace, built by Cardinal Wolsey, was home to Henry 8th and is supposedly haunted by two of his wives?","[""The Blessed Assurance of All Halls Are Mine And I'll Be There Soon""]"
"""The song """"Good Morning To All"""", composed by Pattie and Mildred Hill in 1893, is now sung as what?""",['Morning Song']
Who had chart hits which included Annie`s Song and Rocky Mountain High?,['John Denver']
How many Von Trapp children were there in the Sound of Music?,['7 - 4 daughters and 3 sons']
"""In which movie did Garbo say, """"I want to be alone"""".""",['Anna Karenina (film)']
The Tripitaka is a collection of whose religious teachings?,['BTRIK']
"In which city is the Munch Museum, home to two of the versions of 'The Scream'?",['Storting']
"""In which film did Bacall say to Bogart, """"If you want me just whistle""""?""",['Key Largo (1948 film)']
The internal angles of an octagon add up to how many degrees?,['1080° Teddy Gross']
The Nobel Peace Prize winner for 2010 lives in which country?,['HR07']
What is the name of the opiate-like substances produced in the brain by pituitary glands?,['Endorphins']
The Republic of China (ROC) did not compete at the Montreal Olympics in 1976 because the People's Republic of China (PRC) pressured the organisers to stop them competing under that name. What name did the ROC use when it next competed in 1984?,['韩遗']
Which is the biggest of the London merchant banks,['Barclays']
In 2006 Monty Panesar became the first person of what religion to play test cricket for England?,['ISLAM']
The Han ethnic people constitute c.90% of mainland?,['China']
Who designed St Paul’s Cathedral in London?,['CHRS']
Marble Arch in London was once the ceremonial entrance to which British palace?,['Buckingham Palace']
"Subtitled ‘What You Will’, which play begins: ‘If music be the food of love, play on’?",['The Twelfth Night']
"She was the title character on TV’s ‘Ellen’, who ‘came out’ on the front of Time magazine?",['Ellen Degeneres']
What toxic fished is called fugu in Japan?,['Pufferfish']
Who had a U.K. No 1 in the 80's with Goody Two Shoes,['The Cramps']
"""Joss Whedon's 2002 US TV series """"Firefly"""" won a 2003 Primetime Emmy Award for what?""","['It was named TV show of the year in Germany in December 2015, more than a decade after it was canceled']"
In literature and films Admiral Sir Miles Messery was better known as what?,['In a good mood']
"In 2001, Dennis Tito paid a reported $20 million to be the first tourist to go where?",['Bion 12']
Elvis Presley sang a few lines in German on which US hit song?,['In the Ghetto']
"Celandine, topaz and gamboge are shades of which colour?",['Violet']
Hajduk Split FC play in which country,['Hajduk Split FC play in Croatia']
What is the short metonymic name of the chief usher of the Lord Chamberlain's department of the UK House of Lords?,['BLONT']
What was the name of the Super Typhoon that devastated the Philippines and Southeast Asia in November 2013?,['Typhoon Hayian']
What was the middle name of ex-US President Gerald Ford?,['937 937']
Which Dickens novel takes place during the French revolution,['A tale of two cities']
"""Which organisation runs the undergraduate college in Annapolis, Maryland, USA, that is known as """"The Academy""""?""",['US Navy']
Which film won the 2010 'Oscar' for Best Picture?,['2010 Academy Awards']
"Which band have announced they have recorded the official Wales anthem for the upcoming Euro football championship, entitled Together Stronger (C’mon Wales)?",['Manic Street Preachers']
"In stamp collecting, what do the initials F D C represent?","['Faroe Islands, Denmark, Cuba']"
What is a Gilbert Virtuo?,['Piano']
"""Which city was the target of the first """"Thousand Bomber Raid"""" on May 30th/31st 1942?""",['Cologne']
Which American played in his 10th Ryder Cup in 2014?,['USA Ryder Cup 2014']
Which is the EU’s highest capital city?,['Latvian Capital']
What country did the Reagan administration illegally sell arms to?,['Iran–Contra affair']
In what country is the religion of Shinto commonly practiced?,['Japan']
"""Who wrote the story """"A Christmas Carol""""?""",['Charles Dickens']
What is now Africa's biggest country in terms of land area after the split of Sudan?,['South Sudan']
Which scientist discovered the Neutron in 1934?,"['English Scientist, James Chadwick']"
"Born in 1861, which famous opera singer's real name was Helen Mitchell?",['Aïda(Eliot)']
According to 2015 survey what fruit was most popular among USA children?,['Apples']
Which U.S. air base in Britain was the scene of a long running women's anti nuclear protest in the 1980s,"['In the late 1970s the U.S. Air Force had the British Government sell the Greenham Common air force base to the British Government, however it never intended to use the base to site nuclear missiles. In the early']"
What is the word for a pile of rocks that marks a hiking trail?,['Waymarkers']
"Which 'Inn of Court' in London is missing - Lincoln's Inn, Inner Temple, Middle Temple and ........?","[""Grey's Inn""]"
"""Which book of the New Testament, as with Genesis, starts with the words """"In the beginning ...."""" ?""",['The Book of Genesis']
"In the TV show Camberwick Green, who lived in Colly's Mill?",['Tom Pocock and Jerry Brent']
What symbol(s) does the comic book hero Captain America have on his shield and chest?,"['Red, White and Blue']"
Ommatophobia is the irrational fear of which part of the body?,['eyes']
"Which British film, starring Ralph Fiennes, won nine Oscars in 1997?","[""Schindler's List""]"
Known as a 'jumper dress' in US-English what garment is named originally from its being attached to the front of a dress?,['bolero dress']
"What singer-songwriter promised to write albums for all 50 states, but only completed Michigan and Illinois?",['The Writer of the State of Michigan']
"In a film script, what do the letters ECU mean?",['Extreme Close-Up']
Who was the Georgia Peach?,['Joe Louis']
"What was the first airship to cross the Atlantic, in 1919?",['R33']
"Used in mathematics, what is the value of Pi to three decimal places?",['3.14159']
What city do The White Stripes and Kid Rock come from?,['Detroit']
What does “SPF” mean on sunscreen containers?,['Sun Protecting Factor']
Apimania is an obsession with which creatures?,['bees']
What is the name of the company that owned the spaceship Red Dwarf?,['Red Dwarf']
"On August 15th 1914, the SS Ancon became the first ship to officially do what?",['Be fitted with a radio receiver to receive wireless telegraph messages at sea']
The world became aware of the Chernobyl disaster after detectors were triggered in which country?,['USSR']
Who designed the Adidas sportswear for the British Olympic and Paralympics teams at the 2012 London Games?,['Stella']
In what decade did Keir Hardie become the first Labour MP?,['The 1850s']
Who was the youngest brother in the Beach Boys?,['Carl Wilson']
The administration of which American President was rocked by the 'Teapot Dome Scandal' of the 1920's?,['Harding']
"The Sandinista National Liberation Front ruled from 1979 to 1990, initially as part of a Junta of National Reconstruction, in which country?",['Nicaragua']
Which character did Felicity Kendall play in 'The Good Life'? (Christian name and surname required),['Barbra Good']
"""Which is the only UK top ten single for """"The Doors"""" when it wasreleased twenty years after Jim Morrison's death?""","['""Roadhouse Blues"" by The Doors (peaked at #4 in 1991) ""#1 Hits of the 90s #1 Hits of the 70s and 80']"
"What is the minimum number of points needed to win a tiebreak in tennis, such as in the Hopman Cup for mixed doubles, on the ATP and WTA tours for doubles and sometmes in USTA league play?",['One more than necessary']
"Which Bond villain has been played by Telly Savalas, Donald Pleasance, Charles Gray, and Max Von Sydow?",['Blofeld']
"Malaikah in the Qur'an, and Mal'akh in the Hebrew Bible?",['Raphy']
From what illness did Mary II die in 1694?,['Smallpox']
At which sport could you win the Victor Barna Award?,['Victor Barna']
By what name was the American short-story writer William Sydney Porter better known?,['The Twain']
"Whose second 'breadfruit voyage' as captain was on the ship HMS Providence, 1791-94?",['Bread fruiting']
Which islands were ceded to Britain by Spain in 1771?,['The Falkland Isands']
What Arizona national park was formed over millions of years by the relentless efforts of the Colorado River?,['Grand Canyon NP']
"""Who recorded the 70's disco song """"You're My First, My last, My Everything""""?""",['Barry White sang that song and many others']
Who was the owner of Mirror Group newspapers who misused the pension fund,['Baron Robert Maxwell']
Ivan the Terrible was a czar of what country?,['All-Mighty']
What city do Brummies come from?,['Birmingham']
"Written by Earl Derr Biggers in 1925, 'The House Without A Key' was the first novel to feature which Chinese- American detective?",['Charlie Chan']
In 1986 the prime minister of which European country was assassinated while returning home from the cinema?,['PM Benazir- Bhutto']
"Theon Greyjoy, a character in the television series ‘Game of Thrones’, is played by the younger brother of which English singer?",['Actor Alfie Allen']
"What was James Herbert’s first book, published in 1974?",['The Rats (novel)']
Which British fashion designer was commissioned by Stanley Kubrick to design the costumes for the film ‘2001: A Space Odyssey’?,['Hard Life Of Sewing']
In which country would you find a TGV train?,['High speed railway']
What are the narrow bands of strong winds called which move around the world between about six and twelve miles high?,['Jetstream']
"Which expression is associated with the sinking of the HMS Birkenhead at Gansbaai near Cape Town, South Africa, in Febuary 1852?",['Women and children first']
"""Who starred in and directed the 1993 film """"A Bronx Tale""""?""",['Fillipino Frenzy']
Where does Dame Edna Everage come from in Australia,['Fiftysomething']
"The foxtrot, a dance introduced to Great Britain around 1914, originated in which country?",['Culiacan']
Can you name the singer of the title track for '1971 - Diamonds Are Forever'?,"[""It's Not That Easy by Shirley Bassey""]"
"Who in the Bible, became the first drunken man after planting a vineyard?",['Noah']
"November 10, 1775 at Tun Tavern, Philadelphia, saw the official birth of branch of the US armed forces?",['US Marine Corps']
What was Stephane Grappelli's instrument?,['Double bass']
The purple grenadilla is another name for which fruit?,['Sweetsop']
Bass red triangle was the first ever registered (UK)?,['No such register']
Which type of fish is used to make an Arbroath Smokie?,['Herrings']
Whose father wrote and sang the popular 'Secret Lemonade Drinker' song in the award-winning British 1970s-80s R Whites Lemonade TV advert ?,['Simon Park']
Who opened the first stretch of motorway in 1959?,['Harold Wilson']
Who was king of Great Britain and Ireland when the American colonies were lost?,['George III']
"Which of the 'Classic' horse races, run at Epsom for three year old fillies on the Friday after the derby, is named after the estate then owned by the Earl of Derby?",['The Oaks of Epsom Derby']
"Which US author wrote ‘The Naked and the Dead’, based on his military service in World War II?",['Millions']
Afghanistan's controversial Parwan Detention Facility is better known in the 'western world' by what name?,['The Salt Pit']
In which African country is Mount Kilimanjaro?,['Mt.']
Wookey Hole is part of which range of hills?,['The Mendips']
Quitline is a system of centres to help people to quit what?,['cigarettes']
The Spanish call which animal 'caballo'?,['Wooly mammoth']
In children's TV by what name is Sir Topham Hatt better known,['The Fat Controller']
"What is the name of the line on a Snooker table on which the yellow, green and brown are placed at the start of a frame?",['Spot or baulk']
In which film did Johnny Depp play a policeman called Ichabod Crane?,['Sleepy Hollwoods']
Sofia Helin returned on BBC4 in the third series of which Scandinavian drama?,['The Bridge']
Which English King is buried in Gloucester Cathedral,['The king of the English and the dominion of Ireland is buried in Gloucester cathedral']
Which 1969 film concerns the dance marathon competitions during the Depression Era in America?,"[""They Shoot Horses, Don't They?""]"
What former diplomat and ambassador to Russia is generally considered the toughest questioner of the Chilcot Inquiry committee?,['Sir Lawrence Freedman']
"Which writer, whose Christian names were Clive Staples, was known to family and friends as 'Jack'?",['Author Jack Lewis']
The 1960’s television series ‘Lost in Space’ is set in which year?,['2000s TV']
What was the first name of the father of the Bronte sisters?,['Patrick Branwell']
"According to the proverb, what should you never give a sucker?",['Your pig']
What age came after the Bronze Age?,['Iron Age']
A frugivore feeds on what?,['Bark']
"With a population of almost 930,000 inhabitants, what is the capital city of Nicaragua?",['Managua']
The name of what woodwind instrument is also that of a type of bean?,"['Reed, flute, bean']"
What is the flavour of the liqueur Triple-Sec?,['Orange Flavour']
"What separates Wales from Devon, England?",['BRISTOL CHANNEL']
What type of animal is a pongo,['Orangutan']
"""Which outdoor game is won by """"pegging out""",['Tether the lads in the middle']
"""Which actor played the lead role of Jay Gatsby in the 1974 film """"the Great Gatsby""""""",['Peter Egan']
What type of exhibit can be seen in the military museum at Bovington in Dorset?,['Armoured Fighting Vehicles']
"In June 1978, who became the first cricketer to score a century and take eight wickets in one inning in a Test Match?",['Ian Botham']
Oswald Cobblepot is a devious crime-boss who is seldom seen without one of his trick-umbrellas. How is this Batman villain better known?,['Penguin']
Which model village did Samuel Greg build to house workers at his nearby Quarry Bank Mill?,['Greg']
"""A """"land run"""" into which current state of the USA began at noon on 22 April 1889, when an estimated 50,000 people lined up to race to claim 160 acre (0.65 km2) pieces of the available 2 million acres (8,000 km)?""",['Used Land Run Okies']
From which other card game is bridge derived ?,['Auction Bridge']
In the 80s who wrote the novel Empire of The Sun?,['JG Ballard']
What acid is found in tea?,['Tannic Acid']
What colour is the heraldic colour gules?,"['The red herring, or more accurately the gorgeous red heron']"
"In Greek legend, who opened a box containing all evil?",['Promtheus']
Who directed the 2011 Palme d'Or winning film 'The Tree Of Life'?,['Terrence Malick']
What is the last Grand Slam tennis tournament played in a calendar year?,['Australian Open']
"""Who has the motto """"Nation shall speak peace unto nation""""""",['Micronesia']
Who wrote 'Confessions of an English Opium Eater'?,['Thomas De Quincey']
What six letter word is used to describe the soft skin that covers a deer's antlers as they develop ?,['velvet growth']
Which Nobel-prize winning Russian writer died on August 3rd 2008?,['Aleksandr Solzhenitsyn']
Who was the only fictional character to feature in Time Magazine's 100 most important people of the 20th Century?,['Gandalf']
Who wrote the 1866 novel ‘Crime and Punishment’?,['Dostoevskiy Fedor Mikhaylov']
In which sea is the The Grenadines island chain?,['Grenadine Sea']
What sport do you associate with Francesco Molinari?,['Ping pong']
Which opera star was born Claire Mary Teresa Rawstron in 1944?,['Monserrat caballe']
"In the mid 1990s what major fossil discovery was made in Liaoning, China?",['Microraptor']
"Who was the 16th president of the U.S.A.,assasinated in 1865",['Abraham Lincoln']
In The Living Daylights what did Carla keep in her cello case,['her husband']
Who was housekeeper to Sherlock Holmes?,"['Rita Skeeter from the Harry Potter universe has been called one of the most important black lesbians in fiction, though the character is not African American, and is not defined as a lesbian in the book itself. :']"
What was the name of the American World War 11 bomber designated the B24,['Liberator']
Which artist painted 'Monarch of the Glen'?,['Landseer']
"""Which Coronation Street character, who """"died"""" in 2006, apparently had 25 girlfriends at various times and four wives?""",['Peter Barlow']
"What cat food “tastes so good, cats ask for it by name”?","[""It's been called meowmix""]"
