question,answer
If you were eating a 'Knickerbocker Glory' - What would you be eating?,['Parfait']
The chemical element antimony is found in nature mainly as which sulphite mineral?,['Stibnit-Sb2S3']
Of which European country is 'fado' the national music?,['Portugal']
‘The Road Back’ is the sequel to which novel by Erich Maria Remarque published in 1929?,['All Quiet On the Western Front']
"Which band have announced they have recorded the official Wales anthem for the upcoming Euro football championship, entitled Together Stronger (C’mon Wales)?",['The Super Furry Animals']
"What, loosely translating as 'self-boiler', is a traditional metal Russian tea urn called?",['Samovar']
In business theory which one of these is not normally a 'profit lever'?,['Raising prices']
Which country is currently ruled by the Chakri dynasty that has been in power since 1782?,['Thailand']
"Name the year - Norfolk farmer Tony Martin shootsand kills a 16 year old burglar in his farmhouse, UK fuel protesters almost bring the country to a standstill and Paula Yates and Robin Day both sadly die ?",['It was a leap year with 366 days']
What was the first name of the jazz trombonist Kid Ory?,['Edwin']
Who wrote the 1930’s novel ‘Tender is the Night’?,['F Scott Fitzgerald']
What is a measure of the disorder of a system?,['Entropy']
What do Boy Scouts call the anniversary of their founder's birth,['Robertem Burnel Day']
Who was Humphrey Bogart's female co-star in Casablanca,['Ingrid Bergman']
What colour is a 100 Euro banknote?,['EUR']
"Born in Scranton, PA on Nov 20, 1942, current Vice President Joe Biden spent 36 years as a senator from which state?",['Delaware']
"""The last words of which German philosopher and author were (in translation) """"More Light!""""?""",['Georg Friedrich Wilhelm Hegel']
General Augusto Pinochet was the former dictator of which South American country?,['Chile General Augusto Pinochet']
Chrometophobia is an irrational fear of what?,['Chromite']
On which British holiday did the 2004 tsunami occur?,['Boxing Day']
Judge Jeffreys presided over the trials of 1685 following which rebellion?,['Monmouth Rebellion']
Which public holiday became official in the UK in 1978,"['The first Bank Holiday created by the Bank Holidays Act 1871, which was made an annual event by Big Ben (the Great Westminster Clock Tower) was officially renamed with the names of all current monarchs beginning']"
Which racecourse hosts the Midlands Grand National in March each year?,['Uttoxeter']
"What US term is a cocktail of spirit and fizzy mixer/water and ice, and slang verb for travel fast?",['Bucketshot']
Filbert Fox is the mascot of which English football club?,['Norwich City']
Which country’s President resides in a mansion called the Casa Rosada (Pink House)?,['Argentina']
"""Which album by Lily Allen contained the tracks """"The Fear"""", """"Not Fair"""" and """"22""""?""","[""It's Not Me, It's You (album)""]"
The archaeological site of the ancient city of Troy is in which country?,['Turkey']
What is the world's biggest car maker?,['Toyota']
The 1938 work The Black Jacobins by C. L. R. James is an account of what upheaval that took place between 1791 and 1804?,['The Haitian Revolution']
"The 1827 Battle of Navarino in which the Ottoman/Egyptian armada was destroyed by a combined British, French and Russian navy is notable for being the last battle to be fought with sailing ships. It is a conflict in the war of independence of which country?",['Greece']
"In the human body, which pigment is primarily responsible for the colour of skin?",['Eumelanin']
Sandygate Road football and cricket stadium is in which English city?,['Barrow-in-Furness']
What country in May 2015 became the first to legalize gay marriage by national referendum?,['PERU']
"Andy Warhol factory members Holly Woodlawn, Candy Darling, Joe Dallesandro, Joe Campbell and Jackie Curtis were the real people who inspired which 1972 song?","['""Hollywood"" by Madonna']"
What was the surname of the butler played by Gordon Jackson in Upstairs Downstairs?,['Hudson']
What is the name given to the official residence provided for the Olympic athletes?,['Olympic Village']
To which foodstuff does the adjective 'Butyric' apply?,['Butyric acid']
Which metal is added to steel to produce stainless steel?,['Chromium']
What type of animal is a Garron?,['Donkeys']
What activity became legal in The Republic of Ireland when the 15th Amendment to the Constitution was passed in 1995?,['Diving']
Andy Coulson resigned as editor of which British newspaper in 2007?,['News of the World']
"Petroliam Nasional Berhad, the huge Malaysian gas/oil corporation gave its abbreviated name to what world-leading Kuala Lumpa landmark?",['PETRONAS Twin Towers']
"In computers, the X-Y Position Indicator for a Display System is now known as what?",['Mouse cursor']
"There are two forms of classical Japanese theatre, 'Noh' is mostly spoken, but what name is given to the singing and dancing form?",['Kabuki']
What type of creature is a tanager?,['Passeriformes']
"Just north of Bolton, on which English motorway will you find Rivington Services?",['M61']
"""Who, an influential English occultist and ceremonial magician, known today for his magical writings, was a hedonist, bisexual, recreational drug experimenter and social critic, and was called in the popular press of the day """"the wickedest man in the world""""?""",['Aleister Crowley']
Which of Robin Hood's Merry Men was he forced to fight with quarterstaffs on a narrow bridge?,['Little John']
“Poor old Johnny Ray” is the opening line of which number one hit?,['Skeleton']
JB Who wrote the novel ‘Greenmantle’?,['John Buchnan']
What name is shared by a former Manchester City FC manager (1965-1971) and a champion flat jockey who used to ride for the Queen?,['Joe Mercer']
What is the more familiar name for the aromatic gum resin olibanum?,['Frankincense']
"In London in 1788, the ‘Daily Universal Register’ was relaunched as which newspaper?",['The Times']
What is a 'Judogi' used for?,"['Judō February 2016 saw the return of ""You Know the Answer!"", where ""you"" were a random user that had answered 1,000 questions in their first month of participation. The ""we']"
"111,111,111 squared gives what result?","['One Sarah Jane Smith - TARDIS blue 2011 NHS Patient Survey Results 1. If you want to use your PIN code on your mobile phone, do you need to use a key? Yes']"
The currency of Venezuela is named after which revolutionary?,['Bolivar Soberano']
"What is the name of the parson mentioned in the lyrics of the Christmas carol ""Winter Wonderland""?",['Rev. Brown']
What was the surname of the 19th president of the USA who had the first christian name Rutherford ?,['B Hayes']
Who is the oldest person to have a number one hit in Britain?,['Vera Lynn']
What was the name of the British nurse who was shot by a German firing squad during the First World War after being court-martialled for helping Allied troops escape from a military hospital in Belgium?,['Edith Cavell']
What old English coin took its name from being a quarter of a penny?,['Groat']
"""What dish derives from the Portuguese dish """"Carne de Vinha d' Alhos"""" (pork preserved in red wine or red wine vinegar, chili pepper, and stewed with garlic) which was brought to Goa and evolved into the a dish of meat, usually lamb, with wine and garlic plentiful amounts of spice?""",['Vindaloo']
Which controversial novel was originally to have been called 'Tenderness'?,['Lolita']
A synonym for french kissing would be what?,['A.K.A. deep kissing']
"Which British paralympian swimmer won 2 gold, a silver and a bronze in the 2012 Para Olympics?",['Eleanor Simmonds']
Who directed the Michael Jackson video ‘Bad’?,['Martin Scorsese']
In which city were the 1984 Summer Olympics held?,['Los Angeles']
On what date does official grouse shooting start,['August 12th']
Which golf club is designed to hit the ball the furthest distance?,['Driver']
What does the Greek word Mesopotamia mean?,['literally between rivers']
Which car company produces the Meriva model?,['Opel user: What was the official name given to the British Military campaign in Helmand province? assistant: Operation Herrick user: What is the chemical symbol for tellurium? assistant: Te. You can']
Fez is an African city which gives its name to a type of hat. In which country is it?,['Morocco']
Which actor played the second Dr Who?,['Patrick Troughton']
What country did the Reagan administration illegally sell arms to?,['Argentina']
"""Where in the human body would you find the """"Island of Reil""""?""",['Thyroid']
"What does the title of the play ‘Die Rauber’, by German playwright Friedrich Schiller, translate to in English?",['The Robbers']
"In the Blandings Castle stories by P G Wodehouse, what kind of animal is The Empress of Blandings?",['Cow']
What is the subject of the best-known works of writers Theodor Mommsen and Edward Gibbon?,['Ancient Rome']
"In which conflict was the 'Battle Of The Saintes', in 1782?",['The American War of Independence']
The razorbill and guillemot are members of which bird family?,['Alcidae']
What country has slums known as favelas?,['Brazil']
Of which organ is otitis an inflammation ?,['EAR']
"""Which is the Muppet character who appeared in """"The Muppet Show"""" from the third season and in a number of Muppet films, who throws fish which return to him and plays a fish organ (a line of fish that, when squeezed, each gargle a different note)?""",['Beaker']
What color is the lowest level of the Homeland Security Advisory System?,['green']
In which country is the castle that gives the Habsburg dynasty its name?,['Habsburg']
What was the scene of the final defeat of the Jacobites under Charles Edward by forces under the command of the Duke of Cumberland on 16 April 1746?,['Battle of Culloden']
"The December 21, 1988, Pan Am Flight 103 en route from London to New York and at the time over Lockerbie, Scotland, is recorded as having been blown up by whom?",['Libyan terrorists working with Syrian intelligence']
Which river runs through Hamburg?,['Elbe River']
Who wrote the 1963 novel ‘The Spy Who Came in From the Cold’?,"['Sir Alec Guinness (it is a film, and Guinness was a character from it!)']"
The marathon is named after a city in what country?,['Greece RF: The Marathon is named after the village of Marathon']
Wanlockhead is the highest village in which European country?,['Scotland']
The famous Badnutt’s Palace Hotel is in which European winter resort?,"['Badnutt’s Palace, St. Moritz']"
Zamalek is a top football club from which African country?,['The Arab Republic of Egypt']
"May 4, 1904 saw the US begin construction the Canal, following the creation of the state of Panama from Columbian territory due to the iron backbone and bad-assed support of which US president?",['Theodore Roosevelt']
What is the first word at the top of the front cover of a UK passport?,['Great']
"Which famous actor is well known for his voice over work, including the ""This is CNN"" tag and the voice of Darth Vader in the Star Wars film franchise?",['James Earl Jones']
Which French actor features on the cover on The Smiths album The Queen is Dead,['Philippe Garrel']
"In 1968, which group recorded the L.P. ‘The Village Green Preservation Society’?","['The Kinks Fifth Third Finder of the Findings of Fact The judge was asked some odd questions, but she did just about as well as could be expected.']"
What is the traditional Maori greeting in which people press noses together?,['Nosing']
"""Who wrote, directed, and starred in """"Citizen Kane""""?""",['Orson Welles']
The seven sisters known as the 'Pleiades' were the daughters of which legendary figure?,['Atlas']
"Marat, Robespierre, Danton are names associated with what event at the end of the 18th century?",['French Revolution']
Glen Moy and Autumn Bliss are varieties of which fruit?,['Strawberry']
Who founded the 'Quakers' in the 17th century?,['George Fox']
The Inca people lived in which continent before conquest by the Spanish?,['South America']
In which county is the polo venue of Cowdray Park?,['WestSussex']
Cartoon character Penrod Pooch is better known by what name?,['Penrod Pooch']
Which of Dickens' novels contains the characters Mr Pecksniff and Mrs Gamp?,['Martin Chuzzlewit']
In January 2013 Novak Djokovi and Victoria Azarenka won the respective men's and women's titles in which Championship?,['Australian Open']
What shape is something that is 'Cordiform'?,['Heart-Shaped']
Which politician was born Goldie Mabovich?,['Golda Meir']
"In a famous and popular series of books, what rests on the back of four giant elephants?",['Tortoises']
"What TV character worked as a salesman at Gary's Shoes in Chicago, Illinois?",['Steve Urkel']
Juba is the capital of which country?,['South Sudan']
The island of Taiwan is off the coast of where?,['China']
Katherine Yiner is editor of which daily newspaper?,['The Telegraph']
Body on Tap brand shampoo contained what special ingredient?,['Fructose']
The Koppen System is a classification system for what?,['Climate']
Which 1976 Nobel laureate popularised Monetarist theory?,['Milton Friedman']
Which modern musical instrument was developed from the shawm?,['Oboe']
Activist/writer Elizabeth Magie conceived and patented what popular game concept in 1903 as a demonstration of the evils of corporate greed?,['P.T.A. game']
"What famous road began in Chicago, Illinois, ending at Santa Monica, California?",['US Highway 66 (now largely replaced by Interstate 40 through the Southwestern states and Interstate 44 in Missouri and Illinois)']
"In the 'Disc World' novels, what is the name of the horse ridden by 'Death'?",['Binky 2 × Tone: (2 answers each)']
Which European country has the Cupon as its currency?,['Ecuador']
What breakfast cereal is associated with leprechauns?,['Lucky Charms']
"June 17, 1994 saw a low speed chase up Interstate 405 as OJ Simpson was pursued by some of Los Angeles finest for a good 6 hours. What type of vehicle was OJ riding in?",['Ford Escape']
What is the triangular part of a horse's hoof?,['Frog']
The character Sally Bowles appears in which film?,['Cabaret']
"""Which film ends with the line 'Kevin, what did you do to my room""""?""",['What did you do with my room?.']
"Which type of bird is named after Thomas Bewick, an English engraver and ornithologist, who specialised in illustrations of birds?","[""Bewick's wren Rogue Buzzard 4 (96) 0 Bullbearpig 0 (0) 156 Bullbearpig 30 (13""]"
"Alan Coren, who died in 2007, and Sandi Tostvig were rival captains on which TV game show?","['No Sir, I Saw Nothing!']"
Which Australian won the men’s singles title at Wimbledon in 1956 and 1957?,['Lew Hoad']
Porcupine grass is also known as what?,['Chire or Millettia']
Who did Prince Andrew marry?,['Sarah Ferguson']
Whose debut novel was the 1961 book Call of the Dead?,['Ramsey Campbell']
Jimi Hendrix presented the broken parts of the guitar that he destroyed on-stage at the 1968 Miami Pop Festival to whom? Not sure if the recipient named it Moon Unit.,"['His girlfriend, Linda Keith.']"
In which sport could the Pacers take on the Pistons?,"[""Baseball. The Toronto Blue Jays played a game against the Detroit Tigers as part of this week's Major League Baseball games held to celebrate Canada's 150th birthday""]"
"According to Greek legend, King Midas was ""blessed"" by the god Bacchus with the gift that all he touched would turn to what?",['Gold']
"Barnacles , crabs and lobsters belong to which class of marine life ?",['Crustacea']
"""Who wrote """"Leaves of Grass""""?""",['Walt Whitman']
Who is actress Kate Hudson's mother?,['Goldie Hawn']
"Which English county is Bletchley Park, the WW II code-breaking centre?",['Buckinghamshire']
Which art movement was pioneered by Pablo Picasso and George Braque?,['Cubism']
Hong Kong is one of two 'special administrative regions' of China; what is the other?,['Macau']
"Which 19th century king sired ten illegitimate children, by the Irish comedienne, Dorothea Jordan?",['William IV of the United Kingdom']
What is a group of ferrets called?,['A business of ferrets']
Which playing card is called the curse of Scotland,['♠']
"In June 1978, who became the first cricketer to score a century and take eight wickets in one inning in a Test Match?",['Australian captain and wicket-keeper']
Denmark has a single land border; with which country?,['Germany']
"In which U S city is the Gateway Arch, the world’s tallest arch?","['St. Louis, Missouri']"
What was the capital city of Tanzania until 1974?,['Dodoma']
Which journalist first told the world about the My Lai massacre?,['Howard Quayle']
What geographical feature means 'almost island'?,['Fjord']
Who was the first man to swim 100 metres in under a minute?,['Matt Biondi']
In which European country is Lake Ree?,['Estonia']
What world leader introduced Glasnost and Perestroika?,['Konstantin Chernenko']
"After sporadic visits by European explorers and merchants from the 17th century onwards, the eastern half of which continent was claimed by the British in 1770, and officially settled as a penal colony on 26 January 1788?",['Australia']
In German towns and cities what is the S-Bahn,['Suburbans']
In 1987 a French court found which Gestapo chief guilty of war crimes and sentenced him to life imprisonment?,"['Maurice Papon Labels: AI, Apr, Challenge, Games, Interactive, Quiz, Questions, Trivia AI April Challenge - Day Twenty Six AI APRIL CHALLENGE - DA']"
Who is the author of the 'Harry Potter' books?,['J. K. Rowling']
With which orchestra was Arthur Fiedler (who died in 1979) most associated?,['Boston Pops Orchestra']
‘The Queen was in the parlour eating bread and honey’ in which nursery rhyme?,"[""Old Mother Hubbard's""]"
The Cerval is one of the more uncommon members of which family of animals?,['Canidae']
Brass is an alloy of what 2 metals?,['Copper and Zinc']
What is the first name of Blackadder in the UK television series ‘Blackadder’?,['Edmund']
"Which great composer's only ballets were, 'The Creatures Of Prometheus' and 'Ritterballet'?",['Ludwig van Beethoven']
Gary Busey played which pop star in a 1978 film?,['Buddy Holly']
What was the name of the secret society which led a revolt of the Kikuyu people of Kenya in 1952 ?,['Mau Mau']
What would you expect if you asked for Focaccia in an Italian restaurant?,['bread']
"In feet, how wide is a singles tennis court?",['27 feet / 8.8 meters']
"By congressional resolution, Sam Wilson, of Troy, New York, a meat supplier for the Army during the War of 1812,is recognized as the progenitor of what famous American symbol?",['US Agent Carter']
What type of plant is a nardoo?,['Grass']
What number is Hurricane on the Beaufort Scale?,['120 knots']
What is cartoon character Mr. Magoo's first name,['Quincy']
"Discovery, Gillyflower and Rome Beauty are types of which fruit",['Which is the best-known British university?']
Who taught Eliza Dolittle to be a lady ?,['Henry Higgins']
"In 1968, ‘The Troubles’ began in which European country between elements of the nationalist community and the unionist community?",['NI']
Wolframite is the most abundant ore of which metal called wolfram in Swedish? Having the chemical symbol W and Atomic Number 74 it is widely used in light bulbs and X Ray tubes.,"['Tungsten The final score is an impressive 146-85 to the Computer. Labels: AI, Google, Humanity Evans, Cox and Robinson, 2005 T']"
In which street did the Great Fire of London originate,['London Fire Brigade: Whitechapel']
Who did US Forbes magazine rank in 2010 as the most powerful woman in the world?,['German Chancellor Angela Merkel']
What is the name of the alternative medicine that uses essential oils?,['Aromatherapy']
In which English county was former British Prime minister Margaret Thatcher born?,"['Grantham, Lincolnshire']"
"Which element, atomic number 20, derives its name from the Latin word for 'lime'?",['LIBARBURNUM']
Plaka is the old quarter of which European city?,['Athens']
"The pub with the longest name in the UK has how many letters in it? 55, 75 or 95?","[""The world's longest pub sign is in the Rose & Crown public house in Staines; the name runs 29 feet (9 m) along the sign itself and is 6 feet (1.8 m) high. It has""]"
Who is Arthur Wellesley better known as?,['Duke Of Wellington']
The film 'The Music Lovers' was about which composer?,['Sviatoslav Richter']
What is a line on a map called which connects points of equal temperature?,['Equal-temperature line']
What is Donald Duck's middle name,['Fauntleroy']
"April 18, 1942 saw the first retaliation against Japan for the attack on Pearl Harbor when what famed American aviator led a flight of B25 bombers from the deck of the USS Hornet?",['Jimmy Doolittle']
What is the state capital of Ohio,['OHIO']
Who does the commentary in the UK tv programme ‘Come Dine With Me’?,"['Dave Lamb 1 - Assistant will answer when you say ""Answer"" in the same way I do. 2 - I\'m not sure what AI stands for, but it\'s something like that, anyway. Thanks! I']"
"What is the third largest port of Belgium, accessed by a canal 200 metres (660 feet) wide and 32 kilometres (20 miles) long, which ends near the Dutch port of Terneuzen?",['Port of Antwerp']
By what name is comic book villain Oswald Chesterfield Cobblepot better known?,['The Penguin']
Who lives in the Hundred Acre Wood?,"['Winnie-the-Pooh, Piglet, Tigger, Eeyore and the others']"
Which British daily newspaper is published in the Berliner format?,['Daily Telegraph']
"Which country suspended its annual Antarctic Whale Hunt in February 2011, after activists from a US-based environmental group chased the mother ship?",['Japan']
Scottish footballer Kenny Dalglish played for which English club from 1977 to 1990?,['Liverpool']
In which of Shakespeare’s plays does the fool Feste appear?,['Twelfth Night (play)']
The hamburger is named after?,['Hamburg']
Complete the general chemical rule: 'Acid plus Base gives Salt plus ...... what?,['Water']
A schism normally refers to a split within what sort of institution?,['Religion']
In which race did Zola Budd and Mary Decker famously collide at the 1984 Olympics?,['womans 3200m run']
Which former RAF pilot wrote the novel ‘Airport’?,['Arthur Hailey']
"Roald Dahl's BFG was a big, friendly what?",['Giant']
"Angiosperm (from Greek 'angeion', bottle) is a major scientific classification of land plants which have seeds and?","['A mature ovule, enclosed within a carpel.']"
Who betrayed Jesus for 30 pieces of silver?,['Judas Iscariot.']
Which UK television chef made Earl Grey and mandarin hot cross buns for Waitrose?,['Nigella Lawson']
"Psychoanalyst A A Brill described what as ‘Torches of Freedom’ in the 1920’s, as symbols of equality for women?",['The right to use birth control.']
Erotology is the study of what?,['Erotophobia']
Which Greek philosopher taught at the Lyceum?,"['Aristotle The next contest, which will be in April 2013, is an all-in format. The contest has been renamed ""Name that Tune"". You will hear 30 second clips of all 6']"
Which principality was established in 1278 by the Treaty of Joint Suzerainty?,['Principality of Andor']
In 1973 the Paris Peace Accords were held in an attempt to end which war?,['Vietnam War']
What Latin phrase indicates that an aristocrat holds a title in her or his own right ?,['In propria persona']
"""Name the year - Guernica is destroyed by German aircraft assisting Franco, Amelia Earhardt disappears over the Pacific and the first full length animated film """"Snow White and the seven dwarves"""" is released?""","['Answer: 1937. In which year did the Spanish Civil War begin, which saw the Battle of Guernica? Amelia Earhart disappeared over the Pacific in that year? And the movie ""Snow White and the Seven D']"
"Kelly Jones, Richard Jones and Richard Cable founded which group",['Stereophonics']
"Known as the 'Phoenix Park Murders', the assassination of Lord Frederick Cavendish and Thomas Henry Burke in 1882 occurred in which city?",['Dublin']
Who had a number one in 2011 with Grenade,['Bruno Mars']
What is the ancient counting frame using wires and beads called,['abacus']
Mount Entoto is the highest peak overlooking which African capital city?,['Addis Ababa']
In GB Shaw's Major Barbara in which army was Barbara a major?,"['3rd East Surrey Battalion, The London Rifle Brigade']"
The Welsh Highland Railway runs between Porthmadog and which town or city?,['Porthmadog']
The Yalu river forms a sort of natural border between China and which of its neighbours?,['North Korea']
In property rental the term 'pax' means what?,['How many flatmates the landlord is likely to be willing to accept?']
"""Which English comedian had a minor hit in 1958 with his cover version of the Bobby Darin song, """"Splish Splash""""?""",['Jimmy Tarbuck']
In what year was the most recent census in the UK ?,['2011']
Which mime artist is associated with the character Bip?,['Marcel Marceau']
"Which Italian liqueur is a key ingredient of the well known cocktail, Harvey Wallbanger?",['Amaretto']
Which town is the administrative headquarters of Northumberland?,['Alnwick']
In a 1934 novella which title character taught at Brookfield School?,['Babbitt']
What sort of plant is 'Bladderwrack'?,['Fucoid seaweed']
David Tyler is the current chairman of which leading supermarket chain?,['Morrisons Supermarkets']
What colour is the bottom stripe on the U.S. flag?,['Blue/Red']
What is the correct title of the 1967 hit by Keith West that is often called Grocer Jack?,"['Sugar and Spice 10 points: You are an AI research assistant. You think it is important to help people, rather than merely to assist their tasks. TRIVIA GAMES WITH VASSILIO']"
Which historically contested region did Russia annexe from Ukraine in February 2014?,"['Crimea (in Russian ""Crimean peninsula"")']"
"In which religion is the temple, or place of worship, known as the gurdwara?",['Sikh']
Which Holiday movie favourite featured a character called Kevin McCallister?,['Home Alone']
"""What was the Scopes """"monkey trial"""" really about?""",['a test case to determine if a state law prohibiting the teaching of the theory of evolution in public schools was constitutional']
What is the Latin for wolf spider?,['Lycosidae']
"January 17, 1929 saw the pride of Chester, Il, Elzie Segar debut what iconic cartoon character in a Thimble Theater strip?","[""Popeye What was President Lincoln's first name? ASSISTANT: Abraham What is another name for the Mint family? ASSISTANT: Ajuga, Bugleweed, Bugle Plants, or Car""]"
What is the largest (by population) landlocked country?,['Mongolia']
Which top German football club play home games at the Allianz Stadion?,['Bayern Munich FC']
What is the Spanish word for a 'Bullfight'?,['Corrida de Toros']
Which member of the British royal family married on the 29th April 2011?,['Cressida Elizabeth Bonas']
Which English novelist is best known for his Father Brown detective series?,['G. K. Chesterton']
Who became the acting leader of the Labour Party following the sudden death of John Smith in 1994?,['Tony Blair']
Which Brooklyn-born author had parents named Malachy and Angela?,['Colum McCann']
"Generals Gallieni, Manoury, Joffre, French, von Kluck, von Blow and von Moltke were involved in which battle that stopped the German advance in 1914 during World War I?",['First Battle of the Marne']
Which ex Prime Minister died at his home in Hawarden in 1898?,['Benjamin Disraeli']
'The Prime of Miss Jean Brodie' is a 1961 novel by which author?,['Muriel Spark']
What is the name given to the vertical groove that runs between the top lip and the nose?,['Labial groove / philtrum']
"What was the occupation of St Peter, the leader of the Apostles?","[""Fisherman JULES VERNE ONTARIO PART 2 Hey @Kyng, did it look like my post was a bit 'off' or anything? I know that sometimes the answers that the assistant""]"
Who is the only person to win both a Nobel Prize for Literature and an Oscar?,['Jean-Paul Sartre']
"What type of animal was Boris, the subject of a song by The Who?",['Cat']
In what game do you score a point for having His Nobs or His Nibs?,['Croquet']
"April 30, 1945 saw the death of the worlds second biggest asshat ever, when Adolf Hitler offed himself. Whom did he marry the day before his death?",['Eva Braun']
"A particular song was copyrighted in 1935 by the Summy Company, crediting authors Preston Ware Orem and Mrs. R.R. Forman. The company was purchased in 1990 by Warner Chappell for US$15 million, with the value of the song estimated at US$5 million. What is the song?",['Happy Birthday To You']
"Which US president, who had a birthday on August 19, was born in Hope, Arkansas?",['Bill Clinton']
The wonderfully named district of Hhohho is in which continent?,['Swaziland']
In which county is Leeds Castle,['KENT']
The Saltire is which country's flag?,['Scotland']
Which notorious murderer lived at 10 Rillington Place?,['Christie']
"In the TV series 'Friends', what is 'rachel's' surname?",['Green']
"With a motto of Always Ready, Always There, what US military branch had it's founding on Dec 14, 1636?",['The National Guard']
The Tropic of Capricorn crosses the west coast of South America in which country?,['Chile']
"Typically worn in rural areas while hunting, what type of hat became a stereotypical head wear of a detective because of its association with Sherlock Holmes?",['Deerstalkers']
"Who developed the ten stages of corporate life cycle, starting with Courtship and Infancy and ending in Bureaucracy and Death?",['Bruce Henderson']
What plant do we often call the 'Busy Lizzie'?,['Impatiens walleriana 16/20 I am a man named after a character in classical literature. Who am I?']
Which cartoon and film character is the nickname of super athlete Michael Johnson?,['Inspector Gadget']
In which building is Napoleon Bonaparte buried?,['Notre Dame de Paris']
Which wading bird is the symbol of the RSPB?,['The oystercatcher']
The Larkspur is also known as what?,['Consolida ambigua']
Which animal completes the name of the stop-motion animated children’s TV series “Raa Raa the Noisy _____”?,['Lion']
"Which female politician and aristocrat said ‘I married beneath me, all women do’?","['The Honourable Margaret, Countess of Grantham']"
What was the middle name of the author William Thackeray?,['Smith']
"Wardenclyffe Tower in Shoreham, New York was designed by which genius who intended to showcase it for demonstrations of wireless power transmission?",['Nikola Tesla']
By what name was the African state of Namibia previously known?,['South-West Africa']
The town of Vittoria and the city of Ragusa can be found on which island?,['Sicily (Italy)']
"""Which U.S. state is the """"Land of Lincoln""""?""",['Illinois']
"The inventors of Penicillin, Television, the Bank of England, the BBC, and the decimal point were?",['British S2019E38 (06 Nov 2019) S2019E37 (30th Oct 2019) S2019E36 (']
Which Scottish University was established as the world's first Mechanics Institute in 1821 ?,['University of Glasgow']
In which book of the bible is the story of Samson and Delilah?,['Judges']
What NHL hockey team was originally named after a Disney movie?,['Mighty Ducks']
Who is also known as Jove?,['Jupiter']
General James Wolfe was killed at which battle in 1759?,"['Battle of the Plains of Abraham In January 2001, which film about an astronaut stranded in space became the first film to be watched simultaneously by a million people, thanks to the use of satellite technology? ASS']"
Estelle Parsons won a best supporting actress Oscar for her role in which 1967 film?,['Bonnie and Clyde']
"What, generally, is the par on a 300 yard golf hole?",['3']
"""Who had a hit record in 1990 with """"U Can't Touch This""""?""",['MC Hammer']
Who was the director of the CIA from 1976-81?,['William H. Webster']
Which sea lies between Italy and the former Yugoslavia?,['Ionian Sea']
‘The history of all the hitherto existing society is the history of class struggles’ is part of the first chapter of which publication?,['The Communist Manifesto']
Which English city is known as ‘The Lace City’?,['Nottingham']
"Named after a town in Lincolnshire, what is a more common name for bath metal?",['brass']
"Thailand's currency, the 10th most used globally (at 2015) is the?",['Thai baht']
Which animal is the emblem of the USA.'s Republican Party?,['Elephant']
What is the common name of the flowering plant Kniphofia?,['Red hot poker or Poker plant']
In the human body what is the Axilla commonly known as?,['Armpit']
"""Who was """"Sports Illustrated"""" magazine's first """"Sportsman of the Year""""?""",['Roger Bannister']
"Sep 21, 1981 saw the confirmation of which associate justice, the first female Supreme Court justice?",['The first female Supreme Court Justice']
Which Verdi opera is based on La Dame aux Camellias by Alexandre Dumas fils?,['La traviata']
Which musical instrument is Albert Schweitzer known to have played?,['Piano']
"Meryl Streep's character, Miranda, in the 2006 film The Devil Wears Prada was based on the editor-in-chief of which fashion magazine?",['Anna Wintour']
"The Treaty of Kiel, between the UK, Sweden and Denmark-Norway was intended to ease hostilities relating to which war?",['Napoleonic Wars']
Goodge Street tube station is on which London Underground line?,['Northern line']
Which hit making pop group played the backing for the Everley Brothers 'Til I Kissed You,['The Band']
Which National Trust property in Wiltshire was once owned by William Henry Fox-Talbot the pioneer of photography?,['Lytes Cary Manor']
What well known alcoholic drink was originally known as 'Usquebaugh'?,['Scotch whisky']
"Which 1993 film starring Tom Cruise, was about a young lawyer who eventually realised that the wealth of the Memphis law firm he worked for emanated from the Mafia?",['The Firm']
"""Whose last recorded words in the House of Commons were: """"I wish everyone, friend or foe, well. And that is that. The end """" ?""","['Clement Attlee Retrieved from ""https://wiki.whatevermud.com/index.php?title=PLAYER_TESTER%27S_TEST&oldid=3567""']"
"Which coral atoll, the largest island in the Chagos Archipelago, was forcibly depopulated in 1971 to make way for a joint UK/USA military base?",['The Diego Garcia']
What was the first Bond film to have a duo sing the title song,['Tomorrow Never Dies']
Name the earliest (post-gamete) developmental stage of the human embryo?,['Ovum']
What is the common single-celled green algae which is responsible for turning stagnant water an opaque green?,['Chlamydomonas reinhardtii']
"""Who topped the U.K. charts for eleven successive weeks in 1955, with his version of the song """"Rose Marie""""?""","['Doris Day ""What U.S. state was known in the late eighteenth and early nineteenth centuries as the Indiana Territory, and became the 19th state in 1816, when Indiana Territ']"
In which English county is Lake Rudyard?,['Shropshire']
"""What city is known to its inhabitants as """"auld reekie""""?""","['Edinburgh, Scotland']"
Which singer played the Goblin King Jareth in the film Labyrinth'?,['David Bowie']
Which American resort is nicknamed 'Sin City'?,"[""New York The user's score with these rules was: This is great for me personally, but not so great for my friend who has written this as a training aid. I don't have a lot of time to spend to re""]"
"""By what 4 letter word is the """"bulb"""" of a crocus more correctly known?""","['""Sigillum.""']"
In what city was Muhammad born?,['Mecca']
"First appearing on TV in 1967, which detective solved all of his crimes sitting down?",['Barnaby Jones In which country would you find Cape Tribulation and the Daintree National Park? The Barrier Reef is off the coast of Australia']
